PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
81,,,,,C0035849,Root Canal Therapy,,,,
81,,,,,,,,,C0013444,External auditory canal structure
81,,,,,,,,,C1280541,Entire nerve
81,,,,,,,,,C1281562,Entire tooth
81,,,,,,,,,C1184743,bony process
81,,,,,,,,,C1279153,Entire cheek
81,,,,,,,,,C1281591,Entire face
81,,,,,,,,,C0521421,Entire ear
81,,,,,,,,,C0227046,Maxillary left canine
86,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
86,,,C0392674,Exhaustion,,,,,,
86,,,,,C0332293,Treated with,,,,
86,,,,,C0040732,Transplantation,,,,
86,,,,,C0011946,Dialysis procedure,,,,
86,,,,,C1161201,Dialysis care,,,,
86,,,,,,,,,C1281590,Entire head
86,,,,,,,,,C0004895,Beak
86,,,,,,,,,C0018787,Heart
86,,,,,,,,,C3887642,Hippocampus Proper
86,,,,,,,,,C0230426,Structure of left thigh
86,,,,,,,,,C0015392,Eye
86,,,,,,,,,C0022646,Kidney
86,,,,,,,,,C0016504,Foot
88,C0016053,Fibromyalgia,,,,,,,,
88,,,C0557875,Tired,,,,,,
88,,,C0596601,gastrointestinal gas,,,,,,
88,,,C3714552,Weakness,,,,,,
88,,,,,C1511790,Detection,,,,
88,,,,,,,,,C1285092,Gland
88,,,,,,,,,C0016504,Foot
94,C0012634,Disease,,,,,,,,
96,C0242301,furuncle,,,,,,,,
96,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
96,,,,,C0079613,Adoptive Immunotherapy,,,,
96,,,,,C0009244,Cognitive Therapy,,,,
96,,,,,,,,,C0006104,Brain
97,C0011334,Dental caries,,,,,,,,
97,,,,,C0152054,Therapeutic tactile stimulation,,,,
97,,,,,,,,,C0026367,Molar tooth
97,,,,,,,,,C0040426,Tooth structure
99,C0017677,"Glossitis, Benign Migratory",,,,,,,,
99,,,C0085624,Burning sensation,,,,,,
99,,,,,C0152277,Incision and drainage,,,,
99,,,,,,,,,C0040408,Tongue
100,C0041912,Upper Respiratory Infections,,,,,,,,
100,,,C0847554,lump in throat,,,,,,
100,,,C0030193,Pain,,,,,,
100,,,,,C1293134,Enlargement procedure,,,,
100,,,,,,,,,C0226964,Papilla of tongue
101,C0011334,Dental caries,,,,,,,,
101,,,C0578994,Unpleasant taste in mouth,,,,,,
101,,,,,C1306232,Severing,,,,
101,,,,,,,,,C0017562,Gingiva
101,,,,,,,,,C0040426,Tooth structure
105,C0423086,Staring,,,,,,,,
105,,,C0028643,Numbness,,,,,,
105,,,C0008031,Chest Pain,,,,,,
105,,,C0018681,Headache,,,,,,
105,,,C0030193,Pain,,,,,,
105,,,,,,,,,C1281590,Entire head
105,,,,,,,,,C0040357,Toes
105,,,,,,,,,C1281591,Entire face
106,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
106,,,,,C0949216,Alternative Therapies,,,,
106,,,,,C0087111,Therapeutic procedure,,,,
111,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
111,,,C0030193,Pain,,,,,,
111,,,,,C0152060,Transection (procedure),,,,
111,,,,,C0087111,Therapeutic procedure,,,,
111,,,,,,,,,C1269612,Entire upper arm
112,C1969653,MUNGAN SYNDROME,,,,,,,,
117,C0277556,Recurrent disease,,,,,,,,
117,,,C4042866,Symptom Flare Up,,,,,,
117,,,,,C0087111,Therapeutic procedure,,,,
118,C0012634,Disease,,,,,,,,
118,,,C0425449,Gasping for breath,,,,,,
118,,,C0848168,out (of) breath,,,,,,
118,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
118,,,C2242996,Has tingling sensation,,,,,,
118,,,C1321587,Breathing abnormally deep,,,,,,
118,,,,,,,,,C0205030,Skin of neck
120,C0221262,Poliosis,,,,,,,,
120,,,,,,,,,C0040408,Tongue
120,,,,,,,,,C1279153,Entire cheek
121,C0149745,Oral Ulcer,,,,,,,,
121,,,C1579838,Sore mouth,,,,,,
121,,,,,C0040461,Toothbrushing,,,,
121,,,,,,,,,C0040408,Tongue
123,C0012634,Disease,,,,,,,,
132,C0263888,Back disorder,,,,,,,,
132,,,C0221423,Illness (finding),,,,,,
132,,,,,C0033968,Psychotherapy,,,,
132,,,,,C0013806,Electroconvulsive Therapy,,,,
132,,,,,C0152277,Incision and drainage,,,,
132,,,,,C1527374,Group Therapy,,,,
134,C0011119,Decompression Sickness,,,,,,,,
134,,,C1704276,Spasmodic movement,,,,,,
134,,,C0037763,Spasm,,,,,,
134,,,,,,,,,C0925963,Left cheek
134,,,,,,,,,C0040357,Toes
134,,,,,,,,,C0022122,Bone structure of ischium
134,,,,,,,,,C1269612,Entire upper arm
134,,,,,,,,,C1280202,Entire eye
134,,,,,,,,,C1281587,Entire foot
134,,,,,,,,,C0038925,Surgical Flaps
135,C0275813,Strangles,,,,,,,,
135,,,C0425481,Sighing respiration,,,,,,
135,,,,,C1519433,Special Diet Therapy,,,,
135,,,,,C1522704,Exercise Pain Management,,,,
135,,,,,,,,,C0018563,Hand
135,,,,,,,,,C0016504,Foot
136,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
136,,,C2364135,Actual Discomfort,,,,,,
136,,,,,,,,,C1269537,Entire brain
137,C0014518,Toxic Epidermal Necrolysis,,,,,,,,
137,,,C1442877,Sore skin,,,,,,
137,,,C0018520,Halitosis,,,,,,
137,,,C0234233,Sore to touch,,,,,,
137,,,,,,,,,C0040408,Tongue
137,,,,,,,,,C0040426,Tooth structure
143,C0011119,Decompression Sickness,,,,,,,,
143,,,C0221170,Muscular stiffness,,,,,,
143,,,C0917801,Sleeplessness,,,,,,
143,,,,,C1522704,Exercise Pain Management,,,,
143,,,,,,,C0985017,Clonazepam 1 MG,,
145,C0026769,Multiple Sclerosis,,,,,,,,
146,C0026769,Multiple Sclerosis,,,,,,,,
147,C0026769,Multiple Sclerosis,,,,,,,,
147,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
147,,,,,C3275067,Cardiac Lead Procedure,,,,
148,C0026769,Multiple Sclerosis,,,,,,,,
148,,,C0015672,Fatigue,,,,,,
148,,,,,C0034991,Rehabilitation therapy,,,,
148,,,,,C0087111,Therapeutic procedure,,,,
148,,,,,,,,,C1281591,Entire face
149,C0026769,Multiple Sclerosis,,,,,,,,
150,C0026769,Multiple Sclerosis,,,,,,,,
150,,,C3714552,Weakness,,,,,,
150,,,,,,,,,C1280541,Entire nerve
153,C0038454,Cerebrovascular accident,,,,,,,,
153,,,C0849970,Feeling tired,,,,,,
153,,,,,,,,,C1281590,Entire head
157,C0026769,Multiple Sclerosis,,,,,,,,
157,,,,,,,,,C0006104,Brain
162,C0497169,hiv-infection/aids,,,,,,,,
162,,,C0030193,Pain,,,,,,
162,,,,,C0079613,Adoptive Immunotherapy,,,,
165,C0018790,Cardiac Arrest,,,,,,,,
165,,,C0231218,Malaise,,,,,,
165,,,C0497406,Overweight,,,,,,
165,,,,,C0079613,Adoptive Immunotherapy,,,,
165,,,,,,,,,C1288305,Entire eyelash
165,,,,,,,,,C0746922,Anatomic Node
165,,,,,,,,,C0040408,Tongue
165,,,,,,,,,C0282582,Salivary duct structure
165,,,,,,,,,C0024204,lymph nodes
165,,,,,,,,,C0022359,Jaw
166,C0026769,Multiple Sclerosis,,,,,,,,
167,C0026769,Multiple Sclerosis,,,,,,,,
167,,,C0557875,Tired,,,,,,
168,C0026769,Multiple Sclerosis,,,,,,,,
169,C0026769,Multiple Sclerosis,,,,,,,,
169,,,,,C0034991,Rehabilitation therapy,,,,
169,,,,,C0079613,Adoptive Immunotherapy,,,,
169,,,,,,,,,C1281590,Entire head
170,C0026769,Multiple Sclerosis,,,,,,,,
170,,,,,C0087111,Therapeutic procedure,,,,
171,C0026769,Multiple Sclerosis,,,,,,,,
172,C0026769,Multiple Sclerosis,,,,,,,,
172,,,C3714552,Weakness,,,,,,
172,,,,,C0021440,Intravenous infusion procedures,,,,
172,,,,,C2945673,Clinical adjustment,,,,
172,,,,,C1519433,Special Diet Therapy,,,,
172,,,,,C1963578,Release (procedure),,,,
172,,,,,,,,,C1184743,bony process
173,C0393706,Early infantile epileptic encephalopathy with suppression bursts,,,,,,,,
173,,,,,C0079613,Adoptive Immunotherapy,,,,
173,,,,,C1519433,Special Diet Therapy,,,,
173,,,,,,,,,C1184743,bony process
173,,,,,,,,,C0006104,Brain
175,C0026769,Multiple Sclerosis,,,,,,,,
175,,,C0026838,Muscle Spasticity,,,,,,
175,,,C0030193,Pain,,,,,,
176,C0026769,Multiple Sclerosis,,,,,,,,
176,,,C0016512,Foot pain,,,,,,
176,,,C0235706,back discomfort,,,,,,
176,,,C0027497,Nausea,,,,,,
176,,,C0018681,Headache,,,,,,
176,,,C0030193,Pain,,,,,,
176,,,C0004604,Back Pain,,,,,,
176,,,C0235004,head pressure,,,,,,
176,,,C0239511,Numbness of face,,,,,,
176,,,,,C0574032,Infusion procedures,,,,
176,,,,,,,,,C1281590,Entire head
176,,,,,,,,,C1280202,Entire eye
176,,,,,,,,,C0015392,Eye
176,,,,,,,,,C0029130,Optic Nerve
176,,,,,,,,,C1281591,Entire face
179,C0026769,Multiple Sclerosis,,,,,,,,
179,,,C0026838,Muscle Spasticity,,,,,,
179,,,C0018681,Headache,,,,,,
179,,,C0030193,Pain,,,,,,
179,,,C0751372,Nerve Pain,,,,,,
179,,,,,,,,,C1281590,Entire head
180,C0026769,Multiple Sclerosis,,,,,,,,
181,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
181,,,C0040822,Tremor,,,,,,
181,,,,,C0013806,Electroconvulsive Therapy,,,,
183,C0026769,Multiple Sclerosis,,,,,,,,
183,,,C0030193,Pain,,,,,,
183,,,C0683369,Clouded consciousness,,,,,,
183,,,,,C0021485,Injection of therapeutic agent,,,,
183,,,,,,,,,C0229090,Left eye structure
183,,,,,,,,,C0006104,Brain
184,C0026769,Multiple Sclerosis,,,,,,,,
184,,,C0423575,Altered sensation of skin,,,,,,
184,,,C0392674,Exhaustion,,,,,,
184,,,,,C0027741,Nerve Block,,,,
184,,,,,,,,,C1280541,Entire nerve
184,,,,,,,,,C0423866,Lanugo
185,C0026769,Multiple Sclerosis,,,,,,,,
185,,,C0037763,Spasm,,,,,,
185,,,,,C3814046,PAD Regimen,,,,
185,,,,,,,,,C0016504,Foot
194,C0031350,Pharyngitis,,,,,,,,
194,,,C0018520,Halitosis,,,,,,
194,,,C0242429,Sore Throat,,,,,,
194,,,,,,,,,C1278913,Entire tongue
196,C0026769,Multiple Sclerosis,,,,,,,,
196,,,,,C0087111,Therapeutic procedure,,,,
198,C0026769,Multiple Sclerosis,,,,,,,,
199,C0026769,Multiple Sclerosis,,,,,,,,
200,C0026769,Multiple Sclerosis,,,,,,,,
200,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
201,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
201,,,C0086132,Depressive Symptoms,,,,,,
208,C3539909,Allergic disposition,,,,,,,,
208,,,C0231218,Malaise,,,,,,
208,,,,,C0184661,Interventional procedure,,,,
208,,,,,,,,,C0040426,Tooth structure
208,,,,,,,,,C1281591,Entire face
210,C0012634,Disease,,,,,,,,
210,,,,,C1883583,Yoga,,,,
210,,,,,C0009244,Cognitive Therapy,,,,
210,,,,,C0199176,Prophylactic treatment,,,,
210,,,,,C0679698,disease prevention,,,,
210,,,,,C0087111,Therapeutic procedure,,,,
214,C0041582,Ulcer,,,,,,,,
214,,,C0030193,Pain,,,,,,
217,C0043154,Dental White Spot,,,,,,,,
217,,,C0027424,Nasal congestion (finding),,,,,,
217,,,C0011991,Diarrhea,,,,,,
217,,,C0015230,Exanthema,,,,,,
217,,,C0231218,Malaise,,,,,,
217,,,C0242429,Sore Throat,,,,,,
217,,,C0013456,Earache,,,,,,
217,,,,,,,,,C0040421,Palatine Tonsil
221,C0153064,"Encephalomyelitis, Western Equine",,,,,,,,
221,,,C0030193,Pain,,,,,,
221,,,,,C0016999,Gamete Intrafallopian Transfer,,,,
221,,,,,,,,,C0018787,Heart
225,C0152227,Excessive tearing,,,,,,,,
232,C0036916,Sexually Transmitted Diseases,,,,,,,,
232,,,C0241426,Burning tongue,,,,,,
233,C0001752,African swine fever,,,,,,,,
233,,,C0010200,Coughing,,,,,,
233,,,C1579931,Depressed - symptom,,,,,,
234,C0039614,Tetanus,,,,,,,,
234,,,,,C0021485,Injection of therapeutic agent,,,,
234,,,,,,,,,C0227121,Gum of maxilla
234,,,,,,,,,C0227038,Maxillary right first premolar
234,,,,,,,,,C0022359,Jaw
235,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
239,C0018790,Cardiac Arrest,,,,,,,,
239,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
241,C0014518,Toxic Epidermal Necrolysis,,,,,,,,
241,,,,,C0474166,Medical counseling,,,,
241,,,,,C0947647,Manipulation procedure,,,,
245,C0026769,Multiple Sclerosis,,,,,,,,
245,,,C0037088,Signs and Symptoms,,,,,,
245,,,C0030193,Pain,,,,,,
245,,,,,C0574032,Infusion procedures,,,,
245,,,,,C0040808,Treatment Protocols,,,,
245,,,,,C0087111,Therapeutic procedure,,,,
245,,,,,,,,,C0037949,Vertebral column
246,C0026769,Multiple Sclerosis,,,,,,,,
246,,,C0003862,Arthralgia,,,,,,
246,,,C0028643,Numbness,,,,,,
246,,,C0015644,Muscular fasciculation,,,,,,
246,,,C0007859,Neck Pain,,,,,,
246,,,C0008031,Chest Pain,,,,,,
246,,,C0587056,Numbness of toe,,,,,,
246,,,C0037088,Signs and Symptoms,,,,,,
246,,,C0015230,Exanthema,,,,,,
246,,,C0278144,Dull pain,,,,,,
246,,,C0015672,Fatigue,,,,,,
246,,,C0917801,Sleeplessness,,,,,,
246,,,C0220870,Lightheadedness,,,,,,
246,,,,,C0455941,Vibration - treatment,,,,
246,,,,,,,,,C0230398,Fourth finger
246,,,,,,,,,C1279606,Entire left lower leg
246,,,,,,,,,C0230347,Left upper arm structure
246,,,,,,,,,C1279999,Entire left foot
246,,,,,,,,,C0018563,Hand
246,,,,,,,,,C1280698,Entire throat (surface region of neck)
246,,,,,,,,,C0040067,Thumb structure
246,,,,,,,,,C1268255,Entire right upper arm
246,,,,,,,,,C0229966,Structure of right half of body
246,,,,,,,,,C1281592,Entire neck
246,,,,,,,,,C1281590,Entire head
246,,,,,,,,,C1305417,Entire elbow region
246,,,,,,,,,C1305418,Entire calf of leg (body structure)
246,,,,,,,,,C1269612,Entire upper arm
246,,,,,,,,,C1288948,Entire right hand
246,,,,,,,,,C0559502,Triceps brachii muscle structure
246,,,,,,,,,C3668819,Tail fluke (body structure)
248,C0026769,Multiple Sclerosis,,,,,,,,
248,,,C0040822,Tremor,,,,,,
249,C0026769,Multiple Sclerosis,,,,,,,,
249,,,C0039070,Syncope,,,,,,
249,,,,,,,,,C0040426,Tooth structure
250,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
250,,,C0028084,Nightmares,,,,,,
250,,,,,,,,,C1281590,Entire head
250,,,,,,,,,C0229090,Left eye structure
252,C0029456,Osteoporosis,,,,,,,,
252,,,C0023222,Pain in lower limb,,,,,,
252,,,,,C0420176,Vitamin D supplement therapy,,,,
252,,,,,C1519433,Special Diet Therapy,,,,
252,,,,,C1522704,Exercise Pain Management,,,,
252,,,,,C0087111,Therapeutic procedure,,,,
252,,,,,,,,,C0817320,Left femur
252,,,,,,,,,C0018826,Heart Valves
254,C0022104,Irritable Bowel Syndrome,,,,,,,,
254,,,C0086132,Depressive Symptoms,,,,,,
254,,,,,,,,,C0222041,Shell - Animal skin appendage
255,C0423086,Staring,,,,,,,,
255,,,C0030193,Pain,,,,,,
256,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
256,,,,,,,,,C1281590,Entire head
256,,,,,,,,,C0006104,Brain
256,,,,,,,,,C0016504,Foot
260,C0029456,Osteoporosis,,,,,,,,
260,,,C0019559,Hip pain,,,,,,
260,,,C0030193,Pain,,,,,,
260,,,,,C0035139,Surgical Replantation,,,,
265,C0029456,Osteoporosis,,,,,,,,
265,,,C0027497,Nausea,,,,,,
265,,,C0030193,Pain,,,,,,
265,,,,,,,C4019263,denosumab Injection,,
266,C0029456,Osteoporosis,,,,,,,,
266,,,C0004604,Back Pain,,,,,,
266,,,,,C0574032,Infusion procedures,,,,
266,,,,,C1883583,Yoga,,,,
266,,,,,C0150223,Fall prevention,,,,
266,,,,,C0087111,Therapeutic procedure,,,,
266,,,,,,,C0988267,Omeprazole 10 MG,,
266,,,,,,,,,C0022742,Knee
266,,,,,,,,,C0423866,Lanugo
266,,,,,,,,,C0262950,Skeletal bone
267,C0029456,Osteoporosis,,,,,,,,
268,C0024138,"Lupus Erythematosus, Discoid",,,,,,,,
268,,,C0003862,Arthralgia,,,,,,
269,C0024138,"Lupus Erythematosus, Discoid",,,,,,,,
269,,,,,C0087111,Therapeutic procedure,,,,
270,C0024138,"Lupus Erythematosus, Discoid",,,,,,,,
270,,,C0231218,Malaise,,,,,,
270,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
270,,,,,C0042196,Vaccination,,,,
270,,,,,C1697762,Booster Immunization - ActSubstanceAdministrationCode,,,,
271,C0029456,Osteoporosis,,,,,,,,
271,,,C0030193,Pain,,,,,,
271,,,,,,,,,C0262950,Skeletal bone
272,C0029456,Osteoporosis,,,,,,,,
273,C0029456,Osteoporosis,,,,,,,,
273,,,,,,,C3229693,Boniva Pill,,
274,C0010709,Cyst,,,,,,,,
274,,,,,,,,,C0225166,Structure of anterior talofibular ligament
275,C0029456,Osteoporosis,,,,,,,,
275,,,C0028643,Numbness,,,,,,
275,,,C0007859,Neck Pain,,,,,,
275,,,C0037763,Spasm,,,,,,
275,,,C0018681,Headache,,,,,,
275,,,,,C0408752,Back fusion,,,,
275,,,,,C0150305,Positioning - therapy,,,,
275,,,,,C1293131,Fusion procedure,,,,
275,,,,,C0741419,back surgery,,,,
275,,,,,,,,,C1116441,spine facet
275,,,,,,,,,C1278836,Entire spinal cord
275,,,,,,,,,C1269612,Entire upper arm
275,,,,,,,,,C0018563,Hand
275,,,,,,,,,C1556138,Disc - Body Part
275,,,,,,,,,C0222032,Spur (body structure)
275,,,,,,,,,C1281592,Entire neck
276,C0029456,Osteoporosis,,,,,,,,
276,,,,,,,,,C0262950,Skeletal bone
277,C0029456,Osteoporosis,,,,,,,,
277,,,C0302539,spells (neurological symptom),,,,,,
277,,,,,C0242388,Phytotherapy,,,,
277,,,,,C1535597,Truncal vagotomy with pyloroplasty,,,,
277,,,,,C0152054,Therapeutic tactile stimulation,,,,
277,,,,,,,,,C0040452,Tooth root structure
278,C0029456,Osteoporosis,,,,,,,,
279,C0029456,Osteoporosis,,,,,,,,
279,,,,,C1533685,Injection procedure,,,,
279,,,,,C0020699,Hysterectomy,,,,
279,,,,,,,,,C0019552,Hip structure
279,,,,,,,,,C0037949,Vertebral column
279,,,,,,,,,C0015811,Femur
279,,,,,,,,,C0262950,Skeletal bone
281,C0029456,Osteoporosis,,,,,,,,
281,,,C0518214,Perceived quality of life,,,,,,
281,,,,,C0332293,Treated with,,,,
281,,,,,C3687832,DRUGS,,,,
281,,,,,C0392920,Chemotherapy Regimen,,,,
281,,,,,C0185773,Operation on neck,,,,
281,,,,,C0193666,Operation on parathyroid gland,,,,
281,,,,,C0282046,"Surgery, Day",,,,
281,,,,,C1522704,Exercise Pain Management,,,,
281,,,,,C0087111,Therapeutic procedure,,,,
281,,,,,C0557061,Discussion (procedure),,,,
281,,,,,C0013216,Pharmacotherapy,,,,
281,,,,,,,C0357155,oral form sodium,,
281,,,,,,,,,C1285104,Parathyroid part
281,,,,,,,,,C3887642,Hippocampus Proper
281,,,,,,,,,C0030518,Parathyroid gland
281,,,,,,,,,C0262950,Skeletal bone
283,C2931826,Potassium aggravated myotonia,,,,,,,,
286,C2931826,Potassium aggravated myotonia,,,,,,,,
288,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
288,,,C0030193,Pain,,,,,,
288,,,,,C0002766,Pain management,,,,
291,C0029456,Osteoporosis,,,,,,,,
291,,,,,C2709207,Rx therapy,,,,
292,C0024138,"Lupus Erythematosus, Discoid",,,,,,,,
292,,,,,C0034991,Rehabilitation therapy,,,,
292,,,,,C0204601,Drug rehabilitation procedure,,,,
292,,,,,C0087111,Therapeutic procedure,,,,
293,C0029456,Osteoporosis,,,,,,,,
293,,,,,C3687832,DRUGS,,,,
293,,,,,,,,,C0019552,Hip structure
293,,,,,,,,,C0037949,Vertebral column
294,C0026769,Multiple Sclerosis,,,,,,,,
294,,,C0278148,Throbbing pain,,,,,,
294,,,C0564820,Pain in left arm,,,,,,
294,,,C0030193,Pain,,,,,,
294,,,C0239377,Arm Pain,,,,,,
294,,,,,,,,,C1305417,Entire elbow region
294,,,,,,,,,C1269612,Entire upper arm
294,,,,,,,,,C1280541,Entire nerve
294,,,,,,,,,C0016536,Forearm
295,C0029456,Osteoporosis,,,,,,,,
295,,,C0030193,Pain,,,,,,
295,,,C0234233,Sore to touch,,,,,,
295,,,,,C0600080,Stretching exercises,,,,
295,,,,,C0184967,Insertion of pack (procedure),,,,
295,,,,,,,,,C0025584,Metatarsal bone structure
295,,,,,,,,,C0040357,Toes
295,,,,,,,,,C1281587,Entire foot
295,,,,,,,,,C0224456,Skeletal muscle structure of lower leg
295,,,,,,,,,C0423866,Lanugo
295,,,,,,,,,C0016504,Foot
296,C0026769,Multiple Sclerosis,,,,,,,,
296,,,C0030193,Pain,,,,,,
297,C0026769,Multiple Sclerosis,,,,,,,,
298,C0238394,Female Pseudohermaphroditism,,,,,,,,
298,,,,,C1522704,Exercise Pain Management,,,,
298,,,,,,,,,C0018563,Hand
300,C0162429,Malnutrition,,,,,,,,
300,,,C0030193,Pain,,,,,,
300,,,,,C0087111,Therapeutic procedure,,,,
300,,,,,,,,,C0018563,Hand
303,C0265514,Dermatofibrosis lenticularis disseminata,,,,,,,,
306,C0029456,Osteoporosis,,,,,,,,
306,,,,,,,,,C1281587,Entire foot
308,C0029456,Osteoporosis,,,,,,,,
308,,,C0030193,Pain,,,,,,
308,,,,,C0187769,Operative procedure on knee,,,,
308,,,,,C1293204,Vertebral column injection,,,,
308,,,,,,,,,C0040132,Thyroid Gland
308,,,,,,,,,C0022742,Knee
308,,,,,,,,,C1556138,Disc - Body Part
308,,,,,,,,,C0549207,Bone structure of spine
308,,,,,,,,,C3887606,Entire lumbar region
309,C0029456,Osteoporosis,,,,,,,,
309,,,C0683369,Clouded consciousness,,,,,,
309,,,,,C0087111,Therapeutic procedure,,,,
310,C0012634,Disease,,,,,,,,
310,,,C0015230,Exanthema,,,,,,
310,,,C0033774,Pruritus,,,,,,
310,,,,,C0150468,Application of bandage (procedure),,,,
310,,,,,,,,,C1269612,Entire upper arm
310,,,,,,,,,C1268255,Entire right upper arm
310,,,,,,,,,C0423866,Lanugo
311,C0029456,Osteoporosis,,,,,,,,
311,,,,,C3687832,DRUGS,,,,
311,,,,,C0021485,Injection of therapeutic agent,,,,
311,,,,,C0175795,oral medication,,,,
311,,,,,C1879316,Transfusion (procedure),,,,
311,,,,,,,,,C0833289,Neck of right femur
312,C0029456,Osteoporosis,,,,,,,,
312,,,,,C0087111,Therapeutic procedure,,,,
312,,,,,,,,,C0040357,Toes
312,,,,,,,,,C1281587,Entire foot
313,C0026769,Multiple Sclerosis,,,,,,,,
313,,,C0239836,Paresthesia of hand,,,,,,
313,,,C0015672,Fatigue,,,,,,
313,,,C0042571,Vertigo,,,,,,
313,,,C0751295,Memory Loss,,,,,,
313,,,,,C0087111,Therapeutic procedure,,,,
313,,,,,,,,,C0018563,Hand
313,,,,,,,,,C0016504,Foot
316,C0029456,Osteoporosis,,,,,,,,
316,,,,,C0021485,Injection of therapeutic agent,,,,
318,C0014518,Toxic Epidermal Necrolysis,,,,,,,,
318,,,C0085632,Apathy,,,,,,
318,,,,,C0021485,Injection of therapeutic agent,,,,
318,,,,,C0087111,Therapeutic procedure,,,,
318,,,,,C1527374,Group Therapy,,,,
