PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
83,C0021400,Influenza,,,,,,,,
83,,,C1260880,Rhinorrhea,,,,,,
83,,,C0848633,sinus pressure,,,,,,
83,,,C0018681,Headache,,,,,,
83,,,,,C0013103,Drainage procedure,,,,
84,C0021400,Influenza,,,,,,,,
87,C0021400,Influenza,,,,,,,,
87,,,C0242429,Sore Throat,,,,,,
87,,,C0010200,Coughing,,,,,,
87,,,,,C0301571,Liquid diet,,,,
90,C0021400,Influenza,,,,,,,,
90,,,C0392171,Influenza-like symptoms,,,,,,
91,C0021400,Influenza,,,,,,,,
92,C0021400,Influenza,,,,,,,,
92,,,C0392171,Influenza-like symptoms,,,,,,
92,,,,,C0152277,Incision and drainage,,,,
93,C0021400,Influenza,,,,,,,,
94,C0021400,Influenza,,,,,,,,
99,C0021400,Influenza,,,,,,,,
100,C0021400,Influenza,,,,,,,,
103,C0021400,Influenza,,,,,,,,
103,,,,,,,,,C0229962,Body part
104,C0021400,Influenza,,,,,,,,
104,,,C0221423,Illness (finding),,,,,,
107,C0021400,Influenza,,,,,,,,
107,,,,,,,C1243075,Acetaminophen Oral Tablet [Tylenol],,
108,C0021400,Influenza,,,,,,,,
108,,,,,,,,,C0018787,Heart
109,C0021400,Influenza,,,,,,,,
110,C0021400,Influenza,,,,,,,,
112,C0021400,Influenza,,,,,,,,
112,,,C0221423,Illness (finding),,,,,,
112,,,C0010200,Coughing,,,,,,
114,C0021400,Influenza,,,,,,,,
114,,,,,C3687832,DRUGS,,,,
114,,,,,C0021485,Injection of therapeutic agent,,,,
115,C0344191,Cerebellar decompression injury,,,,,,,,
115,,,C0221423,Illness (finding),,,,,,
115,,,C0741585,BODY ACHE,,,,,,
115,,,C0012833,Dizziness,,,,,,
115,,,C3714552,Weakness,,,,,,
115,,,C0085593,Chills,,,,,,
139,C0021400,Influenza,,,,,,,,
139,,,C0242429,Sore Throat,,,,,,
139,,,C0004604,Back Pain,,,,,,
139,,,,,,,,,C0031354,Pharyngeal structure
149,C0021400,Influenza,,,,,,,,
150,C0021400,Influenza,,,,,,,,
151,C0021400,Influenza,,,,,,,,
151,,,C0221423,Illness (finding),,,,,,
152,C0021400,Influenza,,,,,,,,
152,,,,,C1704538,Integrated Neuromusculoskeletal Release,,,,
153,C0031350,Pharyngitis,,,,,,,,
153,,,C0392171,Influenza-like symptoms,,,,,,
153,,,C0242429,Sore Throat,,,,,,
153,,,C0018681,Headache,,,,,,
154,C0021400,Influenza,,,,,,,,
154,,,,,,,,,C0028429,Nose
156,C0021400,Influenza,,,,,,,,
157,C0021400,Influenza,,,,,,,,
157,,,C1579931,Depressed - symptom,,,,,,
157,,,C0085593,Chills,,,,,,
157,,,C0235267,Redness of eye,,,,,,
158,C0021400,Influenza,,,,,,,,
160,C0021400,Influenza,,,,,,,,
160,,,,,,,C0678431,cough syrup,,
161,C0948873,flu symptoms,,,,,,,,
161,,,C0221423,Illness (finding),,,,,,
161,,,C0741585,BODY ACHE,,,,,,
161,,,C0015672,Fatigue,,,,,,
161,,,C0012833,Dizziness,,,,,,
161,,,C0018681,Headache,,,,,,
161,,,C0085593,Chills,,,,,,
161,,,,,,,,,C0006104,Brain
163,C0021400,Influenza,,,,,,,,
163,,,C0221423,Illness (finding),,,,,,
163,,,C0741585,BODY ACHE,,,,,,
163,,,,,C0087111,Therapeutic procedure,,,,
164,C0019693,HIV Infections,,,,,,,,
164,,,C0221423,Illness (finding),,,,,,
164,,,C0392171,Influenza-like symptoms,,,,,,
165,C0021400,Influenza,,,,,,,,
165,,,C0392171,Influenza-like symptoms,,,,,,
165,,,,,,,,,C1184743,bony process
166,C0021400,Influenza,,,,,,,,
166,,,C0221423,Illness (finding),,,,,,
166,,,C0018681,Headache,,,,,,
166,,,C0010200,Coughing,,,,,,
166,,,,,C0332293,Treated with,,,,
166,,,,,,,C1245651,Codeine Oral Solution,,
166,,,,,,,C0678431,cough syrup,,
166,,,,,,,,,C1281590,Entire head
168,C0021400,Influenza,,,,,,,,
168,,,C0392171,Influenza-like symptoms,,,,,,
171,C0041912,Upper Respiratory Infections,,,,,,,,
171,,,C0557875,Tired,,,,,,
172,C0021400,Influenza,,,,,,,,
174,C0021400,Influenza,,,,,,,,
175,C0021400,Influenza,,,,,,,,
177,C0021400,Influenza,,,,,,,,
177,,,C0392171,Influenza-like symptoms,,,,,,
178,C0021400,Influenza,,,,,,,,
178,,,C0221423,Illness (finding),,,,,,
181,C0021400,Influenza,,,,,,,,
181,,,C0221423,Illness (finding),,,,,,
181,,,C0242429,Sore Throat,,,,,,
181,,,C0018681,Headache,,,,,,
181,,,C0040822,Tremor,,,,,,
182,C0021400,Influenza,,,,,,,,
183,C0021400,Influenza,,,,,,,,
183,,,C0234233,Sore to touch,,,,,,
183,,,,,C0152060,Transection (procedure),,,,
183,,,,,,,C0352321,Hydrocortisone ointments,,
183,,,,,,,,,C0028429,Nose
185,C0021400,Influenza,,,,,,,,
185,,,C0392171,Influenza-like symptoms,,,,,,
185,,,C1579931,Depressed - symptom,,,,,,
186,C0021400,Influenza,,,,,,,,
186,,,,,,,,,C0015392,Eye
188,C0021400,Influenza,,,,,,,,
188,,,C0578687,Sore eye,,,,,,
188,,,C0007859,Neck Pain,,,,,,
188,,,C0018681,Headache,,,,,,
188,,,C0085593,Chills,,,,,,
188,,,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,
188,,,,,,,,,C0015392,Eye
191,C0021400,Influenza,,,,,,,,
191,,,C0312414,Menstrual spotting,,,,,,
195,C0012634,Disease,,,,,,,,
195,,,C0028643,Numbness,,,,,,
195,,,C0239377,Arm Pain,,,,,,
199,C0021400,Influenza,,,,,,,,
201,C0030305,Pancreatitis,,,,,,,,
207,C0948873,flu symptoms,,,,,,,,
207,,,C0027497,Nausea,,,,,,
208,C0021400,Influenza,,,,,,,,
210,C0021400,Influenza,,,,,,,,
211,C0021400,Influenza,,,,,,,,
211,,,C0015672,Fatigue,,,,,,
211,,,C0231528,Myalgia,,,,,,
214,C0021400,Influenza,,,,,,,,
214,,,,,,,,,C0230347,Left upper arm structure
214,,,,,,,,,C0022742,Knee
214,,,,,,,,,C0229967,Structure of left half of body
222,C0021400,Influenza,,,,,,,,
223,C0021400,Influenza,,,,,,,,
223,,,C0010200,Coughing,,,,,,
223,,,C0013404,Dyspnea,,,,,,
223,,,,,,,,,C1280698,Entire throat (surface region of neck)
225,C0021400,Influenza,,,,,,,,
226,C0021400,Influenza,,,,,,,,
227,C0021400,Influenza,,,,,,,,
227,,,C0012833,Dizziness,,,,,,
227,,,,,,,,,C0018787,Heart
227,,,,,,,,,C1280698,Entire throat (surface region of neck)
229,C0021400,Influenza,,,,,,,,
233,C0021400,Influenza,,,,,,,,
233,,,C0231218,Malaise,,,,,,
234,C0021400,Influenza,,,,,,,,
236,C0021400,Influenza,,,,,,,,
236,,,C0392171,Influenza-like symptoms,,,,,,
236,,,C0012833,Dizziness,,,,,,
236,,,,,C0021107,Implantation procedure,,,,
238,C0021400,Influenza,,,,,,,,
238,,,C0741585,BODY ACHE,,,,,,
238,,,C0392171,Influenza-like symptoms,,,,,,
239,C0021400,Influenza,,,,,,,,
239,,,C0042963,Vomiting,,,,,,
239,,,,,,,,,C1278920,Entire stomach
240,C0021400,Influenza,,,,,,,,
240,,,C0027769,Nervousness,,,,,,
241,C0021400,Influenza,,,,,,,,
241,,,,,C3275067,Cardiac Lead Procedure,,,,
242,C0021400,Influenza,,,,,,,,
243,C0021400,Influenza,,,,,,,,
243,,,C0010200,Coughing,,,,,,
246,C0021400,Influenza,,,,,,,,
246,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
251,C0021400,Influenza,,,,,,,,
255,C0014175,Endometriosis,,,,,,,,
255,,,C0557875,Tired,,,,,,
255,,,C3714552,Weakness,,,,,,
255,,,C0026821,Muscle Cramp,,,,,,
255,,,C0030193,Pain,,,,,,
255,,,,,C0700589,Contraceptive methods,,,,
255,,,,,C0021107,Implantation procedure,,,,
260,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
260,,,C0030193,Pain,,,,,,
265,C0021400,Influenza,,,,,,,,
266,C0021400,Influenza,,,,,,,,
266,,,C0016204,Flatulence,,,,,,
266,,,C0221512,Stomach ache,,,,,,
266,,,C0221423,Illness (finding),,,,,,
266,,,C0011991,Diarrhea,,,,,,
266,,,C0042963,Vomiting,,,,,,
266,,,C0027497,Nausea,,,,,,
266,,,C0232602,Retching,,,,,,
266,,,C0235309,Upset stomach,,,,,,
266,,,C0020175,Hunger,,,,,,
266,,,C0010200,Coughing,,,,,,
266,,,C1446787,Cramping sensation quality,,,,,,
266,,,C0026821,Muscle Cramp,,,,,,
266,,,,,C0152277,Incision and drainage,,,,
266,,,,,,,,,C1278920,Entire stomach
266,,,,,,,,,C1281594,Entire abdomen
269,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
269,,,C0231218,Malaise,,,,,,
271,C0021400,Influenza,,,,,,,,
271,,,C0087169,Withdrawal Symptoms,,,,,,
271,,,,,C0087111,Therapeutic procedure,,,,
273,C0021400,Influenza,,,,,,,,
277,C0021400,Influenza,,,,,,,,
277,,,,,C0851160,Morning after pill method of contraception,,,,
282,C0021400,Influenza,,,,,,,,
282,,,,,,,,,C0230347,Left upper arm structure
292,C0035258,Restless Legs Syndrome,,,,,,,,
292,,,C0150055,Chronic pain,,,,,,
292,,,,,C0152277,Incision and drainage,,,,
292,,,,,C0087111,Therapeutic procedure,,,,
293,C0012634,Disease,,,,,,,,
294,C0242073,Pulmonary congestion,,,,,,,,
294,,,C0010200,Coughing,,,,,,
296,C0021400,Influenza,,,,,,,,
302,C0021400,Influenza,,,,,,,,
302,,,C0020175,Hunger,,,,,,
302,,,C0012833,Dizziness,,,,,,
302,,,C0018681,Headache,,,,,,
302,,,C0039070,Syncope,,,,,,
302,,,,,,,,,C1278920,Entire stomach
302,,,,,,,,,C0015392,Eye
303,C0442874,Neuropathy,,,,,,,,
303,,,C0030193,Pain,,,,,,
303,,,,,C0451615,Pain relief,,,,
303,,,,,,,,,C1280698,Entire throat (surface region of neck)
304,C0021400,Influenza,,,,,,,,
305,C0021400,Influenza,,,,,,,,
305,,,C0392171,Influenza-like symptoms,,,,,,
310,C0029408,Degenerative polyarthritis,,,,,,,,
310,,,C0036396,Sciatica,,,,,,
310,,,C0221423,Illness (finding),,,,,,
310,,,C0392171,Influenza-like symptoms,,,,,,
310,,,,,,,,,C1556138,Disc - Body Part
323,C0021400,Influenza,,,,,,,,
328,C0021400,Influenza,,,,,,,,
328,,,C0234233,Sore to touch,,,,,,
329,C0021400,Influenza,,,,,,,,
329,,,C0010200,Coughing,,,,,,
329,,,,,C0013103,Drainage procedure,,,,
332,C1868649,PANIC DISORDER 1,,,,,,,,
333,C1868649,PANIC DISORDER 1,,,,,,,,
333,,,,,C0021485,Injection of therapeutic agent,,,,
333,,,,,,,,,C0018787,Heart
335,C1868649,PANIC DISORDER 1,,,,,,,,
337,C1868649,PANIC DISORDER 1,,,,,,,,
338,C1868649,PANIC DISORDER 1,,,,,,,,
339,C1868649,PANIC DISORDER 1,,,,,,,,
342,C1868649,PANIC DISORDER 1,,,,,,,,
343,C1868649,PANIC DISORDER 1,,,,,,,,
343,,,,,C0344106,Sedation procedure,,,,
343,,,,,,,,,C1995013,Set of muscles
345,C0027051,Myocardial Infarction,,,,,,,,
345,,,,,C0021485,Injection of therapeutic agent,,,,
348,C0021400,Influenza,,,,,,,,
348,,,C0392171,Influenza-like symptoms,,,,,,
351,C0152128,Drug withdrawal syndrome,,,,,,,,
352,C1868649,PANIC DISORDER 1,,,,,,,,
354,C1868649,PANIC DISORDER 1,,,,,,,,
362,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
365,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
378,C0021400,Influenza,,,,,,,,
378,,,C0392171,Influenza-like symptoms,,,,,,
378,,,C0010200,Coughing,,,,,,
387,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
387,,,,,C0021485,Injection of therapeutic agent,,,,
393,C0011849,Diabetes Mellitus,,,,,,,,
402,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
402,,,C0518214,Perceived quality of life,,,,,,
408,C0035243,Respiratory Tract Infections,,,,,,,,
408,,,C0010200,Coughing,,,,,,
416,C3887938,"COLORBLINDNESS, PARTIAL, DEUTAN SERIES",,,,,,,,
416,,,C0040822,Tremor,,,,,,
416,,,,,C2709207,Rx therapy,,,,
420,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
420,,,C0036572,Seizures,,,,,,
422,C0003873,Rheumatoid Arthritis,,,,,,,,
422,,,,,,,C0592676,meloxicam 15 MG Oral Tablet,,
423,C0003873,Rheumatoid Arthritis,,,,,,,,
423,,,C0030193,Pain,,,,,,
425,C0003873,Rheumatoid Arthritis,,,,,,,,
425,,,,,C3687832,DRUGS,,,,
427,C0240111,Arthritis of knee,,,,,,,,
427,,,,,,,C1128682,meloxicam 15 MG,,
429,C0003864,Arthritis,,,,,,,,
429,,,,,C0451615,Pain relief,,,,
432,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
436,C0152227,Excessive tearing,,,,,,,,
436,,,C0036572,Seizures,,,,,,
436,,,C0242429,Sore Throat,,,,,,
436,,,C0677500,Stinging Sensation,,,,,,
436,,,C0030193,Pain,,,,,,
436,,,,,,,,,C0013453,External Ear
436,,,,,,,,,C0229298,Right ear structure
436,,,,,,,,,C1550227,Body Parts - Canal
436,,,,,,,,,C0521421,Entire ear
437,C0020538,Hypertensive disease,,,,,,,,
438,C1956257,Pulmonary Stenosis,,,,,,,,
438,,,C0087169,Withdrawal Symptoms,,,,,,
438,,,,,,,,,C0013443,Ear structure
442,C0020538,Hypertensive disease,,,,,,,,
447,C0020538,Hypertensive disease,,,,,,,,
447,,,C0030193,Pain,,,,,,
447,,,,,,,,,C0036410,Sclera
447,,,,,,,,,C0521421,Entire ear
448,C0012634,Disease,,,,,,,,
448,,,C0683369,Clouded consciousness,,,,,,
448,,,,,C0013103,Drainage procedure,,,,
455,C0020538,Hypertensive disease,,,,,,,,
455,,,C0425481,Sighing respiration,,,,,,
455,,,,,,,,,C0018787,Heart
455,,,,,,,,,C0022646,Kidney
459,C0012634,Disease,,,,,,,,
459,,,C0600142,Hot flushes,,,,,,
459,,,C0028081,Night sweats,,,,,,
459,,,C0085593,Chills,,,,,,
459,,,,,,,,,C1281590,Entire head
459,,,,,,,,,C1281591,Entire face
461,C0020538,Hypertensive disease,,,,,,,,
461,,,C0221423,Illness (finding),,,,,,
461,,,C0018681,Headache,,,,,,
461,,,C0040460,Toothache,,,,,,
461,,,C0010200,Coughing,,,,,,
461,,,C0232431,Cold sweat,,,,,,
461,,,C0030193,Pain,,,,,,
461,,,,,,,C0989605,Ramipril 2.5 MG,,
464,C0020676,Hypothyroidism,,,,,,,,
464,,,C0028081,Night sweats,,,,,,
464,,,C0085593,Chills,,,,,,
464,,,C0302539,spells (neurological symptom),,,,,,
475,C1868649,PANIC DISORDER 1,,,,,,,,
475,,,C0917801,Sleeplessness,,,,,,
475,,,,,,,,,C1281569,Entire colon
478,C0014175,Endometriosis,,,,,,,,
478,,,C0015230,Exanthema,,,,,,
478,,,C0600142,Hot flushes,,,,,,
478,,,C0030193,Pain,,,,,,
478,,,,,C0021485,Injection of therapeutic agent,,,,
478,,,,,,,,,C0005682,Urinary Bladder
479,C0012634,Disease,,,,,,,,
479,,,C0497406,Overweight,,,,,,
479,,,,,,,,,C1281590,Entire head
479,,,,,,,,,C0018494,Hair
479,,,,,,,,,C1281591,Entire face
481,C0016053,Fibromyalgia,,,,,,,,
481,,,C0235309,Upset stomach,,,,,,
481,,,C0018681,Headache,,,,,,
481,,,C0030193,Pain,,,,,,
481,,,C0028081,Night sweats,,,,,,
485,C0001175,Acquired Immunodeficiency Syndrome,,,,,,,,
485,,,C0009806,Constipation,,,,,,
485,,,C0600142,Hot flushes,,,,,,
485,,,,,,,,,C0023884,Liver
488,C0009450,Communicable Diseases,,,,,,,,
488,,,,,,,,,C1281562,Entire tooth
489,C0020538,Hypertensive disease,,,,,,,,
489,,,C0015672,Fatigue,,,,,,
489,,,,,C0040808,Treatment Protocols,,,,
489,,,,,,,C1124794,Amlodipine 10 MG,,
490,C0009450,Communicable Diseases,,,,,,,,
490,,,,,C2709207,Rx therapy,,,,
498,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
498,,,C0040822,Tremor,,,,,,
498,,,C0028081,Night sweats,,,,,,
498,,,C0028084,Nightmares,,,,,,
506,C0004623,Bacterial Infections,,,,,,,,
507,C0012634,Disease,,,,,,,,
507,,,C0700590,Increased sweating,,,,,,
509,C0038160,Staphylococcal Infections,,,,,,,,
517,C0699744,Infection of ear,,,,,,,,
517,,,,,C0152060,Transection (procedure),,,,
518,C0750466,Yeast infection,,,,,,,,
521,C0025322,Premature Menopause,,,,,,,,
521,,,C0040822,Tremor,,,,,,
521,,,C0028081,Night sweats,,,,,,
521,,,,,,,,,C1281591,Entire face
528,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
531,C0020538,Hypertensive disease,,,,,,,,
545,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
545,,,,,C1522704,Exercise Pain Management,,,,
555,C0019693,HIV Infections,,,,,,,,
555,,,C0027497,Nausea,,,,,,
555,,,,,,,,,C1281591,Entire face
556,C0021313,Infection of kidney,,,,,,,,
558,C0016053,Fibromyalgia,,,,,,,,
558,,,C0700590,Increased sweating,,,,,,
560,C0009450,Communicable Diseases,,,,,,,,
562,C0041912,Upper Respiratory Infections,,,,,,,,
571,C0006277,Bronchitis,,,,,,,,
572,C0750466,Yeast infection,,,,,,,,
574,C0750466,Yeast infection,,,,,,,,
577,C0877046,Infection of tooth,,,,,,,,
580,C0877046,Infection of tooth,,,,,,,,
582,C0021313,Infection of kidney,,,,,,,,
583,C0038160,Staphylococcal Infections,,,,,,,,
583,,,,,C0199779,Administration of antibiotic,,,,
583,,,,,,,,,C1269078,Entire upper limb
591,C0020538,Hypertensive disease,,,,,,,,
591,,,C0600142,Hot flushes,,,,,,
594,C0021313,Infection of kidney,,,,,,,,
594,,,,,,,,,C1281590,Entire head
601,C0262655,Recurrent urinary tract infection,,,,,,,,
605,C0750466,Yeast infection,,,,,,,,
605,,,C0683369,Clouded consciousness,,,,,,
623,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
623,,,C0018681,Headache,,,,,,
623,,,C0600142,Hot flushes,,,,,,
624,C0017575,Necrotizing Ulcerative Gingivitis,,,,,,,,
624,,,C0600142,Hot flushes,,,,,,
628,C0009450,Communicable Diseases,,,,,,,,
628,,,,,C0035849,Root Canal Therapy,,,,
628,,,,,,,,,C0024687,Mandible
630,C0020538,Hypertensive disease,,,,,,,,
630,,,C0040822,Tremor,,,,,,
630,,,,,,,,,C1281590,Entire head
630,,,,,,,,,C0015392,Eye
646,C0149931,Migraine Disorders,,,,,,,,
646,,,C0235239,Palpitations - fluttering,,,,,,
646,,,C0027497,Nausea,,,,,,
646,,,C0012833,Dizziness,,,,,,
646,,,C0018681,Headache,,,,,,
650,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
650,,,,,C0152060,Transection (procedure),,,,
650,,,,,C1522704,Exercise Pain Management,,,,
653,C0020538,Hypertensive disease,,,,,,,,
661,C0851578,Sleep Disorders,,,,,,,,
661,,,C0036572,Seizures,,,,,,
661,,,C0028081,Night sweats,,,,,,
663,C0849841,blocked sweat glands,,,,,,,,
663,,,,,,,,,C0227759,Labium
663,,,,,,,,,C1281297,Entire hair follicle
668,C0750466,Yeast infection,,,,,,,,
668,,,C0033774,Pruritus,,,,,,
668,,,,,,,C3222347,Diflucan Pill,,
669,C0039128,Syphilis,,,,,,,,
676,C0020538,Hypertensive disease,,,,,,,,
681,C0240811,prostate infection,,,,,,,,
689,C0086227,Enterobiasis,,,,,,,,
689,,,,,C0028678,nursing therapy,,,,
695,C0009450,Communicable Diseases,,,,,,,,
695,,,C0011991,Diarrhea,,,,,,
695,,,C1446787,Cramping sensation quality,,,,,,
697,C0750466,Yeast infection,,,,,,,,
697,,,,,C0700589,Contraceptive methods,,,,
703,C0423086,Staring,,,,,,,,
703,,,,,C1963578,Release (procedure),,,,
718,C0238990,Acute lower respiratory tract infection,,,,,,,,
718,,,C0600142,Hot flushes,,,,,,
724,C0175697,Van der Woude syndrome,,,,,,,,
724,,,,,C0204774,Soaking Procedure,,,,
724,,,,,,,,,C0040132,Thyroid Gland
727,C0750466,Yeast infection,,,,,,,,
727,,,C0235678,Vaginal odor,,,,,,
727,,,,,C0087111,Therapeutic procedure,,,,
735,C1969653,MUNGAN SYNDROME,,,,,,,,
735,,,C0085593,Chills,,,,,,
743,C0040425,Tonsillitis,,,,,,,,
743,,,C0231218,Malaise,,,,,,
743,,,C0242429,Sore Throat,,,,,,
743,,,C0700590,Increased sweating,,,,,,
743,,,C0439053,Fatigue - symptom,,,,,,
743,,,,,C0021107,Implantation procedure,,,,
743,,,,,,,,,C0588054,Cervical lymph node group
743,,,,,,,,,C1281592,Entire neck
753,C0235351,Ulcer on tongue,,,,,,,,
758,C0010692,Cystitis,,,,,,,,
758,,,,,C0199176,Prophylactic treatment,,,,
763,C0009450,Communicable Diseases,,,,,,,,
763,,,,,C3687832,DRUGS,,,,
763,,,,,,,,,C0023884,Liver
764,C0041912,Upper Respiratory Infections,,,,,,,,
764,,,,,C0185060,Crushing procedure,,,,
767,C0877046,Infection of tooth,,,,,,,,
767,,,C0030193,Pain,,,,,,
767,,,,,,,,,C0017562,Gingiva
773,C0037278,"Skin Diseases, Infectious",,,,,,,,
774,C0009450,Communicable Diseases,,,,,,,,
779,C0877046,Infection of tooth,,,,,,,,
779,,,,,,,,,C1280541,Entire nerve
779,,,,,,,,,C0040426,Tooth structure
780,C0750466,Yeast infection,,,,,,,,
780,,,C0231218,Malaise,,,,,,
782,C0699744,Infection of ear,,,,,,,,
788,C0750466,Yeast infection,,,,,,,,
788,,,C0026821,Muscle Cramp,,,,,,
789,C0009450,Communicable Diseases,,,,,,,,
789,,,,,,,,,C0040426,Tooth structure
793,C0877046,Infection of tooth,,,,,,,,
793,,,,,,,,,C1279153,Entire cheek
802,C2827407,Infectious Otitis Media,,,,,,,,
802,,,,,C0204750,Special back care,,,,
802,,,,,,,C1124132,Amoxicillin 875 MG,,
802,,,,,,,,,C0013443,Ear structure
805,C0699744,Infection of ear,,,,,,,,
807,C0004623,Bacterial Infections,,,,,,,,
808,C0001175,Acquired Immunodeficiency Syndrome,,,,,,,,
809,C0009450,Communicable Diseases,,,,,,,,
810,C0699744,Infection of ear,,,,,,,,
813,C0009450,Communicable Diseases,,,,,,,,
813,,,,,,,,,C0041445,Tympanic membrane structure
813,,,,,,,,,C0521421,Entire ear
817,C0031350,Pharyngitis,,,,,,,,
818,C0004623,Bacterial Infections,,,,,,,,
818,,,C0239836,Paresthesia of hand,,,,,,
818,,,C0426498,Dry tongue,,,,,,
818,,,,,,,,,C0226952,Dorsum of tongue
822,C0010692,Cystitis,,,,,,,,
822,,,C0030193,Pain,,,,,,
823,C0009088,Cluster Headache,,,,,,,,
