PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
26,,,,,C0199451,Continuous Positive Airway Pressure,,,,
26,,,,,C1963578,Release (procedure),,,,
26,,,,,C0392148,Providing presence (regime/therapy),,,,
26,,,,,,,,,C0458827,Airway structure
26,,,,,,,,,C0031354,Pharyngeal structure
26,,,,,,,,,C0024109,Lung
31,C0014518,Toxic Epidermal Necrolysis,,,,,,,,
31,,,,,C0079613,Adoptive Immunotherapy,,,,
31,,,,,,,,,C0229962,Body part
33,C3714506,Meckel syndrome type 1,,,,,,,,
35,C0027765,nervous system disorder,,,,,,,,
35,,,C0221423,Illness (finding),,,,,,
35,,,C0231218,Malaise,,,,,,
35,,,C0085636,Photophobia,,,,,,
35,,,C0018681,Headache,,,,,,
35,,,C0030193,Pain,,,,,,
35,,,C0232431,Cold sweat,,,,,,
35,,,C0085593,Chills,,,,,,
35,,,,,C0204774,Soaking Procedure,,,,
35,,,,,C0557982,Constant supervision,,,,
35,,,,,C0152054,Therapeutic tactile stimulation,,,,
35,,,,,C0184958,Toilet procedure,,,,
35,,,,,C0557033,Reminding,,,,
35,,,,,C0087111,Therapeutic procedure,,,,
35,,,,,,,,,C1278997,Entire scalp
35,,,,,,,,,C1281590,Entire head
35,,,,,,,,,C1269612,Entire upper arm
35,,,,,,,,,C0018563,Hand
35,,,,,,,,,C0018494,Hair
35,,,,,,,,,C0006104,Brain
36,C0027765,nervous system disorder,,,,,,,,
37,C0027765,nervous system disorder,,,,,,,,
37,,,C0042963,Vomiting,,,,,,
37,,,C0027497,Nausea,,,,,,
37,,,C0015672,Fatigue,,,,,,
37,,,C0018681,Headache,,,,,,
37,,,,,,,,,C1281592,Entire neck
38,C0277562,Adult disease,,,,,,,,
38,,,C0221423,Illness (finding),,,,,,
38,,,,,,,,,C0004895,Beak
39,C0027765,nervous system disorder,,,,,,,,
40,C0027765,nervous system disorder,,,,,,,,
40,,,C0036572,Seizures,,,,,,
40,,,C0518214,Perceived quality of life,,,,,,
40,,,C0005874,Blushing,,,,,,
40,,,C0234369,Trembling,,,,,,
40,,,C0040822,Tremor,,,,,,
40,,,,,,,,,C0018787,Heart
41,C0027765,nervous system disorder,,,,,,,,
41,,,C0006625,Cachexia,,,,,,
41,,,C0030193,Pain,,,,,,
41,,,C0683369,Clouded consciousness,,,,,,
41,,,C0392674,Exhaustion,,,,,,
41,,,,,C3687832,DRUGS,,,,
41,,,,,C0087111,Therapeutic procedure,,,,
42,C0027765,nervous system disorder,,,,,,,,
42,,,C0239836,Paresthesia of hand,,,,,,
42,,,C0278141,Excruciating pain,,,,,,
42,,,C0015230,Exanthema,,,,,,
42,,,C0015672,Fatigue,,,,,,
42,,,C0231218,Malaise,,,,,,
42,,,C0085624,Burning sensation,,,,,,
42,,,C0018681,Headache,,,,,,
42,,,C0016382,Flushing,,,,,,
42,,,C0030193,Pain,,,,,,
42,,,C0392674,Exhaustion,,,,,,
42,,,C0030552,Paresis,,,,,,
42,,,C0744648,headache persistent,,,,,,
42,,,C0877716,Burning sensation of leg,,,,,,
42,,,C0233844,Clumsiness,,,,,,
42,,,C0234238,Ache,,,,,,
42,,,C0557875,Tired,,,,,,
42,,,C0741585,BODY ACHE,,,,,,
42,,,C2957106,headache severe,,,,,,
42,,,C0085631,Agitation,,,,,,
42,,,C0423575,Altered sensation of skin,,,,,,
42,,,C0231528,Myalgia,,,,,,
42,,,C0040822,Tremor,,,,,,
42,,,C0004604,Back Pain,,,,,,
42,,,C0023222,Pain in lower limb,,,,,,
42,,,C3714552,Weakness,,,,,,
42,,,,,C0455941,Vibration - treatment,,,,
42,,,,,C0152277,Incision and drainage,,,,
42,,,,,C1522704,Exercise Pain Management,,,,
42,,,,,,,C0985346,Dexamethasone 4 MG,,
42,,,,,,,,,C0230102,Lower back structure
42,,,,,,,,,C0040357,Toes
42,,,,,,,,,C0015385,Limb structure
42,,,,,,,,,C0018563,Hand
42,,,,,,,,,C4048756,Right arm
42,,,,,,,,,C0015392,Eye
42,,,,,,,,,C0019552,Hip structure
42,,,,,,,,,C0022742,Knee
42,,,,,,,,,C1289033,Entire right ear
42,,,,,,,,,C1268255,Entire right upper arm
42,,,,,,,,,C0006104,Brain
42,,,,,,,,,C1281591,Entire face
42,,,,,,,,,C0521421,Entire ear
42,,,,,,,,,C0022359,Jaw
42,,,,,,,,,C1281592,Entire neck
42,,,,,,,,,C1281590,Entire head
42,,,,,,,,,C1269612,Entire upper arm
42,,,,,,,,,C1288948,Entire right hand
42,,,,,,,,,C1760774,Structure of muscle of forearm
42,,,,,,,,,C0016504,Foot
43,C0027765,nervous system disorder,,,,,,,,
43,,,C0040822,Tremor,,,,,,
43,,,,,,,,,C0018563,Hand
44,C0002726,Amyloidosis,,,,,,,,
44,,,,,C0087111,Therapeutic procedure,,,,
44,,,,,,,,,C0006104,Brain
45,C0027765,nervous system disorder,,,,,,,,
45,,,C0028643,Numbness,,,,,,
45,,,C0000737,Abdominal Pain,,,,,,
45,,,C2242996,Has tingling sensation,,,,,,
45,,,C0030193,Pain,,,,,,
45,,,,,,,,,C1180247,Left nipple
45,,,,,,,,,C0230347,Left upper arm structure
45,,,,,,,,,C1269612,Entire upper arm
46,C0027765,nervous system disorder,,,,,,,,
46,,,C0221423,Illness (finding),,,,,,
46,,,C2957106,headache severe,,,,,,
46,,,,,C3687832,DRUGS,,,,
46,,,,,C0152054,Therapeutic tactile stimulation,,,,
46,,,,,,,,,C0423866,Lanugo
47,C0027765,nervous system disorder,,,,,,,,
47,,,,,C0188725,Hammer toe operation,,,,
47,,,,,C0188118,Lengthening of hamstring tendon,,,,
47,,,,,C0034991,Rehabilitation therapy,,,,
47,,,,,C0600080,Stretching exercises,,,,
47,,,,,C2028381,hammertoe Surgery,,,,
47,,,,,,,,,C1550235,Cord - Body Parts
47,,,,,,,,,C0016504,Foot
47,,,,,,,,,C0039508,Tendon structure
48,C0027765,nervous system disorder,,,,,,,,
48,,,C0030193,Pain,,,,,,
48,,,,,C0443235,Impulse technique,,,,
48,,,,,,,,,C3887642,Hippocampus Proper
48,,,,,,,,,C1281591,Entire face
49,C0041912,Upper Respiratory Infections,,,,,,,,
49,,,,,C0280090,aminoglutethimide/danazol/hydrocortisone/tamoxifen,,,,
49,,,,,C0016999,Gamete Intrafallopian Transfer,,,,
59,C0014544,Epilepsy,,,,,,,,
59,,,C0027497,Nausea,,,,,,
59,,,C0012833,Dizziness,,,,,,
60,C0027765,nervous system disorder,,,,,,,,
60,,,C0028643,Numbness,,,,,,
60,,,C0037088,Signs and Symptoms,,,,,,
60,,,C0026821,Muscle Cramp,,,,,,
60,,,C0023218,Leg cramps,,,,,,
60,,,,,,,,,C0230443,Structure of left lower leg
60,,,,,,,,,C0005839,Blood supply aspects
60,,,,,,,,,C1281584,Entire finger
60,,,,,,,,,C0230461,Structure of left foot
60,,,,,,,,,C0016504,Foot
61,C0027765,nervous system disorder,,,,,,,,
62,C0027765,nervous system disorder,,,,,,,,
62,,,C0427086,Involuntary Movements,,,,,,
62,,,C0037763,Spasm,,,,,,
62,,,C0241057,Burning sensation of skin,,,,,,
62,,,,,,,,,C0006104,Brain
63,C0027765,nervous system disorder,,,,,,,,
63,,,C0036572,Seizures,,,,,,
63,,,C0030193,Pain,,,,,,
63,,,,,C0152054,Therapeutic tactile stimulation,,,,
63,,,,,,,,,C1269537,Entire brain
64,C0027765,nervous system disorder,,,,,,,,
65,C0546983,Post-Concussion Syndrome,,,,,,,,
65,,,C1579931,Depressed - symptom,,,,,,
66,C0027765,nervous system disorder,,,,,,,,
66,,,C0015672,Fatigue,,,,,,
66,,,,,C0679614,cold turkey,,,,
66,,,,,,,,,C0006104,Brain
67,C0012634,Disease,,,,,,,,
67,,,C0085635,Photopsia,,,,,,
67,,,,,C3687832,DRUGS,,,,
67,,,,,C1511790,Detection,,,,
67,,,,,,,,,C0015392,Eye
68,C0027765,nervous system disorder,,,,,,,,
68,,,C0241044,SHOULDER TENDERNESS,,,,,,
68,,,C0037011,Shoulder Pain,,,,,,
68,,,C0030193,Pain,,,,,,
68,,,,,C0949766,Physical therapy,,,,
68,,,,,C0374711,Surgical repair,,,,
68,,,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,
68,,,,,C0087111,Therapeutic procedure,,,,
68,,,,,,,,,C0036277,Bone structure of scapula
68,,,,,,,,,C1269612,Entire upper arm
68,,,,,,,,,C0228847,Structure of long thoracic nerve
68,,,,,,,,,C1281592,Entire neck
69,C0027765,nervous system disorder,,,,,,,,
69,,,C0235108,Feeling tense,,,,,,
69,,,C0085624,Burning sensation,,,,,,
69,,,C2242996,Has tingling sensation,,,,,,
69,,,C0018681,Headache,,,,,,
69,,,C0030193,Pain,,,,,,
69,,,,,C0886384,5 minutes Office visit,,,,
69,,,,,,,,,C1281590,Entire head
69,,,,,,,,,C1281592,Entire neck
70,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
76,C3495801,Granulomatosis with polyangiitis,,,,,,,,
76,,,C0042963,Vomiting,,,,,,
76,,,,,,,,,C1281591,Entire face
77,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
77,,,,,C0087111,Therapeutic procedure,,,,
78,C0043352,Xerostomia,,,,,,,,
79,C0027765,nervous system disorder,,,,,,,,
79,,,C1397014,Imbalance,,,,,,
79,,,C0042571,Vertigo,,,,,,
79,,,C0220870,Lightheadedness,,,,,,
79,,,,,C1279393,Epley maneuver,,,,
79,,,,,,,,,C0521421,Entire ear
80,C0030567,Parkinson Disease,,,,,,,,
80,,,C0012833,Dizziness,,,,,,
81,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
81,,,C0221785,Pain in wrist,,,,,,
81,,,C0455270,Sharp pain,,,,,,
81,,,,,C0079613,Adoptive Immunotherapy,,,,
81,,,,,,,,,C0230347,Left upper arm structure
81,,,,,,,,,C1269612,Entire upper arm
81,,,,,,,,,C1280541,Entire nerve
81,,,,,,,,,C0042449,Veins
81,,,,,,,,,C0039508,Tendon structure
82,C0027765,nervous system disorder,,,,,,,,
82,,,C0027424,Nasal congestion (finding),,,,,,
82,,,C0011991,Diarrhea,,,,,,
82,,,C0557875,Tired,,,,,,
82,,,C0032781,Posterior rhinorrhea,,,,,,
82,,,C0231218,Malaise,,,,,,
82,,,C0848633,sinus pressure,,,,,,
82,,,C0034642,Rales,,,,,,
82,,,C0239886,Frontal headache,,,,,,
82,,,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,
82,,,,,,,,,C1281590,Entire head
82,,,,,,,,,C0013443,Ear structure
82,,,,,,,,,C1278896,Entire nose
82,,,,,,,,,C0006104,Brain
83,C0027765,nervous system disorder,,,,,,,,
83,,,,,C0150141,Bathing,,,,
83,,,,,,,,,C0458582,Upper lip structure
84,C0027765,nervous system disorder,,,,,,,,
84,,,C0596601,gastrointestinal gas,,,,,,
84,,,C0018681,Headache,,,,,,
84,,,,,,,,,C0016504,Foot
85,C0027765,nervous system disorder,,,,,,,,
85,,,C0018681,Headache,,,,,,
85,,,C0027769,Nervousness,,,,,,
86,C0027765,nervous system disorder,,,,,,,,
86,,,C0235004,head pressure,,,,,,
86,,,,,C3275067,Cardiac Lead Procedure,,,,
86,,,,,,,,,C0018787,Heart
86,,,,,,,,,C0042449,Veins
86,,,,,,,,,C1281592,Entire neck
87,C0027765,nervous system disorder,,,,,,,,
87,,,C0240352,Morning nausea,,,,,,
87,,,C0018681,Headache,,,,,,
87,,,C1282310,Intermittent pain,,,,,,
87,,,C0013456,Earache,,,,,,
87,,,C0030193,Pain,,,,,,
87,,,C0858583,numbness of head,,,,,,
87,,,,,C0152060,Transection (procedure),,,,
87,,,,,C0700589,Contraceptive methods,,,,
87,,,,,,,,,C1269612,Entire upper arm
87,,,,,,,,,C0015420,Eyebrow structure
87,,,,,,,,,C1280698,Entire throat (surface region of neck)
87,,,,,,,,,C0015392,Eye
87,,,,,,,,,C1269048,Entire temporomandibular joint
87,,,,,,,,,C0038351,Stomach
87,,,,,,,,,C0040426,Tooth structure
87,,,,,,,,,C0521421,Entire ear
87,,,,,,,,,C0028429,Nose
92,C0027765,nervous system disorder,,,,,,,,
92,,,C0036572,Seizures,,,,,,
92,,,C0234238,Ache,,,,,,
92,,,C0151315,Neck stiffness,,,,,,
92,,,,,C0012169,Low sodium diet,,,,
92,,,,,C1171179,Allergy management,,,,
92,,,,,,,,,C1281590,Entire head
92,,,,,,,,,C0040132,Thyroid Gland
92,,,,,,,,,C0022742,Knee
92,,,,,,,,,C0005847,Blood Vessel
92,,,,,,,,,C0741968,carotid
92,,,,,,,,,C0039482,Temporal Arteries
92,,,,,,,,,C0022359,Jaw
92,,,,,,,,,C0521421,Entire ear
95,C0027765,nervous system disorder,,,,,,,,
95,,,C0427086,Involuntary Movements,,,,,,
95,,,,,,,,,C1280202,Entire eye
95,,,,,,,,,C1279153,Entire cheek
98,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
98,,,C0221423,Illness (finding),,,,,,
98,,,C0015672,Fatigue,,,,,,
98,,,C0857233,unable to focus,,,,,,
98,,,,,,,,,C0023884,Liver
99,C0027765,nervous system disorder,,,,,,,,
99,,,C0003862,Arthralgia,,,,,,
99,,,C0557875,Tired,,,,,,
99,,,C0741585,BODY ACHE,,,,,,
99,,,C0000737,Abdominal Pain,,,,,,
99,,,C0027497,Nausea,,,,,,
99,,,C0037763,Spasm,,,,,,
99,,,C0085624,Burning sensation,,,,,,
99,,,C0012833,Dizziness,,,,,,
99,,,C0857057,blotchy,,,,,,
99,,,C0018681,Headache,,,,,,
99,,,C0302539,spells (neurological symptom),,,,,,
99,,,,,,,C0986667,Ibuprofen 600 MG,,
99,,,,,,,,,C1278920,Entire stomach
99,,,,,,,,,C1281590,Entire head
99,,,,,,,,,C0018563,Hand
99,,,,,,,,,C0024204,lymph nodes
99,,,,,,,,,C0521421,Entire ear
99,,,,,,,,,C1281591,Entire face
99,,,,,,,,,C0423866,Lanugo
99,,,,,,,,,C1281592,Entire neck
99,,,,,,,,,C0028429,Nose
99,,,,,,,,,C0016504,Foot
100,C0027765,nervous system disorder,,,,,,,,
100,,,C0683369,Clouded consciousness,,,,,,
100,,,,,C0392920,Chemotherapy Regimen,,,,
100,,,,,,,,,C0015392,Eye
100,,,,,,,,,C0006104,Brain
101,C0027765,nervous system disorder,,,,,,,,
102,C0027765,nervous system disorder,,,,,,,,
102,,,,,,,,,C0023759,Lip structure
103,C0027765,nervous system disorder,,,,,,,,
103,,,C0037763,Spasm,,,,,,
103,,,C0850674,Twitching eye,,,,,,
103,,,C0026821,Muscle Cramp,,,,,,
103,,,,,,,,,C0559499,Biceps brachii muscle structure
103,,,,,,,,,C0015392,Eye
103,,,,,,,,,C0829120,Right biceps brachii
104,C0027765,nervous system disorder,,,,,,,,
104,,,C0030193,Pain,,,,,,
104,,,,,,,,,C1278920,Entire stomach
105,C0027765,nervous system disorder,,,,,,,,
105,,,,,,,,,C1280202,Entire eye
106,C0027765,nervous system disorder,,,,,,,,
106,,,C0015672,Fatigue,,,,,,
106,,,C0030193,Pain,,,,,,
106,,,C0040822,Tremor,,,,,,
106,,,C0344232,Blurred vision,,,,,,
106,,,C0683369,Clouded consciousness,,,,,,
106,,,C0239511,Numbness of face,,,,,,
106,,,,,C3687832,DRUGS,,,,
106,,,,,C0087111,Therapeutic procedure,,,,
106,,,,,,,,,C0018563,Hand
106,,,,,,,,,C0023317,"Lens, Crystalline"
107,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
107,,,C0027497,Nausea,,,,,,
107,,,C0012833,Dizziness,,,,,,
107,,,,,,,,,C1278920,Entire stomach
108,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
110,C0030360,Papillon-Lefevre Disease,,,,,,,,
110,,,,,,,,,C1281590,Entire head
112,C3539909,Allergic disposition,,,,,,,,
112,,,,,C0021485,Injection of therapeutic agent,,,,
114,C0175697,Van der Woude syndrome,,,,,,,,
114,,,C0015230,Exanthema,,,,,,
114,,,C0033774,Pruritus,,,,,,
114,,,,,,,,,C1269612,Entire upper arm
116,C0027765,nervous system disorder,,,,,,,,
117,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
117,,,C0030193,Pain,,,,,,
117,,,,,C0185051,Removal by grinding,,,,
117,,,,,,,,,C1281590,Entire head
117,,,,,,,,,C1268215,Head part
117,,,,,,,,,C0006104,Brain
118,C0027765,nervous system disorder,,,,,,,,
118,,,,,C0392148,Providing presence (regime/therapy),,,,
118,,,,,C0016999,Gamete Intrafallopian Transfer,,,,
118,,,,,,,,,C0018787,Heart
118,,,,,,,,,C0015392,Eye
119,C0027765,nervous system disorder,,,,,,,,
120,C0041912,Upper Respiratory Infections,,,,,,,,
120,,,C0033774,Pruritus,,,,,,
120,,,,,C0280592,doxorubicin/fluorouracil/mitomycin/vincristine protocol,,,,
120,,,,,C0150141,Bathing,,,,
120,,,,,C0522772,Shaving - surgical procedure,,,,
120,,,,,C0541747,Bathing patient,,,,
122,C0027765,nervous system disorder,,,,,,,,
122,,,C0028643,Numbness,,,,,,
122,,,C0221423,Illness (finding),,,,,,
122,,,C0234238,Ache,,,,,,
122,,,C0278144,Dull pain,,,,,,
122,,,C0010200,Coughing,,,,,,
122,,,C0030193,Pain,,,,,,
122,,,,,C0013103,Drainage procedure,,,,
122,,,,,,,,,C1281590,Entire head
122,,,,,,,,,C0004895,Beak
122,,,,,,,,,C0040132,Thyroid Gland
122,,,,,,,,,C0037303,Bone structure of cranium
122,,,,,,,,,C1278911,Entire lip
122,,,,,,,,,C1280541,Entire nerve
122,,,,,,,,,C1269048,Entire temporomandibular joint
122,,,,,,,,,C1280388,Entire upper lip
122,,,,,,,,,C0023759,Lip structure
122,,,,,,,,,C0226993,Tooth Crowns
122,,,,,,,,,C0028429,Nose
122,,,,,,,,,C1281592,Entire neck
123,C0027765,nervous system disorder,,,,,,,,
123,,,C0007859,Neck Pain,,,,,,
123,,,,,,,,,C1280541,Entire nerve
123,,,,,,,,,C0040426,Tooth structure
123,,,,,,,,,C1279153,Entire cheek
123,,,,,,,,,C0022359,Jaw
123,,,,,,,,,C1281591,Entire face
123,,,,,,,,,C1281592,Entire neck
124,C0027765,nervous system disorder,,,,,,,,
124,,,C0751409,Upper Extremity Paresis,,,,,,
124,,,C0221170,Muscular stiffness,,,,,,
124,,,C0037763,Spasm,,,,,,
124,,,,,,,,,C1305417,Entire elbow region
124,,,,,,,,,C1269612,Entire upper arm
124,,,,,,,,,C0040067,Thumb structure
124,,,,,,,,,C1281594,Entire abdomen
124,,,,,,,,,C1281591,Entire face
124,,,,,,,,,C0935602,Right thumb
125,C0012634,Disease,,,,,,,,
125,,,C0596601,gastrointestinal gas,,,,,,
125,,,C0085624,Burning sensation,,,,,,
125,,,C0034642,Rales,,,,,,
125,,,,,C0184898,Surgical incisions,,,,
125,,,,,C1963578,Release (procedure),,,,
125,,,,,,,,,C0015422,Eyelash
125,,,,,,,,,C1278902,Entire sphenoid sinus
125,,,,,,,,,C1280202,Entire eye
125,,,,,,,,,C0037884,Sphenoid bone structure
125,,,,,,,,,C0015392,Eye
126,C0027765,nervous system disorder,,,,,,,,
126,,,C0036572,Seizures,,,,,,
126,,,,,,,,,C0006104,Brain
127,C0027765,nervous system disorder,,,,,,,,
127,,,C0235162,Difficulty sleeping,,,,,,
131,C0149516,Chronic sinusitis,,,,,,,,
131,,,C0030193,Pain,,,,,,
131,,,C0027769,Nervousness,,,,,,
131,,,,,C2584562,Endoscopic balloon dilatation of ostium of paranasal sinus,,,,
131,,,,,,,,,C1281590,Entire head
131,,,,,,,,,C1184743,bony process
131,,,,,,,,,C0028429,Nose
135,C0038379,Strabismus,,,,,,,,
135,,,C1704276,Spasmodic movement,,,,,,
135,,,,,,,,,C1281590,Entire head
135,,,,,,,,,C0015392,Eye
139,C0027765,nervous system disorder,,,,,,,,
139,,,C0018681,Headache,,,,,,
139,,,C0030193,Pain,,,,,,
139,,,,,C0195775,Operation on brain,,,,
140,C0027765,nervous system disorder,,,,,,,,
140,,,C0018681,Headache,,,,,,
140,,,C0039070,Syncope,,,,,,
140,,,C0877197,numb lips,,,,,,
140,,,,,,,,,C1281590,Entire head
140,,,,,,,,,C1281592,Entire neck
141,C0027765,nervous system disorder,,,,,,,,
141,,,C0557875,Tired,,,,,,
141,,,C0392674,Exhaustion,,,,,,
141,,,,,C0013103,Drainage procedure,,,,
141,,,,,C0679614,cold turkey,,,,
141,,,,,,,,,C2986716,Quarter of the Udder
142,C0027765,nervous system disorder,,,,,,,,
142,,,C0858598,taste salty,,,,,,
142,,,C0018681,Headache,,,,,,
142,,,C0040822,Tremor,,,,,,
142,,,,,C0013103,Drainage procedure,,,,
142,,,,,,,,,C1281590,Entire head
142,,,,,,,,,C1280698,Entire throat (surface region of neck)
143,C0027765,nervous system disorder,,,,,,,,
143,,,C0027497,Nausea,,,,,,
143,,,C0857386,Night time confusion,,,,,,
143,,,C0683369,Clouded consciousness,,,,,,
143,,,,,,,,,C0040421,Palatine Tonsil
143,,,,,,,,,C0001428,Adenoidal structure
147,C0027765,nervous system disorder,,,,,,,,
147,,,C0557875,Tired,,,,,,
147,,,C0012833,Dizziness,,,,,,
147,,,,,C0150141,Bathing,,,,
148,C0027765,nervous system disorder,,,,,,,,
148,,,,,,,,,C0006104,Brain
149,C0027765,nervous system disorder,,,,,,,,
149,,,C0015644,Muscular fasciculation,,,,,,
149,,,C0557875,Tired,,,,,,
149,,,C0026821,Muscle Cramp,,,,,,
149,,,C0751352,"Myoclonus, Nocturnal",,,,,,
149,,,,,,,,,C1269612,Entire upper arm
149,,,,,,,,,C1268087,Upper body structure
150,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
151,C0027765,nervous system disorder,,,,,,,,
151,,,C0221423,Illness (finding),,,,,,
151,,,C0011991,Diarrhea,,,,,,
151,,,C0557875,Tired,,,,,,
151,,,C0042571,Vertigo,,,,,,
151,,,C3714552,Weakness,,,,,,
151,,,C0220870,Lightheadedness,,,,,,
