PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
54,,,C0030193,Pain,,,,,,
54,,,,,C0679614,cold turkey,,,,
57,C0029408,Degenerative polyarthritis,,,,,,,,
58,C0029408,Degenerative polyarthritis,,,,,,,,
60,C0409959,"Osteoarthritis, Knee",,,,,,,,
60,,,C0221423,Illness (finding),,,,,,
60,,,C0231218,Malaise,,,,,,
60,,,C0150055,Chronic pain,,,,,,
60,,,C0683369,Clouded consciousness,,,,,,
60,,,C0234233,Sore to touch,,,,,,
60,,,,,C0079613,Adoptive Immunotherapy,,,,
60,,,,,C0439631,Primary operation,,,,
60,,,,,C0441610,Reduction - action,,,,
60,,,,,C0150444,addiction care,,,,
60,,,,,C0087111,Therapeutic procedure,,,,
60,,,,,,,,,C0018787,Heart
60,,,,,,,,,C0040132,Thyroid Gland
60,,,,,,,,,C0015811,Femur
60,,,,,,,,,C0006104,Brain
68,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
68,,,C0042963,Vomiting,,,,,,
69,C0028754,Obesity,,,,,,,,
69,,,C1291077,Abdominal bloating,,,,,,
69,,,C0238740,severe back pain,,,,,,
69,,,C0030193,Pain,,,,,,
69,,,,,C1522704,Exercise Pain Management,,,,
69,,,,,,,C3229627,Lasix Pill,,
69,,,,,,,,,C0230102,Lower back structure
70,C0277525,Infectious gastroenteritis,,,,,,,,
70,,,C0042963,Vomiting,,,,,,
70,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
70,,,,,,,,,C0018563,Hand
70,,,,,,,,,C1281591,Entire face
73,C1274727,Acne nodule,,,,,,,,
73,,,C0042963,Vomiting,,,,,,
73,,,C0027497,Nausea,,,,,,
73,,,,,C0087111,Therapeutic procedure,,,,
83,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
83,,,C0003862,Arthralgia,,,,,,
83,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
83,,,,,C3687832,DRUGS,,,,
83,,,,,,,,,C1552130,16s
83,,,,,,,,,C1552122,Supernumerary maxillary right central incisor
89,C0017168,Gastroesophageal reflux disease,,,,,,,,
93,C1969653,MUNGAN SYNDROME,,,,,,,,
93,,,C0007859,Neck Pain,,,,,,
93,,,C0857027,Feeling Sick,,,,,,
96,C0232711,Nervous diarrhea,,,,,,,,
96,,,C0042963,Vomiting,,,,,,
96,,,C0027497,Nausea,,,,,,
96,,,C0012833,Dizziness,,,,,,
96,,,C0018681,Headache,,,,,,
104,C0028754,Obesity,,,,,,,,
105,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
105,,,C0011991,Diarrhea,,,,,,
105,,,C0042963,Vomiting,,,,,,
105,,,C0231218,Malaise,,,,,,
105,,,,,C0700589,Contraceptive methods,,,,
105,,,,,,,,,C1278920,Entire stomach
106,C0028754,Obesity,,,,,,,,
106,,,C0030193,Pain,,,,,,
106,,,,,C3687832,DRUGS,,,,
109,C0851578,Sleep Disorders,,,,,,,,
109,,,,,C3687832,DRUGS,,,,
109,,,,,C0152277,Incision and drainage,,,,
112,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
112,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
112,,,,,C3275067,Cardiac Lead Procedure,,,,
113,C0028754,Obesity,,,,,,,,
113,,,C0557875,Tired,,,,,,
114,C0700201,Dyssomnias,,,,,,,,
114,,,C0917801,Sleeplessness,,,,,,
114,,,,,C3687832,DRUGS,,,,
114,,,,,C0087111,Therapeutic procedure,,,,
115,C0028754,Obesity,,,,,,,,
119,C0028754,Obesity,,,,,,,,
119,,,C0221423,Illness (finding),,,,,,
119,,,C0848332,Spots on skin,,,,,,
119,,,C1517205,Flare,,,,,,
119,,,,,C0950540,CHAP protocol,,,,
120,C0028754,Obesity,,,,,,,,
120,,,C0086132,Depressive Symptoms,,,,,,
123,C0029408,Degenerative polyarthritis,,,,,,,,
123,,,C0030193,Pain,,,,,,
123,,,,,C0547070,Ablation,,,,
123,,,,,,,,,C0024109,Lung
125,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
125,,,C0027497,Nausea,,,,,,
125,,,C0231218,Malaise,,,,,,
125,,,C0030193,Pain,,,,,,
125,,,,,C0087111,Therapeutic procedure,,,,
126,C0242301,furuncle,,,,,,,,
126,,,C0040822,Tremor,,,,,,
126,,,C0028084,Nightmares,,,,,,
127,C0154671,Degenerative brain disorder,,,,,,,,
127,,,,,C0580105,Change of medication,,,,
128,C0028754,Obesity,,,,,,,,
129,C0028754,Obesity,,,,,,,,
130,C0028754,Obesity,,,,,,,,
130,,,C0009806,Constipation,,,,,,
130,,,C0027497,Nausea,,,,,,
130,,,C0015672,Fatigue,,,,,,
130,,,C0231528,Myalgia,,,,,,
130,,,C0018681,Headache,,,,,,
130,,,C0030193,Pain,,,,,,
130,,,C1579931,Depressed - symptom,,,,,,
130,,,C0026821,Muscle Cramp,,,,,,
130,,,,,C1522704,Exercise Pain Management,,,,
130,,,,,,,,,C1278920,Entire stomach
130,,,,,,,,,C0040132,Thyroid Gland
130,,,,,,,,,C0006104,Brain
131,C0029408,Degenerative polyarthritis,,,,,,,,
133,C0028754,Obesity,,,,,,,,
133,,,C0557875,Tired,,,,,,
133,,,C0917801,Sleeplessness,,,,,,
133,,,C0392674,Exhaustion,,,,,,
134,C0029408,Degenerative polyarthritis,,,,,,,,
134,,,,,,,,,C0022742,Knee
136,C1969653,MUNGAN SYNDROME,,,,,,,,
136,,,C0221423,Illness (finding),,,,,,
136,,,C0028084,Nightmares,,,,,,
136,,,,,C1883583,Yoga,,,,
136,,,,,C0087111,Therapeutic procedure,,,,
136,,,,,C0679614,cold turkey,,,,
138,C0277556,Recurrent disease,,,,,,,,
138,,,C0087169,Withdrawal Symptoms,,,,,,
139,C0263854,Cervical arthritis,,,,,,,,
140,C0029408,Degenerative polyarthritis,,,,,,,,
140,,,,,C1522704,Exercise Pain Management,,,,
140,,,,,,,,,C1281591,Entire face
141,C0029408,Degenerative polyarthritis,,,,,,,,
141,,,C0019559,Hip pain,,,,,,
141,,,C0024031,Low Back Pain,,,,,,
141,,,C0748706,side pain,,,,,,
141,,,C0238656,Ankle pain,,,,,,
141,,,C0150055,Chronic pain,,,,,,
141,,,C0030193,Pain,,,,,,
141,,,,,C0199779,Administration of antibiotic,,,,
141,,,,,C0009068,Closure by suture,,,,
141,,,,,C0040508,Total Hip Replacement (procedure),,,,
141,,,,,,,C0986668,Ibuprofen 800 MG,,
141,,,,,,,,,C1281590,Entire head
141,,,,,,,,,C0001074,Structure of achilles tendon
141,,,,,,,,,C0040132,Thyroid Gland
141,,,,,,,,,C0019552,Hip structure
141,,,,,,,,,C0022742,Knee
142,C0029408,Degenerative polyarthritis,,,,,,,,
142,,,C0003862,Arthralgia,,,,,,
142,,,C0018834,Heartburn,,,,,,
142,,,C0012833,Dizziness,,,,,,
142,,,C0030193,Pain,,,,,,
142,,,,,C0439775,Elevation procedure,,,,
143,C0029408,Degenerative polyarthritis,,,,,,,,
143,,,C0015672,Fatigue,,,,,,
143,,,C0010200,Coughing,,,,,,
143,,,,,C0152277,Incision and drainage,,,,
143,,,,,,,,,C0521421,Entire ear
145,C0029408,Degenerative polyarthritis,,,,,,,,
146,C0019202,Hepatolenticular Degeneration,,,,,,,,
149,C0029408,Degenerative polyarthritis,,,,,,,,
149,,,C0150055,Chronic pain,,,,,,
149,,,C0600142,Hot flushes,,,,,,
149,,,C0030193,Pain,,,,,,
149,,,,,C0002766,Pain management,,,,
151,C0029408,Degenerative polyarthritis,,,,,,,,
151,,,C0557875,Tired,,,,,,
151,,,C0030193,Pain,,,,,,
151,,,,,C0741423,back surgery low back pain,,,,
151,,,,,C0020699,Hysterectomy,,,,
151,,,,,,,,,C0018787,Heart
151,,,,,,,,,C0019552,Hip structure
151,,,,,,,,,C0016976,Gallbladder
151,,,,,,,,,C1269001,Entire gallbladder
151,,,,,,,,,C0262950,Skeletal bone
152,C0012619,disc disorder,,,,,,,,
152,,,C0003862,Arthralgia,,,,,,
152,,,,,,,,,C1281592,Entire neck
153,C0442874,Neuropathy,,,,,,,,
153,,,C0015230,Exanthema,,,,,,
153,,,C0085624,Burning sensation,,,,,,
153,,,C0033774,Pruritus,,,,,,
153,,,C0030193,Pain,,,,,,
153,,,,,,,,,C0423866,Lanugo
155,C0029408,Degenerative polyarthritis,,,,,,,,
155,,,C1579931,Depressed - symptom,,,,,,
156,C0029408,Degenerative polyarthritis,,,,,,,,
157,C0029456,Osteoporosis,,,,,,,,
157,,,C0003862,Arthralgia,,,,,,
157,,,C0015672,Fatigue,,,,,,
157,,,C0231528,Myalgia,,,,,,
157,,,,,C1883583,Yoga,,,,
158,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
158,,,C0221423,Illness (finding),,,,,,
159,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
160,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
160,,,C0221423,Illness (finding),,,,,,
160,,,C0030193,Pain,,,,,,
161,C1535939,Pneumocystis jiroveci pneumonia,,,,,,,,
161,,,C0030193,Pain,,,,,,
161,,,,,C0152277,Incision and drainage,,,,
161,,,,,,,,,C1269612,Entire upper arm
161,,,,,,,,,C0423866,Lanugo
162,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
162,,,C0030193,Pain,,,,,,
163,C0029408,Degenerative polyarthritis,,,,,,,,
163,,,C0027497,Nausea,,,,,,
165,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
165,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
165,,,C0018681,Headache,,,,,,
165,,,C0030193,Pain,,,,,,
165,,,C0004604,Back Pain,,,,,,
165,,,,,C0013806,Electroconvulsive Therapy,,,,
165,,,,,C0278911,ifosfamide/lomustine/vinblastine,,,,
165,,,,,,,,,C0423866,Lanugo
169,C0028754,Obesity,,,,,,,,
169,,,C0028084,Nightmares,,,,,,
169,,,,,C0679614,cold turkey,,,,
171,C0028754,Obesity,,,,,,,,
171,,,C0600142,Hot flushes,,,,,,
172,C0028754,Obesity,,,,,,,,
172,,,,,C1522704,Exercise Pain Management,,,,
173,C0003123,Anorexia,,,,,,,,
173,,,,,C3687832,DRUGS,,,,
174,C0029408,Degenerative polyarthritis,,,,,,,,
175,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
176,C0020538,Hypertensive disease,,,,,,,,
177,C0028754,Obesity,,,,,,,,
178,C0028754,Obesity,,,,,,,,
179,C0028754,Obesity,,,,,,,,
179,,,C0016382,Flushing,,,,,,
179,,,C0600142,Hot flushes,,,,,,
180,C0028754,Obesity,,,,,,,,
181,C0028754,Obesity,,,,,,,,
182,C0029408,Degenerative polyarthritis,,,,,,,,
182,,,C0003862,Arthralgia,,,,,,
182,,,C0027497,Nausea,,,,,,
182,,,C0392171,Influenza-like symptoms,,,,,,
184,C0029408,Degenerative polyarthritis,,,,,,,,
185,C0029408,Degenerative polyarthritis,,,,,,,,
185,,,,,,,,,C0022359,Jaw
186,C0028754,Obesity,,,,,,,,
188,C2350242,"Osteoarthritis, Spine",,,,,,,,
188,,,C0231528,Myalgia,,,,,,
188,,,,,C1963578,Release (procedure),,,,
188,,,,,,,,,C0019552,Hip structure
188,,,,,,,,,C0022742,Knee
189,C0028754,Obesity,,,,,,,,
190,C0029408,Degenerative polyarthritis,,,,,,,,
190,,,C0003862,Arthralgia,,,,,,
191,C0028754,Obesity,,,,,,,,
191,,,C0036572,Seizures,,,,,,
195,C0035258,Restless Legs Syndrome,,,,,,,,
195,,,C0741585,BODY ACHE,,,,,,
197,C0028754,Obesity,,,,,,,,
197,,,C0027497,Nausea,,,,,,
197,,,,,C0920298,Weight maintenance regimen,,,,
197,,,,,C0087111,Therapeutic procedure,,,,
201,C0028754,Obesity,,,,,,,,
201,,,,,C0152277,Incision and drainage,,,,
201,,,,,,,C3215419,Potassium Pill,,
201,,,,,,,,,C0040132,Thyroid Gland
202,C0028754,Obesity,,,,,,,,
204,C0028754,Obesity,,,,,,,,
204,,,C0030193,Pain,,,,,,
204,,,,,C3687832,DRUGS,,,,
204,,,,,,,,,C1184743,bony process
204,,,,,,,,,C1281592,Entire neck
205,C0029408,Degenerative polyarthritis,,,,,,,,
205,,,C0234238,Ache,,,,,,
205,,,C0030201,"Pain, Postoperative",,,,,,
205,,,C0040822,Tremor,,,,,,
205,,,C0030193,Pain,,,,,,
205,,,,,C0020699,Hysterectomy,,,,
205,,,,,,,,,C0018563,Hand
206,C0028754,Obesity,,,,,,,,
208,C0028754,Obesity,,,,,,,,
208,,,C0036572,Seizures,,,,,,
208,,,C0018681,Headache,,,,,,
208,,,,,C0079613,Adoptive Immunotherapy,,,,
209,C0028754,Obesity,,,,,,,,
210,C0007787,Transient Ischemic Attack,,,,,,,,
210,,,C0848241,weight problem,,,,,,
210,,,C0085624,Burning sensation,,,,,,
210,,,,,C0152277,Incision and drainage,,,,
210,,,,,C1519433,Special Diet Therapy,,,,
210,,,,,,,,,C0015392,Eye
210,,,,,,,,,C0423866,Lanugo
211,C0028754,Obesity,,,,,,,,
211,,,,,C3687832,DRUGS,,,,
211,,,,,C1519433,Special Diet Therapy,,,,
211,,,,,C1522704,Exercise Pain Management,,,,
211,,,,,,,,,C0018494,Hair
211,,,,,,,,,C0221980,Structure of hair of face
211,,,,,,,,,C1261040,Hair of scalp
212,C0028754,Obesity,,,,,,,,
212,,,,,C0087111,Therapeutic procedure,,,,
215,C0003123,Anorexia,,,,,,,,
216,C0028754,Obesity,,,,,,,,
216,,,C0027497,Nausea,,,,,,
218,C0028754,Obesity,,,,,,,,
218,,,,,C1522704,Exercise Pain Management,,,,
218,,,,,C0184967,Insertion of pack (procedure),,,,
218,,,,,,,,,C1278920,Entire stomach
218,,,,,,,,,C0019552,Hip structure
219,C0028754,Obesity,,,,,,,,
220,C0028754,Obesity,,,,,,,,
221,C0263940,Curb,,,,,,,,
222,C0028754,Obesity,,,,,,,,
222,,,C0221423,Illness (finding),,,,,,
222,,,C0557875,Tired,,,,,,
222,,,C0683369,Clouded consciousness,,,,,,
223,C0020538,Hypertensive disease,,,,,,,,
223,,,,,C2709207,Rx therapy,,,,
224,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
225,C0028754,Obesity,,,,,,,,
227,C0028754,Obesity,,,,,,,,
227,,,,,C0079613,Adoptive Immunotherapy,,,,
228,C0028754,Obesity,,,,,,,,
228,,,C0085624,Burning sensation,,,,,,
229,C0028754,Obesity,,,,,,,,
229,,,C0683369,Clouded consciousness,,,,,,
229,,,,,C0152277,Incision and drainage,,,,
229,,,,,C1519433,Special Diet Therapy,,,,
230,C0028754,Obesity,,,,,,,,
230,,,,,,,C0987222,Lisinopril 5 MG,,
230,,,,,,,,,C0224086,Belly of skeletal muscle
230,,,,,,,,,C0018787,Heart
230,,,,,,,,,C1269612,Entire upper arm
231,C0028754,Obesity,,,,,,,,
231,,,C0849668,peri-menopausal,,,,,,
231,,,C0917801,Sleeplessness,,,,,,
231,,,,,C1522704,Exercise Pain Management,,,,
233,C0028754,Obesity,,,,,,,,
233,,,C0015672,Fatigue,,,,,,
233,,,C0011124,Decreased Libido,,,,,,
234,C0028754,Obesity,,,,,,,,
234,,,C0557875,Tired,,,,,,
236,C0020550,Hyperthyroidism,,,,,,,,
236,,,,,C0949008,Thyroid Therapies,,,,
236,,,,,C1519433,Special Diet Therapy,,,,
236,,,,,C1522704,Exercise Pain Management,,,,
236,,,,,,,,,C0040132,Thyroid Gland
236,,,,,,,,,C0423866,Lanugo
236,,,,,,,,,C0016504,Foot
238,C0028754,Obesity,,,,,,,,
240,C0028754,Obesity,,,,,,,,
240,,,,,C0004933,Behavior Therapy,,,,
241,C0028754,Obesity,,,,,,,,
241,,,C0009806,Constipation,,,,,,
242,C0028754,Obesity,,,,,,,,
242,,,C0497406,Overweight,,,,,,
243,C0028754,Obesity,,,,,,,,
243,,,C0751372,Nerve Pain,,,,,,
243,,,,,C0451615,Pain relief,,,,
243,,,,,C0002766,Pain management,,,,
243,,,,,,,,,C1280541,Entire nerve
243,,,,,,,,,C1281594,Entire abdomen
245,C0028754,Obesity,,,,,,,,
245,,,,,,,,,C0006104,Brain
246,C0028754,Obesity,,,,,,,,
246,,,C1291077,Abdominal bloating,,,,,,
246,,,C0151315,Neck stiffness,,,,,,
247,C0029408,Degenerative polyarthritis,,,,,,,,
247,,,,,C1456647,Childhood Immunization,,,,
247,,,,,C0949766,Physical therapy,,,,
247,,,,,C0087111,Therapeutic procedure,,,,
248,C0028754,Obesity,,,,,,,,
248,,,C0392674,Exhaustion,,,,,,
249,C0029408,Degenerative polyarthritis,,,,,,,,
249,,,C0030193,Pain,,,,,,
249,,,,,C1883297,laparoscopy (therapeutic),,,,
250,C0028754,Obesity,,,,,,,,
250,,,,,,,,,C0423866,Lanugo
251,C0042109,Urticaria,,,,,,,,
252,C0029408,Degenerative polyarthritis,,,,,,,,
252,,,C0030193,Pain,,,,,,
252,,,,,C1456647,Childhood Immunization,,,,
252,,,,,C0087111,Therapeutic procedure,,,,
253,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
254,C0003872,"Arthritis, Psoriatic",,,,,,,,
254,,,C0003862,Arthralgia,,,,,,
254,,,C0030193,Pain,,,,,,
254,,,,,C0150157,Calming,,,,
257,C0028754,Obesity,,,,,,,,
257,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
258,C0409974,Lupus Erythematosus,,,,,,,,
258,,,C0030193,Pain,,,,,,
258,,,,,,,,,C4048756,Right arm
260,C0028754,Obesity,,,,,,,,
262,C0028754,Obesity,,,,,,,,
262,,,C0040822,Tremor,,,,,,
263,C0029408,Degenerative polyarthritis,,,,,,,,
266,C0029408,Degenerative polyarthritis,,,,,,,,
267,C0029408,Degenerative polyarthritis,,,,,,,,
268,C0029408,Degenerative polyarthritis,,,,,,,,
269,C0029408,Degenerative polyarthritis,,,,,,,,
270,C0029408,Degenerative polyarthritis,,,,,,,,
270,,,C0004604,Back Pain,,,,,,
270,,,,,C0152054,Therapeutic tactile stimulation,,,,
271,C0028754,Obesity,,,,,,,,
271,,,C0020175,Hunger,,,,,,
272,C0027051,Myocardial Infarction,,,,,,,,
272,,,C0795691,HEART PROBLEM,,,,,,
273,C0029408,Degenerative polyarthritis,,,,,,,,
273,,,C0849852,skin bump,,,,,,
273,,,,,C0392806,Hip Replacement Arthroplasty (procedure),,,,
273,,,,,C0035139,Surgical Replantation,,,,
273,,,,,C0087111,Therapeutic procedure,,,,
273,,,,,C0596706,hip surgery,,,,
273,,,,,,,C0992015,Aspirin 325 MG,,
273,,,,,,,,,C1269612,Entire upper arm
275,C0029408,Degenerative polyarthritis,,,,,,,,
275,,,C0019559,Hip pain,,,,,,
275,,,C0312422,Blackout - symptom,,,,,,
275,,,,,,,,,C0230102,Lower back structure
276,C0029408,Degenerative polyarthritis,,,,,,,,
276,,,C0838224,"Pain in joint, forearm",,,,,,
277,C0029408,Degenerative polyarthritis,,,,,,,,
277,,,C0234238,Ache,,,,,,
277,,,C0030193,Pain,,,,,,
277,,,,,C0087111,Therapeutic procedure,,,,
277,,,,,,,,,C0022742,Knee
280,C0028754,Obesity,,,,,,,,
280,,,,,C0087111,Therapeutic procedure,,,,
281,C0028754,Obesity,,,,,,,,
282,C0028754,Obesity,,,,,,,,
282,,,C0231218,Malaise,,,,,,
282,,,C0030193,Pain,,,,,,
282,,,,,C0700589,Contraceptive methods,,,,
283,C0029408,Degenerative polyarthritis,,,,,,,,
283,,,,,C0392806,Hip Replacement Arthroplasty (procedure),,,,
284,C0029408,Degenerative polyarthritis,,,,,,,,
284,,,C0231749,Knee pain,,,,,,
284,,,C0004604,Back Pain,,,,,,
285,C0029408,Degenerative polyarthritis,,,,,,,,
285,,,,,,,,,C0006104,Brain
286,C0029408,Degenerative polyarthritis,,,,,,,,
286,,,C0003862,Arthralgia,,,,,,
286,,,C0004604,Back Pain,,,,,,
286,,,C0030193,Pain,,,,,,
286,,,,,,,,,C0018494,Hair
288,C0029408,Degenerative polyarthritis,,,,,,,,
288,,,C0036572,Seizures,,,,,,
288,,,,,C0452240,Physical therapy exercises,,,,
288,,,,,C0600080,Stretching exercises,,,,
288,,,,,C0087111,Therapeutic procedure,,,,
288,,,,,,,,,C1305417,Entire elbow region
288,,,,,,,,,C0018563,Hand
288,,,,,,,,,C0022742,Knee
288,,,,,,,,,C0019552,Hip structure
289,C0029408,Degenerative polyarthritis,,,,,,,,
289,,,,,,,,,C0023884,Liver
289,,,,,,,,,C0227665,Both kidneys
290,C0029408,Degenerative polyarthritis,,,,,,,,
291,C0029408,Degenerative polyarthritis,,,,,,,,
291,,,C2220048,Bilateral knee pain,,,,,,
292,C0029408,Degenerative polyarthritis,,,,,,,,
293,C0029408,Degenerative polyarthritis,,,,,,,,
293,,,C0019559,Hip pain,,,,,,
293,,,C0030193,Pain,,,,,,
293,,,,,,,,,C0230102,Lower back structure
293,,,,,,,,,C1281587,Entire foot
293,,,,,,,,,C1281592,Entire neck
293,,,,,,,,,C0016504,Foot
294,C0029408,Degenerative polyarthritis,,,,,,,,
294,,,C0030193,Pain,,,,,,
294,,,C0027769,Nervousness,,,,,,
294,,,,,,,,,C1281583,Entire hand
295,C0029408,Degenerative polyarthritis,,,,,,,,
296,C0029408,Degenerative polyarthritis,,,,,,,,
296,,,C0030193,Pain,,,,,,
296,,,,,,,,,C0230102,Lower back structure
296,,,,,,,,,C0022742,Knee
296,,,,,,,,,C0019552,Hip structure
297,C0029408,Degenerative polyarthritis,,,,,,,,
297,,,,,C0021485,Injection of therapeutic agent,,,,
298,C0029408,Degenerative polyarthritis,,,,,,,,
298,,,C3853138,Very mild pain,,,,,,
299,C0029408,Degenerative polyarthritis,,,,,,,,
299,,,C0036572,Seizures,,,,,,
299,,,C0030193,Pain,,,,,,
299,,,,,C1533685,Injection procedure,,,,
299,,,,,,,,,C0022742,Knee
300,C0029408,Degenerative polyarthritis,,,,,,,,
300,,,C0003862,Arthralgia,,,,,,
301,C0029408,Degenerative polyarthritis,,,,,,,,
301,,,C0278141,Excruciating pain,,,,,,
301,,,,,C1621313,Injection of cortisone,,,,
301,,,,,C0015252,removal technique,,,,
301,,,,,C1533685,Injection procedure,,,,
301,,,,,,,,,C0022742,Knee
303,C0029410,Osteoarthritis of hip,,,,,,,,
303,,,C0231749,Knee pain,,,,,,
304,C0029408,Degenerative polyarthritis,,,,,,,,
304,,,C0004604,Back Pain,,,,,,
305,C0694572,bactrim allergy,,,,,,,,
305,,,C0003862,Arthralgia,,,,,,
305,,,C0015230,Exanthema,,,,,,
305,,,C0221232,Welts,,,,,,
305,,,,,,,,,C1280202,Entire eye
306,C0002170,Alopecia,,,,,,,,
306,,,C0150055,Chronic pain,,,,,,
306,,,,,C0280523,etoposide/mitoxantrone/thiotepa,,,,
307,C0029408,Degenerative polyarthritis,,,,,,,,
307,,,,,C0021485,Injection of therapeutic agent,,,,
307,,,,,,,,,C0022742,Knee
308,C0029408,Degenerative polyarthritis,,,,,,,,
310,C0029408,Degenerative polyarthritis,,,,,,,,
310,,,C0030193,Pain,,,,,,
311,C0029408,Degenerative polyarthritis,,,,,,,,
311,,,C0030193,Pain,,,,,,
311,,,,,,,C1128682,meloxicam 15 MG,,
312,C0029408,Degenerative polyarthritis,,,,,,,,
312,,,C0011991,Diarrhea,,,,,,
314,C0029408,Degenerative polyarthritis,,,,,,,,
315,C0029408,Degenerative polyarthritis,,,,,,,,
315,,,,,C0869748,heart - aortic valve,,,,
315,,,,,C0021485,Injection of therapeutic agent,,,,
315,,,,,C0812987,Chemotherapy Drugs Adminstered,,,,
315,,,,,,,C0989249,Prednisone 5 MG Oral Tablet,,
315,,,,,,,,,C0230102,Lower back structure
315,,,,,,,,,C0009194,Bone structure of coccyx
315,,,,,,,,,C0040578,Trachea
315,,,,,,,,,C0039259,Tail
315,,,,,,,,,C1556138,Disc - Body Part
315,,,,,,,,,C0521421,Entire ear
315,,,,,,,,,C0262950,Skeletal bone
315,,,,,,,,,C0028429,Nose
316,C0029408,Degenerative polyarthritis,,,,,,,,
316,,,C0557875,Tired,,,,,,
