PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
60,C0005779,Blood Coagulation Disorders,,,,,,,,
60,,,C0026821,Muscle Cramp,,,,,,
61,C0005779,Blood Coagulation Disorders,,,,,,,,
61,,,C0262397,Breast tenderness,,,,,,
61,,,C0600142,Hot flushes,,,,,,
63,C0005779,Blood Coagulation Disorders,,,,,,,,
63,,,C0557875,Tired,,,,,,
64,C0014130,Endocrine System Diseases,,,,,,,,
64,,,C0026821,Muscle Cramp,,,,,,
64,,,C1446787,Cramping sensation quality,,,,,,
64,,,,,C0700589,Contraceptive methods,,,,
64,,,,,C0269694,Normal delivery procedure,,,,
65,C0005779,Blood Coagulation Disorders,,,,,,,,
65,,,C0234233,Sore to touch,,,,,,
65,,,,,,,,,C0230102,Lower back structure
65,,,,,,,,,C0042149,Uterus
66,C2979982,Vaginal Hemorrhage,,,,,,,,
66,,,C0024031,Low Back Pain,,,,,,
66,,,C0026821,Muscle Cramp,,,,,,
66,,,,,C0700589,Contraceptive methods,,,,
68,C0005779,Blood Coagulation Disorders,,,,,,,,
68,,,C0312414,Menstrual spotting,,,,,,
68,,,,,C0021107,Implantation procedure,,,,
69,C0005779,Blood Coagulation Disorders,,,,,,,,
69,,,,,,,,,C0028429,Nose
89,C0005779,Blood Coagulation Disorders,,,,,,,,
89,,,C0027497,Nausea,,,,,,
89,,,C0012833,Dizziness,,,,,,
89,,,C0312414,Menstrual spotting,,,,,,
89,,,C0262397,Breast tenderness,,,,,,
89,,,,,C0021107,Implantation procedure,,,,
90,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
90,,,C0030193,Pain,,,,,,
90,,,,,,,,,C0006104,Brain
91,C0005779,Blood Coagulation Disorders,,,,,,,,
91,,,C1446787,Cramping sensation quality,,,,,,
92,C0005779,Blood Coagulation Disorders,,,,,,,,
92,,,,,C0700589,Contraceptive methods,,,,
92,,,,,C0021485,Injection of therapeutic agent,,,,
93,C0005779,Blood Coagulation Disorders,,,,,,,,
97,C0032460,Polycystic Ovary Syndrome,,,,,,,,
97,,,,,C0152277,Incision and drainage,,,,
97,,,,,C0021107,Implantation procedure,,,,
97,,,,,,,,,C1269612,Entire upper arm
100,C0268621,Hepatic methionine adenosyltransferase deficiency,,,,,,,,
100,,,,,C3275067,Cardiac Lead Procedure,,,,
100,,,,,,,,,C1552158,Supernumerary mandibular right central primary incisor
102,C3539909,Allergic disposition,,,,,,,,
102,,,C3640011,Miserable Pain,,,,,,
102,,,C0231918,Nose symptoms,,,,,,
102,,,,,C0184661,Interventional procedure,,,,
102,,,,,,,,,C0229090,Left eye structure
105,C0039082,Syndrome,,,,,,,,
105,,,,,C0683525,treatment options,,,,
109,C0005779,Blood Coagulation Disorders,,,,,,,,
126,C1282359,Ocular Cicatricial Pemphigoid,,,,,,,,
126,,,,,C0021485,Injection of therapeutic agent,,,,
127,C0005779,Blood Coagulation Disorders,,,,,,,,
127,,,C0312414,Menstrual spotting,,,,,,
127,,,,,C0029151,Oral contraception,,,,
127,,,,,,,,,C1184743,bony process
128,C0005779,Blood Coagulation Disorders,,,,,,,,
128,,,C0683369,Clouded consciousness,,,,,,
128,,,,,C0032042,Placebos,,,,
129,C0005779,Blood Coagulation Disorders,,,,,,,,
129,,,,,C0700589,Contraceptive methods,,,,
133,C3539909,Allergic disposition,,,,,,,,
133,,,,,,,,,C0028429,Nose
136,C0005779,Blood Coagulation Disorders,,,,,,,,
138,C0005779,Blood Coagulation Disorders,,,,,,,,
139,C0079840,Milk Hypersensitivity,,,,,,,,
140,C0005779,Blood Coagulation Disorders,,,,,,,,
140,,,,,C3814046,PAD Regimen,,,,
141,C0005779,Blood Coagulation Disorders,,,,,,,,
141,,,C0030193,Pain,,,,,,
141,,,C1446787,Cramping sensation quality,,,,,,
143,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
146,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
146,,,C0221423,Illness (finding),,,,,,
147,C0005779,Blood Coagulation Disorders,,,,,,,,
151,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
153,C2979982,Vaginal Hemorrhage,,,,,,,,
154,C0005779,Blood Coagulation Disorders,,,,,,,,
155,C0005779,Blood Coagulation Disorders,,,,,,,,
158,C0005779,Blood Coagulation Disorders,,,,,,,,
160,C0005779,Blood Coagulation Disorders,,,,,,,,
160,,,C0312414,Menstrual spotting,,,,,,
160,,,,,C0021485,Injection of therapeutic agent,,,,
161,C0005779,Blood Coagulation Disorders,,,,,,,,
161,,,,,C0021107,Implantation procedure,,,,
165,C0005779,Blood Coagulation Disorders,,,,,,,,
165,,,C0312414,Menstrual spotting,,,,,,
166,C0038454,Cerebrovascular accident,,,,,,,,
174,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
174,,,C0018681,Headache,,,,,,
174,,,,,,,C3240057,Xanax Pill,,
174,,,,,,,C0987221,Lisinopril 40 MG,,
174,,,,,,,,,C1281590,Entire head
179,C0002170,Alopecia,,,,,,,,
179,,,,,C0700589,Contraceptive methods,,,,
179,,,,,C0029151,Oral contraception,,,,
180,C0005779,Blood Coagulation Disorders,,,,,,,,
191,C3714506,Meckel syndrome type 1,,,,,,,,
191,,,C0026821,Muscle Cramp,,,,,,
191,,,,,C0700589,Contraceptive methods,,,,
191,,,,,C0032042,Placebos,,,,
198,C0002170,Alopecia,,,,,,,,
198,,,C0039070,Syncope,,,,,,
198,,,,,C0021485,Injection of therapeutic agent,,,,
198,,,,,,,,,C0018494,Hair
200,C0005779,Blood Coagulation Disorders,,,,,,,,
200,,,C0312414,Menstrual spotting,,,,,,
203,C0009450,Communicable Diseases,,,,,,,,
203,,,C0030193,Pain,,,,,,
203,,,,,C0021107,Implantation procedure,,,,
203,,,,,,,,,C0030797,Pelvis
203,,,,,,,,,C0042232,Vagina
203,,,,,,,,,C0005682,Urinary Bladder
203,,,,,,,,,C0029939,Ovary
203,,,,,,,,,C0041967,Urethra
203,,,,,,,,,C1269032,Entire uterus
203,,,,,,,,,C0022646,Kidney
213,C1969653,MUNGAN SYNDROME,,,,,,,,
213,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
213,,,C0683369,Clouded consciousness,,,,,,
216,C0009443,Common Cold,,,,,,,,
216,,,C0557875,Tired,,,,,,
216,,,C0010200,Coughing,,,,,,
216,,,C0030193,Pain,,,,,,
216,,,,,C0035139,Surgical Replantation,,,,
216,,,,,C1519433,Special Diet Therapy,,,,
216,,,,,C1522704,Exercise Pain Management,,,,
216,,,,,,,C0987222,Lisinopril 5 MG,,
216,,,,,,,,,C1550244,Cuff - body part
216,,,,,,,,,C0521421,Entire ear
219,C3714506,Meckel syndrome type 1,,,,,,,,
219,,,C0683369,Clouded consciousness,,,,,,
219,,,,,C0700589,Contraceptive methods,,,,
224,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
231,C0014122,Subacute Bacterial Endocarditis,,,,,,,,
233,C3714506,Meckel syndrome type 1,,,,,,,,
233,,,,,C0700589,Contraceptive methods,,,,
237,C0004096,Asthma,,,,,,,,
237,,,C0030193,Pain,,,,,,
237,,,,,C0152277,Incision and drainage,,,,
237,,,,,C1522704,Exercise Pain Management,,,,
237,,,,,,,,,C1269537,Entire brain
256,C0600040,Chronic interstitial cystitis,,,,,,,,
256,,,,,C1519433,Special Diet Therapy,,,,
256,,,,,C1522704,Exercise Pain Management,,,,
281,C3539909,Allergic disposition,,,,,,,,
283,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
283,,,,,C0700589,Contraceptive methods,,,,
284,C3539909,Allergic disposition,,,,,,,,
285,C0032460,Polycystic Ovary Syndrome,,,,,,,,
288,C0002170,Alopecia,,,,,,,,
288,,,,,,,,,C0018494,Hair
290,C3539909,Allergic disposition,,,,,,,,
299,C0010692,Cystitis,,,,,,,,
304,C0158266,Intervertebral Disc Degeneration,,,,,,,,
304,,,,,C0451615,Pain relief,,,,
304,,,,,C0087111,Therapeutic procedure,,,,
307,C0571402,Ofloxacin allergy,,,,,,,,
308,C0014175,Endometriosis,,,,,,,,
308,,,,,C0700589,Contraceptive methods,,,,
308,,,,,C0032042,Placebos,,,,
308,,,,,C0021485,Injection of therapeutic agent,,,,
308,,,,,C0029151,Oral contraception,,,,
315,C0014175,Endometriosis,,,,,,,,
315,,,,,C0029151,Oral contraception,,,,
319,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
319,,,C1291077,Abdominal bloating,,,,,,
319,,,C0026821,Muscle Cramp,,,,,,
321,C3539909,Allergic disposition,,,,,,,,
321,,,C0241426,Burning tongue,,,,,,
321,,,,,,,,,C0040408,Tongue
321,,,,,,,,,C0040426,Tooth structure
324,C0011119,Decompression Sickness,,,,,,,,
324,,,C2032151,Pain in bilateral legs,,,,,,
324,,,C0030193,Pain,,,,,,
324,,,,,C0185060,Crushing procedure,,,,
324,,,,,,,,,C1552117,Supernumerary maxillary right first molar
324,,,,,,,,,C1279606,Entire left lower leg
324,,,,,,,,,C0030786,Hip Bone
324,,,,,,,,,C0022742,Knee
324,,,,,,,,,C1556138,Disc - Body Part
332,C0010692,Cystitis,,,,,,,,
332,,,,,C2709207,Rx therapy,,,,
367,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
367,,,C0028084,Nightmares,,,,,,
389,C0423086,Staring,,,,,,,,
389,,,C0312414,Menstrual spotting,,,,,,
389,,,C0026821,Muscle Cramp,,,,,,
391,C3539909,Allergic disposition,,,,,,,,
393,C0277556,Recurrent disease,,,,,,,,
393,,,,,C0700589,Contraceptive methods,,,,
398,C3539909,Allergic disposition,,,,,,,,
398,,,C3257803,Watery eyes,,,,,,
425,C0268621,Hepatic methionine adenosyltransferase deficiency,,,,,,,,
425,,,C0312414,Menstrual spotting,,,,,,
435,C0686347,Tardive Dyskinesia,,,,,,,,
435,,,C1579931,Depressed - symptom,,,,,,
438,C0001144,Acne Vulgaris,,,,,,,,
438,,,C1446787,Cramping sensation quality,,,,,,
438,,,,,C0150157,Calming,,,,
446,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
448,C0005779,Blood Coagulation Disorders,,,,,,,,
452,C0005779,Blood Coagulation Disorders,,,,,,,,
452,,,,,,,,,C0003501,Aortic valve structure
455,C0005779,Blood Coagulation Disorders,,,,,,,,
463,C0037315,Sleep Apnea Syndromes,,,,,,,,
463,,,C0278141,Excruciating pain,,,,,,
463,,,,,C2937251,sliding scale,,,,
463,,,,,C0557989,Restriction of movement,,,,
475,C0236663,Alcohol withdrawal syndrome,,,,,,,,
477,C0009450,Communicable Diseases,,,,,,,,
477,,,C0030193,Pain,,,,,,
481,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
481,,,C0040822,Tremor,,,,,,
484,C0020624,Hypomenorrhea,,,,,,,,
484,,,C0015672,Fatigue,,,,,,
484,,,,,C0029151,Oral contraception,,,,
491,C1969653,MUNGAN SYNDROME,,,,,,,,
491,,,C0004604,Back Pain,,,,,,
492,C0005779,Blood Coagulation Disorders,,,,,,,,
492,,,C0557875,Tired,,,,,,
492,,,C0015672,Fatigue,,,,,,
492,,,C0033774,Pruritus,,,,,,
497,C0005779,Blood Coagulation Disorders,,,,,,,,
500,C0036689,Streptococcal sore throat,,,,,,,,
500,,,,,C0700589,Contraceptive methods,,,,
500,,,,,,,,,C1281590,Entire head
508,C3539909,Allergic disposition,,,,,,,,
508,,,C0849963,Feeling nervous,,,,,,
508,,,C0040822,Tremor,,,,,,
508,,,,,C0557033,Reminding,,,,
509,C0005779,Blood Coagulation Disorders,,,,,,,,
509,,,C0026821,Muscle Cramp,,,,,,
510,C0013182,Drug Allergy,,,,,,,,
514,C0029408,Degenerative polyarthritis,,,,,,,,
514,,,C0221512,Stomach ache,,,,,,
514,,,C0015644,Muscular fasciculation,,,,,,
514,,,C2129221,Lumbar pain radiating,,,,,,
514,,,C0033774,Pruritus,,,,,,
514,,,C0030193,Pain,,,,,,
514,,,C0004604,Back Pain,,,,,,
514,,,,,,,,,C1556138,Disc - Body Part
514,,,,,,,,,C0016504,Foot
516,C0001144,Acne Vulgaris,,,,,,,,
516,,,C0042963,Vomiting,,,,,,
516,,,C0027497,Nausea,,,,,,
516,,,C0312414,Menstrual spotting,,,,,,
516,,,C1446787,Cramping sensation quality,,,,,,
516,,,C0262397,Breast tenderness,,,,,,
516,,,,,C0013806,Electroconvulsive Therapy,,,,
516,,,,,,,,,C1281591,Entire face
518,C3539909,Allergic disposition,,,,,,,,
527,C3714506,Meckel syndrome type 1,,,,,,,,
527,,,,,C0700589,Contraceptive methods,,,,
527,,,,,,,,,C0015392,Eye
531,C0005779,Blood Coagulation Disorders,,,,,,,,
532,C0005779,Blood Coagulation Disorders,,,,,,,,
532,,,C0030193,Pain,,,,,,
532,,,,,C0700589,Contraceptive methods,,,,
533,C0005779,Blood Coagulation Disorders,,,,,,,,
533,,,C2126231,light bleeding between periods (symptom),,,,,,
533,,,C0312414,Menstrual spotting,,,,,,
538,C0585186,Cutaneous hypersensitivity,,,,,,,,
538,,,,,C0087111,Therapeutic procedure,,,,
550,C3539909,Allergic disposition,,,,,,,,
564,C0020538,Hypertensive disease,,,,,,,,
564,,,C0857027,Feeling Sick,,,,,,
564,,,C0012833,Dizziness,,,,,,
564,,,C0039070,Syncope,,,,,,
564,,,C0220870,Lightheadedness,,,,,,
564,,,,,,,,,C0006104,Brain
575,C0018621,Hay fever,,,,,,,,
575,,,C0036572,Seizures,,,,,,
575,,,C0027769,Nervousness,,,,,,
575,,,,,C0050572,ACP protocol,,,,
575,,,,,,,,,C0423866,Lanugo
580,C3714506,Meckel syndrome type 1,,,,,,,,
580,,,,,C0700589,Contraceptive methods,,,,
580,,,,,C0032042,Placebos,,,,
581,C0549622,Sexual Dysfunction,,,,,,,,
581,,,C0848241,weight problem,,,,,,
581,,,C0036572,Seizures,,,,,,
590,C0020624,Hypomenorrhea,,,,,,,,
590,,,C0026821,Muscle Cramp,,,,,,
602,C0018799,Heart Diseases,,,,,,,,
602,,,C1321587,Breathing abnormally deep,,,,,,
602,,,,,C0152277,Incision and drainage,,,,
602,,,,,,,C1127563,Citalopram 10 MG,,
602,,,,,,,,,C0423866,Lanugo
610,C0012634,Disease,,,,,,,,
610,,,,,C0332293,Treated with,,,,
610,,,,,C0087111,Therapeutic procedure,,,,
614,C0004623,Bacterial Infections,,,,,,,,
614,,,,,C0332293,Treated with,,,,
616,C0004623,Bacterial Infections,,,,,,,,
617,C0004623,Bacterial Infections,,,,,,,,
620,C0268621,Hepatic methionine adenosyltransferase deficiency,,,,,,,,
620,,,,,C0441516,Demand (clinical),,,,
620,,,,,,,,,C0222041,Shell - Animal skin appendage
628,C0004623,Bacterial Infections,,,,,,,,
628,,,,,C3687832,DRUGS,,,,
629,C0004623,Bacterial Infections,,,,,,,,
629,,,,,C0439631,Primary operation,,,,
629,,,,,C0087111,Therapeutic procedure,,,,
631,C0004623,Bacterial Infections,,,,,,,,
631,,,,,C0087111,Therapeutic procedure,,,,
637,C0004623,Bacterial Infections,,,,,,,,
639,C0004623,Bacterial Infections,,,,,,,,
639,,,C0030193,Pain,,,,,,
647,C0004623,Bacterial Infections,,,,,,,,
648,C0004623,Bacterial Infections,,,,,,,,
648,,,C0030193,Pain,,,,,,
652,C0004623,Bacterial Infections,,,,,,,,
652,,,,,C0700589,Contraceptive methods,,,,
652,,,,,C0087111,Therapeutic procedure,,,,
652,,,,,,,C1126333,Azithromycin 500 MG,,
663,C0004623,Bacterial Infections,,,,,,,,
663,,,,,C0185060,Crushing procedure,,,,
679,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
679,,,,,C2709207,Rx therapy,,,,
681,C0085166,Bacterial Vaginosis,,,,,,,,
681,,,C0027497,Nausea,,,,,,
681,,,C0012833,Dizziness,,,,,,
681,,,,,,,,,C0018563,Hand
687,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
687,,,C0027497,Nausea,,,,,,
687,,,C0015672,Fatigue,,,,,,
699,C0004623,Bacterial Infections,,,,,,,,
699,,,,,,,C1253511,Metronidazole Vaginal Gel,,
702,C0004623,Bacterial Infections,,,,,,,,
702,,,C0042963,Vomiting,,,,,,
702,,,C0231218,Malaise,,,,,,
702,,,C3714552,Weakness,,,,,,
702,,,,,,,,,C1281590,Entire head
704,C0037199,Sinusitis,,,,,,,,
706,C0004623,Bacterial Infections,,,,,,,,
706,,,,,,,C0305246,Amoxil Capsules,,
712,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
715,C0004623,Bacterial Infections,,,,,,,,
717,C0004623,Bacterial Infections,,,,,,,,
717,,,C1260880,Rhinorrhea,,,,,,
717,,,C1096446,slight fever,,,,,,
717,,,C0741585,BODY ACHE,,,,,,
717,,,C0557875,Tired,,,,,,
717,,,C0032781,Posterior rhinorrhea,,,,,,
717,,,C0242429,Sore Throat,,,,,,
717,,,C0018681,Headache,,,,,,
717,,,C0010200,Coughing,,,,,,
717,,,C1321587,Breathing abnormally deep,,,,,,
717,,,,,,,,,C0040421,Palatine Tonsil
717,,,,,,,,,C0024109,Lung
718,C0004623,Bacterial Infections,,,,,,,,
724,C0004623,Bacterial Infections,,,,,,,,
724,,,,,,,,,C0040426,Tooth structure
726,C0004623,Bacterial Infections,,,,,,,,
733,C0004623,Bacterial Infections,,,,,,,,
733,,,,,,,C0990426,Sulfamethoxazole 800 MG,,
736,C0038826,Superinfection,,,,,,,,
736,,,C0344375,Stomach cramps (finding),,,,,,
736,,,C0085593,Chills,,,,,,
736,,,,,C0199176,Prophylactic treatment,,,,
737,C0004623,Bacterial Infections,,,,,,,,
740,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
740,,,C0235162,Difficulty sleeping,,,,,,
740,,,,,C0152277,Incision and drainage,,,,
740,,,,,C0679614,cold turkey,,,,
757,C0040921,Trichomonas Infections,,,,,,,,
757,,,,,C0087111,Therapeutic procedure,,,,
759,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
763,C0004623,Bacterial Infections,,,,,,,,
764,C0004623,Bacterial Infections,,,,,,,,
765,C0004623,Bacterial Infections,,,,,,,,
765,,,C0683369,Clouded consciousness,,,,,,
766,C0004623,Bacterial Infections,,,,,,,,
766,,,,,,,,,C0016504,Foot
767,C0004623,Bacterial Infections,,,,,,,,
767,,,C0221423,Illness (finding),,,,,,
767,,,C0016382,Flushing,,,,,,
767,,,,,,,,,C0205030,Skin of neck
768,C0004623,Bacterial Infections,,,,,,,,
769,C0004623,Bacterial Infections,,,,,,,,
769,,,,,,,,,C1278920,Entire stomach
777,C0004623,Bacterial Infections,,,,,,,,
779,C0002453,Amenorrhea,,,,,,,,
779,,,C0312414,Menstrual spotting,,,,,,
779,,,C0026821,Muscle Cramp,,,,,,
779,,,,,C0700589,Contraceptive methods,,,,
779,,,,,C0032042,Placebos,,,,
779,,,,,C0872145,Directly Observed Therapy,,,,
783,C0004623,Bacterial Infections,,,,,,,,
783,,,C0030193,Pain,,,,,,
783,,,,,,,C3209472,Azithromycin Pill,,
783,,,,,,,C3216638,Promethazine Pill,,
783,,,,,,,,,C1278920,Entire stomach
785,C0004623,Bacterial Infections,,,,,,,,
799,C0009450,Communicable Diseases,,,,,,,,
799,,,,,,,,,C0230347,Left upper arm structure
804,C0031350,Pharyngitis,,,,,,,,
804,,,C0242429,Sore Throat,,,,,,
806,C0004623,Bacterial Infections,,,,,,,,
810,C0004623,Bacterial Infections,,,,,,,,
819,C0036916,Sexually Transmitted Diseases,,,,,,,,
819,,,,,C0029151,Oral contraception,,,,
821,C0004623,Bacterial Infections,,,,,,,,
824,C0041912,Upper Respiratory Infections,,,,,,,,
824,,,,,,,,,C0018563,Hand
825,C0004623,Bacterial Infections,,,,,,,,
825,,,,,C0013103,Drainage procedure,,,,
828,C0004623,Bacterial Infections,,,,,,,,
831,C0221258,Tattoo disorder,,,,,,,,
831,,,C0033774,Pruritus,,,,,,
831,,,C0030193,Pain,,,,,,
834,C0004135,Ataxia Telangiectasia,,,,,,,,
834,,,C0221423,Illness (finding),,,,,,
835,C0004623,Bacterial Infections,,,,,,,,
842,C0004623,Bacterial Infections,,,,,,,,
842,,,,,,,C1243252,Sulfamethoxazole Oral Tablet [Gantanol],,
842,,,,,,,,,C1281584,Entire finger
845,C0004623,Bacterial Infections,,,,,,,,
845,,,,,,,,,C0042232,Vagina
846,C3714506,Meckel syndrome type 1,,,,,,,,
847,C0004623,Bacterial Infections,,,,,,,,
847,,,C0344232,Blurred vision,,,,,,
847,,,,,,,C0351829,Chloramphenicol eye drops,,
850,C2676739,Chromosome 2q32-Q33 Deletion Syndrome,,,,,,,,
850,,,,,C0344106,Sedation procedure,,,,
850,,,,,,,,,C0023884,Liver
852,C0004623,Bacterial Infections,,,,,,,,
852,,,,,C0087111,Therapeutic procedure,,,,
852,,,,,,,C0306207,Metronidazole Oral Tablet [Flagyl],,
852,,,,,,,,,C1278920,Entire stomach
854,C0009450,Communicable Diseases,,,,,,,,
854,,,,,C0439631,Primary operation,,,,
854,,,,,C0152277,Incision and drainage,,,,
855,C0004623,Bacterial Infections,,,,,,,,
859,C0004623,Bacterial Infections,,,,,,,,
862,C0004135,Ataxia Telangiectasia,,,,,,,,
862,,,C0033774,Pruritus,,,,,,
862,,,C2242996,Has tingling sensation,,,,,,
862,,,,,,,C3207241,Charcoal Pill,,
862,,,,,,,,,C1269612,Entire upper arm
864,C0004623,Bacterial Infections,,,,,,,,
865,C0019243,"Angioedemas, Hereditary",,,,,,,,
865,,,,,C0150141,Bathing,,,,
869,C0024586,Malignant Carcinoid Syndrome,,,,,,,,
869,,,C0520966,Abnormal coordination,,,,,,
869,,,C0557875,Tired,,,,,,
869,,,C0027497,Nausea,,,,,,
874,C0033046,Premenstrual syndrome,,,,,,,,
874,,,,,C0029151,Oral contraception,,,,
881,C0004623,Bacterial Infections,,,,,,,,
882,C0004623,Bacterial Infections,,,,,,,,
894,C0423086,Staring,,,,,,,,
894,,,C0312414,Menstrual spotting,,,,,,
894,,,C0026821,Muscle Cramp,,,,,,
894,,,,,C0152277,Incision and drainage,,,,
901,C0004623,Bacterial Infections,,,,,,,,
901,,,,,C0935563,Piercing procedure,,,,
901,,,,,,,,,C0521421,Entire ear
934,C0702166,Acne,,,,,,,,
934,,,C0027769,Nervousness,,,,,,
934,,,,,C0700589,Contraceptive methods,,,,
936,C0042251,Vaginal Diseases,,,,,,,,
936,,,,,,,,,C1278985,Entire vagina
937,C0004623,Bacterial Infections,,,,,,,,
937,,,,,,,C0360335,Clindamycin Oral Product,,
937,,,,,,,,,C1279153,Entire cheek
938,C0004623,Bacterial Infections,,,,,,,,
942,C0009450,Communicable Diseases,,,,,,,,
942,,,C0745411,irregular bleeding,,,,,,
942,,,,,C3814046,PAD Regimen,,,,
942,,,,,C0700589,Contraceptive methods,,,,
945,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
945,,,,,C0021485,Injection of therapeutic agent,,,,
950,C0004623,Bacterial Infections,,,,,,,,
950,,,,,C0087111,Therapeutic procedure,,,,
952,C0035086,Renal Osteodystrophy,,,,,,,,
952,,,,,C0700589,Contraceptive methods,,,,
953,C3714506,Meckel syndrome type 1,,,,,,,,
953,,,C0231218,Malaise,,,,,,
953,,,C0033774,Pruritus,,,,,,
953,,,C0312414,Menstrual spotting,,,,,,
953,,,C0683369,Clouded consciousness,,,,,,
953,,,,,C0700589,Contraceptive methods,,,,
953,,,,,,,,,C0042232,Vagina
961,C0005779,Blood Coagulation Disorders,,,,,,,,
961,,,,,C0700589,Contraceptive methods,,,,
966,C0010692,Cystitis,,,,,,,,
966,,,,,C0547605,prevention of infection,,,,
973,C0005779,Blood Coagulation Disorders,,,,,,,,
973,,,C0026821,Muscle Cramp,,,,,,
975,C0005779,Blood Coagulation Disorders,,,,,,,,
975,,,,,C0196998,Injection of eye proper,,,,
975,,,,,,,,,C0015392,Eye
977,C0010692,Cystitis,,,,,,,,
988,C0001144,Acne Vulgaris,,,,,,,,
988,,,C1446787,Cramping sensation quality,,,,,,
988,,,C0683369,Clouded consciousness,,,,,,
990,C2979982,Vaginal Hemorrhage,,,,,,,,
990,,,,,C0152277,Incision and drainage,,,,
990,,,,,C0029151,Oral contraception,,,,
990,,,,,,,,,C0026369,Structure of wisdom tooth
991,C0005779,Blood Coagulation Disorders,,,,,,,,
991,,,C0015672,Fatigue,,,,,,
991,,,C0030193,Pain,,,,,,
991,,,,,C3814046,PAD Regimen,,,,
1000,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
1000,,,,,C0029151,Oral contraception,,,,
1005,C3539909,Allergic disposition,,,,,,,,
1010,C0004238,Atrial Fibrillation,,,,,,,,
1010,,,,,,,,,C0040426,Tooth structure
1011,C0004238,Atrial Fibrillation,,,,,,,,
1012,C0004238,Atrial Fibrillation,,,,,,,,
1018,C0004135,Ataxia Telangiectasia,,,,,,,,
1018,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
1018,,,,,C0021485,Injection of therapeutic agent,,,,
1019,C0004238,Atrial Fibrillation,,,,,,,,
1019,,,,,,,,,C1281590,Entire head
1019,,,,,,,,,C0376161,Comb animal structure
1019,,,,,,,,,C0018494,Hair
1019,,,,,,,,,C0040426,Tooth structure
1030,C0039240,Supraventricular tachycardia,,,,,,,,
