PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
52,,,,,C0087111,Therapeutic procedure,,,,
54,C0262655,Recurrent urinary tract infection,,,,,,,,
54,,,C0016382,Flushing,,,,,,
54,,,C0030193,Pain,,,,,,
54,,,,,C1963578,Release (procedure),,,,
55,C0042029,Urinary tract infection,,,,,,,,
55,,,C0221512,Stomach ache,,,,,,
55,,,C0030193,Pain,,,,,,
56,C0262655,Recurrent urinary tract infection,,,,,,,,
56,,,C0011991,Diarrhea,,,,,,
58,C0262655,Recurrent urinary tract infection,,,,,,,,
58,,,C0027497,Nausea,,,,,,
58,,,C0549299,uti symptoms,,,,,,
58,,,C0262397,Breast tenderness,,,,,,
62,C0042029,Urinary tract infection,,,,,,,,
63,C0022650,Kidney Calculi,,,,,,,,
63,,,C2985336,Urge to Push,,,,,,
63,,,C0030193,Pain,,,,,,
63,,,,,,,,,C0005682,Urinary Bladder
63,,,,,,,,,C0022646,Kidney
66,C0262655,Recurrent urinary tract infection,,,,,,,,
67,C0262655,Recurrent urinary tract infection,,,,,,,,
67,,,C0549299,uti symptoms,,,,,,
67,,,C0016382,Flushing,,,,,,
67,,,,,,,,,C0042149,Uterus
68,C0262655,Recurrent urinary tract infection,,,,,,,,
72,C0749263,temporal pain,,,,,,,,
74,C0011168,Deglutition Disorders,,,,,,,,
74,,,,,C0185060,Crushing procedure,,,,
79,C0262655,Recurrent urinary tract infection,,,,,,,,
79,,,C0232492,Upper abdominal pain,,,,,,
79,,,C0030193,Pain,,,,,,
79,,,,,C0152054,Therapeutic tactile stimulation,,,,
79,,,,,C0087111,Therapeutic procedure,,,,
79,,,,,,,C0984597,cefdinir 300 MG,,
79,,,,,,,,,C0227614,Left kidney
81,C3714506,Meckel syndrome type 1,,,,,,,,
85,C0262655,Recurrent urinary tract infection,,,,,,,,
90,C0042029,Urinary tract infection,,,,,,,,
93,C0012634,Disease,,,,,,,,
95,C0262655,Recurrent urinary tract infection,,,,,,,,
95,,,C0085593,Chills,,,,,,
95,,,,,,,,,C1268255,Entire right upper arm
97,C0042029,Urinary tract infection,,,,,,,,
97,,,C0312414,Menstrual spotting,,,,,,
97,,,,,C0029151,Oral contraception,,,,
101,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
101,,,C0557875,Tired,,,,,,
101,,,C0018681,Headache,,,,,,
103,C0262655,Recurrent urinary tract infection,,,,,,,,
103,,,C0549299,uti symptoms,,,,,,
103,,,,,C0087111,Therapeutic procedure,,,,
104,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
104,,,C0557875,Tired,,,,,,
105,C0041912,Upper Respiratory Infections,,,,,,,,
105,,,C0028084,Nightmares,,,,,,
105,,,,,C0152277,Incision and drainage,,,,
105,,,,,,,,,C0018787,Heart
106,C0042029,Urinary tract infection,,,,,,,,
109,C0041912,Upper Respiratory Infections,,,,,,,,
109,,,C0232431,Cold sweat,,,,,,
109,,,,,C0152277,Incision and drainage,,,,
109,,,,,,,,,C0034121,Pupil
111,C0702166,Acne,,,,,,,,
111,,,C0030193,Pain,,,,,,
114,C0702166,Acne,,,,,,,,
114,,,C0030193,Pain,,,,,,
115,C0702166,Acne,,,,,,,,
115,,,,,C0079613,Adoptive Immunotherapy,,,,
117,C0702166,Acne,,,,,,,,
118,C0001144,Acne Vulgaris,,,,,,,,
119,C0010666,Cystic acne,,,,,,,,
120,C0001144,Acne Vulgaris,,,,,,,,
125,C0702166,Acne,,,,,,,,
125,,,C0013404,Dyspnea,,,,,,
128,C0001144,Acne Vulgaris,,,,,,,,
129,C0702166,Acne,,,,,,,,
129,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
130,C0702166,Acne,,,,,,,,
130,,,C0849370,blemishes,,,,,,
130,,,,,,,,,C0018563,Hand
131,C0702166,Acne,,,,,,,,
131,,,,,,,,,C1281591,Entire face
133,C0702166,Acne,,,,,,,,
133,,,C0683369,Clouded consciousness,,,,,,
133,,,,,,,C1252206,Erythromycin Topical Gel,,
134,C0702166,Acne,,,,,,,,
135,C0702166,Acne,,,,,,,,
135,,,,,C0021107,Implantation procedure,,,,
136,C0702166,Acne,,,,,,,,
137,C0001144,Acne Vulgaris,,,,,,,,
139,C0042029,Urinary tract infection,,,,,,,,
140,C0702166,Acne,,,,,,,,
140,,,C0015230,Exanthema,,,,,,
140,,,,,,,,,C1184743,bony process
141,C0262655,Recurrent urinary tract infection,,,,,,,,
141,,,,,C0040771,Transurethral Resection of Prostate,,,,
142,C0262655,Recurrent urinary tract infection,,,,,,,,
144,C0702166,Acne,,,,,,,,
146,C0001144,Acne Vulgaris,,,,,,,,
147,C0750466,Yeast infection,,,,,,,,
148,C0433042,Infected insect bite,,,,,,,,
149,C0702166,Acne,,,,,,,,
149,,,,,C0419193,Care of aged,,,,
149,,,,,,,,,C0024204,lymph nodes
151,C0702166,Acne,,,,,,,,
151,,,C0847550,red nose,,,,,,
151,,,,,,,,,C1278896,Entire nose
152,C0702166,Acne,,,,,,,,
152,,,C0030193,Pain,,,,,,
153,C0042029,Urinary tract infection,,,,,,,,
153,,,C0239375,Numbness of limbs,,,,,,
153,,,C0012833,Dizziness,,,,,,
153,,,C0013404,Dyspnea,,,,,,
153,,,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,
154,C0702166,Acne,,,,,,,,
155,C0702166,Acne,,,,,,,,
156,C0041834,Erythema,,,,,,,,
156,,,,,,,,,C0227936,Body of penis
157,C0702166,Acne,,,,,,,,
158,C0702166,Acne,,,,,,,,
158,,,C0039070,Syncope,,,,,,
158,,,C0026821,Muscle Cramp,,,,,,
158,,,C0030193,Pain,,,,,,
159,C0702166,Acne,,,,,,,,
160,C0702166,Acne,,,,,,,,
160,,,,,,,,,C1281591,Entire face
161,C0262655,Recurrent urinary tract infection,,,,,,,,
162,C0262655,Recurrent urinary tract infection,,,,,,,,
163,C0702166,Acne,,,,,,,,
164,C0262655,Recurrent urinary tract infection,,,,,,,,
164,,,,,C0199176,Prophylactic treatment,,,,
164,,,,,C0087111,Therapeutic procedure,,,,
165,C0041912,Upper Respiratory Infections,,,,,,,,
165,,,C2129214,Loose stool,,,,,,
166,C0702166,Acne,,,,,,,,
166,,,,,C0700589,Contraceptive methods,,,,
166,,,,,C1522704,Exercise Pain Management,,,,
167,C0702166,Acne,,,,,,,,
171,C0042029,Urinary tract infection,,,,,,,,
172,C0702166,Acne,,,,,,,,
172,,,,,,,,,C1281591,Entire face
173,C0702166,Acne,,,,,,,,
173,,,,,C0087111,Therapeutic procedure,,,,
173,,,,,,,C1252192,Benzoyl Peroxide Topical Gel,,
174,C0702166,Acne,,,,,,,,
174,,,C0027769,Nervousness,,,,,,
174,,,,,C0023690,Ligation,,,,
174,,,,,C0700589,Contraceptive methods,,,,
174,,,,,C0087111,Therapeutic procedure,,,,
174,,,,,,,,,C1281591,Entire face
176,C0042029,Urinary tract infection,,,,,,,,
176,,,C0030193,Pain,,,,,,
176,,,,,C0184661,Interventional procedure,,,,
177,C0042029,Urinary tract infection,,,,,,,,
178,C0262655,Recurrent urinary tract infection,,,,,,,,
178,,,,,C0193959,Tonsillectomy and adenoidectomy,,,,
178,,,,,C3275067,Cardiac Lead Procedure,,,,
179,C0262655,Recurrent urinary tract infection,,,,,,,,
181,C0262655,Recurrent urinary tract infection,,,,,,,,
181,,,,,C0038904,Minor Surgical Procedures,,,,
182,C0262655,Recurrent urinary tract infection,,,,,,,,
182,,,C0221512,Stomach ache,,,,,,
182,,,C1291077,Abdominal bloating,,,,,,
182,,,C0030193,Pain,,,,,,
182,,,C0040822,Tremor,,,,,,
182,,,,,,,,,C0013303,Duodenum
182,,,,,,,,,C0016976,Gallbladder
182,,,,,,,,,C1269001,Entire gallbladder
183,C0262655,Recurrent urinary tract infection,,,,,,,,
184,C0262655,Recurrent urinary tract infection,,,,,,,,
184,,,,,,,C0975677,Ciprofloxacin 500 MG Oral Tablet,,
184,,,,,,,C0790321,Azithromycin 500 MG Oral Tablet,,
184,,,,,,,,,C0694560,bladder/urinary tract
184,,,,,,,,,C0005682,Urinary Bladder
184,,,,,,,,,C1185740,Tract
185,C0262655,Recurrent urinary tract infection,,,,,,,,
185,,,,,C0032042,Placebos,,,,
191,C0027404,Narcolepsy,,,,,,,,
192,C0702166,Acne,,,,,,,,
192,,,C0030193,Pain,,,,,,
192,,,,,,,,,C0029939,Ovary
192,,,,,,,,,C1281591,Entire face
193,C0262655,Recurrent urinary tract infection,,,,,,,,
193,,,C0221512,Stomach ache,,,,,,
193,,,C0740418,Chronic back pain,,,,,,
193,,,C0000737,Abdominal Pain,,,,,,
193,,,C0027497,Nausea,,,,,,
193,,,C0455270,Sharp pain,,,,,,
193,,,C0344375,Stomach cramps (finding),,,,,,
193,,,,,C0452240,Physical therapy exercises,,,,
193,,,,,C0949766,Physical therapy,,,,
193,,,,,,,,,C1278920,Entire stomach
194,C0262655,Recurrent urinary tract infection,,,,,,,,
195,C0262655,Recurrent urinary tract infection,,,,,,,,
196,C0262655,Recurrent urinary tract infection,,,,,,,,
196,,,,,C1322279,Dilate procedure,,,,
197,C0042029,Urinary tract infection,,,,,,,,
198,C0038757,Allergy to sulfonamides,,,,,,,,
199,C0262655,Recurrent urinary tract infection,,,,,,,,
199,,,C0027769,Nervousness,,,,,,
201,C0262655,Recurrent urinary tract infection,,,,,,,,
201,,,,,C3687832,DRUGS,,,,
205,C0001144,Acne Vulgaris,,,,,,,,
207,C0702166,Acne,,,,,,,,
207,,,C0016382,Flushing,,,,,,
207,,,,,,,,,C1281591,Entire face
208,C0001144,Acne Vulgaris,,,,,,,,
208,,,C0015230,Exanthema,,,,,,
208,,,,,C0152054,Therapeutic tactile stimulation,,,,
210,C0702166,Acne,,,,,,,,
212,C0702166,Acne,,,,,,,,
212,,,,,,,,,C1281591,Entire face
227,C0001144,Acne Vulgaris,,,,,,,,
227,,,,,,,C0599654,Nicotine Chewing Gum,,
227,,,,,,,,,C0017562,Gingiva
235,C0002351,Altitude Sickness,,,,,,,,
235,,,C0015672,Fatigue,,,,,,
235,,,C0012833,Dizziness,,,,,,
236,C0002170,Alopecia,,,,,,,,
236,,,C0042571,Vertigo,,,,,,
242,C0033046,Premenstrual syndrome,,,,,,,,
242,,,C0012833,Dizziness,,,,,,
249,C2676739,Chromosome 2q32-Q33 Deletion Syndrome,,,,,,,,
249,,,C0557875,Tired,,,,,,
249,,,C0012833,Dizziness,,,,,,
249,,,C0042571,Vertigo,,,,,,
249,,,C0848290,sick to stomach,,,,,,
249,,,C0039070,Syncope,,,,,,
249,,,C0026821,Muscle Cramp,,,,,,
249,,,C0849959,feeling dizzy,,,,,,
249,,,,,,,,,C1281590,Entire head
249,,,,,,,,,C1278920,Entire stomach
249,,,,,,,,,C0018787,Heart
251,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
251,,,C0012833,Dizziness,,,,,,
251,,,,,,,,,C0018787,Heart
261,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
261,,,C0221161,Shallow breathing,,,,,,
272,C0015469,Facial paralysis,,,,,,,,
272,,,C0042571,Vertigo,,,,,,
275,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
275,,,C0042963,Vomiting,,,,,,
275,,,C0042571,Vertigo,,,,,,
275,,,C0016382,Flushing,,,,,,
279,C0001144,Acne Vulgaris,,,,,,,,
281,C0011119,Decompression Sickness,,,,,,,,
281,,,C0012833,Dizziness,,,,,,
281,,,C0042571,Vertigo,,,,,,
282,C0262655,Recurrent urinary tract infection,,,,,,,,
282,,,C0008031,Chest Pain,,,,,,
282,,,C0221423,Illness (finding),,,,,,
282,,,C0242429,Sore Throat,,,,,,
282,,,C0004604,Back Pain,,,,,,
282,,,C0030193,Pain,,,,,,
282,,,,,,,C3210120,Baclofen Pill,,
282,,,,,,,,,C1280698,Entire throat (surface region of neck)
283,C0262655,Recurrent urinary tract infection,,,,,,,,
284,C0042029,Urinary tract infection,,,,,,,,
284,,,,,C2985296,Hormonal Contraception,,,,
284,,,,,C0700589,Contraceptive methods,,,,
284,,,,,C0269694,Normal delivery procedure,,,,
284,,,,,C0029151,Oral contraception,,,,
285,C0262655,Recurrent urinary tract infection,,,,,,,,
286,C0702166,Acne,,,,,,,,
286,,,C0033774,Pruritus,,,,,,
286,,,,,,,,,C1281591,Entire face
287,C0262655,Recurrent urinary tract infection,,,,,,,,
289,C0702166,Acne,,,,,,,,
290,C0702166,Acne,,,,,,,,
291,C0001144,Acne Vulgaris,,,,,,,,
292,C0001144,Acne Vulgaris,,,,,,,,
293,C0702166,Acne,,,,,,,,
293,,,,,,,,,C1281591,Entire face
294,C0702166,Acne,,,,,,,,
294,,,C0015230,Exanthema,,,,,,
294,,,,,,,,,C1281591,Entire face
296,C0001144,Acne Vulgaris,,,,,,,,
296,,,C0030193,Pain,,,,,,
296,,,,,,,,,C1281591,Entire face
299,C0702166,Acne,,,,,,,,
299,,,,,C0700589,Contraceptive methods,,,,
299,,,,,,,,,C1281591,Entire face
300,C0333128,Open comedone,,,,,,,,
300,,,,,,,,,C1563093,Distal intermedial ridge of tibia
301,C0262655,Recurrent urinary tract infection,,,,,,,,
303,C0001144,Acne Vulgaris,,,,,,,,
304,C0702166,Acne,,,,,,,,
304,,,,,,,,,C1281591,Entire face
305,C0702166,Acne,,,,,,,,
305,,,C0030193,Pain,,,,,,
305,,,,,C0152054,Therapeutic tactile stimulation,,,,
306,C0702166,Acne,,,,,,,,
306,,,,,,,,,C1281591,Entire face
307,C0702166,Acne,,,,,,,,
308,C0702166,Acne,,,,,,,,
309,C0702166,Acne,,,,,,,,
309,,,,,C0872145,Directly Observed Therapy,,,,
310,C0702166,Acne,,,,,,,,
310,,,C0027769,Nervousness,,,,,,
310,,,,,C0204558,Group reassurance,,,,
310,,,,,,,,,C1184743,bony process
311,C0702166,Acne,,,,,,,,
311,,,,,C0087111,Therapeutic procedure,,,,
311,,,,,,,,,C1278896,Entire nose
312,C0702166,Acne,,,,,,,,
312,,,,,,,,,C1281591,Entire face
313,C0262655,Recurrent urinary tract infection,,,,,,,,
313,,,C0587054,Numbness of finger,,,,,,
313,,,C0028643,Numbness,,,,,,
313,,,C0751409,Upper Extremity Paresis,,,,,,
313,,,C0151825,Bone pain,,,,,,
313,,,C0018681,Headache,,,,,,
313,,,C0030193,Pain,,,,,,
313,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
313,,,,,C1519433,Special Diet Therapy,,,,
313,,,,,,,,,C0230102,Lower back structure
313,,,,,,,,,C1305417,Entire elbow region
313,,,,,,,,,C1269612,Entire upper arm
313,,,,,,,,,C1281589,Entire toe
313,,,,,,,,,C0022742,Knee
313,,,,,,,,,C0019552,Hip structure
313,,,,,,,,,C0015392,Eye
313,,,,,,,,,C0222762,Thoracic cage structure
313,,,,,,,,,C1281592,Entire neck
315,C0042029,Urinary tract infection,,,,,,,,
316,C0702166,Acne,,,,,,,,
316,,,C0015230,Exanthema,,,,,,
317,C0010666,Cystic acne,,,,,,,,
317,,,C0030193,Pain,,,,,,
317,,,,,C0700589,Contraceptive methods,,,,
318,C0702166,Acne,,,,,,,,
319,C0042029,Urinary tract infection,,,,,,,,
319,,,C0018681,Headache,,,,,,
319,,,C0151315,Neck stiffness,,,,,,
320,C0262655,Recurrent urinary tract infection,,,,,,,,
324,C0262655,Recurrent urinary tract infection,,,,,,,,
324,,,C0426390,Bladder spasm,,,,,,
324,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
324,,,,,C0152277,Incision and drainage,,,,
324,,,,,C0522776,Placement of stent,,,,
324,,,,,,,,,C1281572,Entire ureter
324,,,,,,,,,C0022646,Kidney
330,C0702166,Acne,,,,,,,,
330,,,C0848332,Spots on skin,,,,,,
330,,,C0015230,Exanthema,,,,,,
330,,,C0312414,Menstrual spotting,,,,,,
330,,,C1446787,Cramping sensation quality,,,,,,
330,,,C0030193,Pain,,,,,,
330,,,C0026821,Muscle Cramp,,,,,,
330,,,,,,,,,C0024204,lymph nodes
330,,,,,,,,,C0022359,Jaw
330,,,,,,,,,C1281591,Entire face
330,,,,,,,,,C0028429,Nose
330,,,,,,,,,C1281592,Entire neck
331,C0702166,Acne,,,,,,,,
331,,,,,C0087111,Therapeutic procedure,,,,
332,C0702166,Acne,,,,,,,,
332,,,,,,,,,C1281591,Entire face
334,C0042029,Urinary tract infection,,,,,,,,
335,C0702166,Acne,,,,,,,,
335,,,C0015230,Exanthema,,,,,,
335,,,C0018681,Headache,,,,,,
335,,,C0234233,Sore to touch,,,,,,
336,C0001144,Acne Vulgaris,,,,,,,,
336,,,C0234233,Sore to touch,,,,,,
336,,,,,C0700589,Contraceptive methods,,,,
336,,,,,,,,,C0006141,Breast
337,C0702166,Acne,,,,,,,,
339,C0702166,Acne,,,,,,,,
339,,,C0030193,Pain,,,,,,
340,C0702166,Acne,,,,,,,,
340,,,,,,,,,C1281591,Entire face
341,C0702166,Acne,,,,,,,,
341,,,C0392674,Exhaustion,,,,,,
342,C0702166,Acne,,,,,,,,
342,,,,,,,,,C1281591,Entire face
346,C0702166,Acne,,,,,,,,
346,,,C0037088,Signs and Symptoms,,,,,,
346,,,,,C0013103,Drainage procedure,,,,
347,C0702166,Acne,,,,,,,,
349,C0702166,Acne,,,,,,,,
350,C0702166,Acne,,,,,,,,
351,C0702166,Acne,,,,,,,,
351,,,C0221423,Illness (finding),,,,,,
351,,,C0085624,Burning sensation,,,,,,
351,,,C0018681,Headache,,,,,,
351,,,C0010200,Coughing,,,,,,
351,,,,,C0087111,Therapeutic procedure,,,,
351,,,,,,,,,C1281590,Entire head
351,,,,,,,,,C0015392,Eye
352,C0010666,Cystic acne,,,,,,,,
352,,,,,C0021485,Injection of therapeutic agent,,,,
354,C0702166,Acne,,,,,,,,
354,,,C0424489,Chapping of lips,,,,,,
354,,,,,,,,,C0023759,Lip structure
355,C0702166,Acne,,,,,,,,
356,C0042029,Urinary tract infection,,,,,,,,
356,,,,,C0150141,Bathing,,,,
357,C0702166,Acne,,,,,,,,
357,,,,,C0087111,Therapeutic procedure,,,,
357,,,,,C2003844,Shampooing (action),,,,
357,,,,,,,,,C0018494,Hair
358,C0001144,Acne Vulgaris,,,,,,,,
359,C0702166,Acne,,,,,,,,
362,C0702166,Acne,,,,,,,,
362,,,,,,,,,C1269612,Entire upper arm
362,,,,,,,,,C1281591,Entire face
363,C0702166,Acne,,,,,,,,
364,C0001144,Acne Vulgaris,,,,,,,,
365,C0702166,Acne,,,,,,,,
366,C0010666,Cystic acne,,,,,,,,
369,C0001144,Acne Vulgaris,,,,,,,,
369,,,,,C0152277,Incision and drainage,,,,
370,C0032460,Polycystic Ovary Syndrome,,,,,,,,
370,,,C0850015,unwanted hair,,,,,,
370,,,C0857057,blotchy,,,,,,
370,,,,,,,,,C1281591,Entire face
370,,,,,,,,,C0221980,Structure of hair of face
371,C0702166,Acne,,,,,,,,
371,,,C0596601,gastrointestinal gas,,,,,,
371,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
371,,,C1291077,Abdominal bloating,,,,,,
371,,,C1446787,Cramping sensation quality,,,,,,
371,,,C0027769,Nervousness,,,,,,
371,,,,,C0021485,Injection of therapeutic agent,,,,
371,,,,,,,,,C1281591,Entire face
373,C0702166,Acne,,,,,,,,
373,,,,,C0700589,Contraceptive methods,,,,
373,,,,,,,,,C1266881,Entire terminal hair of face
373,,,,,,,,,C0018494,Hair
373,,,,,,,,,C0221980,Structure of hair of face
373,,,,,,,,,C1281591,Entire face
374,C0702166,Acne,,,,,,,,
375,C0001144,Acne Vulgaris,,,,,,,,
376,C0702166,Acne,,,,,,,,
376,,,,,,,,,C1281591,Entire face
377,C0001144,Acne Vulgaris,,,,,,,,
377,,,C0026821,Muscle Cramp,,,,,,
377,,,,,,,,,C1281591,Entire face
378,C0009450,Communicable Diseases,,,,,,,,
378,,,C0221423,Illness (finding),,,,,,
378,,,C3714552,Weakness,,,,,,
378,,,,,C0035849,Root Canal Therapy,,,,
378,,,,,,,,,C0026369,Structure of wisdom tooth
379,C0702166,Acne,,,,,,,,
388,C0702166,Acne,,,,,,,,
388,,,,,C0087111,Therapeutic procedure,,,,
393,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
393,,,C0086132,Depressive Symptoms,,,,,,
394,C0702166,Acne,,,,,,,,
396,C0702166,Acne,,,,,,,,
400,C0702166,Acne,,,,,,,,
400,,,C0018681,Headache,,,,,,
405,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
405,,,C0085593,Chills,,,,,,
410,C0001144,Acne Vulgaris,,,,,,,,
410,,,C0015672,Fatigue,,,,,,
410,,,,,C0029151,Oral contraception,,,,
415,C0155503,Central Nervous System Origin Vertigo,,,,,,,,
415,,,C0042571,Vertigo,,,,,,
418,C0702166,Acne,,,,,,,,
419,C0702166,Acne,,,,,,,,
420,C0702166,Acne,,,,,,,,
421,C0029405,Osteitis Fibrosa Cystica,,,,,,,,
421,,,,,,,,,C1269612,Entire upper arm
422,C0702166,Acne,,,,,,,,
422,,,,,C0087111,Therapeutic procedure,,,,
422,,,,,,,C0359747,Retin-A Gel,,
423,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
423,,,C0042571,Vertigo,,,,,,
424,C0001144,Acne Vulgaris,,,,,,,,
424,,,,,,,,,C0006104,Brain
426,C0702166,Acne,,,,,,,,
426,,,,,C0087111,Therapeutic procedure,,,,
426,,,,,,,,,C0228505,Nodulus cerebelli
426,,,,,,,,,C1281591,Entire face
427,C0001144,Acne Vulgaris,,,,,,,,
428,C0702166,Acne,,,,,,,,
433,C0702166,Acne,,,,,,,,
436,C1969653,MUNGAN SYNDROME,,,,,,,,
436,,,,,C0152060,Transection (procedure),,,,
436,,,,,C3687832,DRUGS,,,,
439,C0262655,Recurrent urinary tract infection,,,,,,,,
439,,,C0030193,Pain,,,,,,
439,,,,,C3687832,DRUGS,,,,
441,C0042029,Urinary tract infection,,,,,,,,
442,C0014534,Epididymitis,,,,,,,,
442,,,C0030193,Pain,,,,,,
442,,,,,,,,,C1278982,Entire epididymis
444,C0262655,Recurrent urinary tract infection,,,,,,,,
444,,,,,C0700589,Contraceptive methods,,,,
447,C0012634,Disease,,,,,,,,
447,,,,,C1135440,Procedures involving the use of pharmaceuticals,,,,
448,C3714496,Chronic obstructive pulmonary disease of horses,,,,,,,,
448,,,C0232602,Retching,,,,,,
448,,,C0541798,Early Awakening,,,,,,
448,,,,,C0009244,Cognitive Therapy,,,,
451,C0034065,Pulmonary Embolism,,,,,,,,
451,,,C0036572,Seizures,,,,,,
451,,,C0741585,BODY ACHE,,,,,,
451,,,C0574002,Edema of foot (finding),,,,,,
451,,,C0012833,Dizziness,,,,,,
451,,,C0030193,Pain,,,,,,
451,,,,,,,,,C0035561,Bone structure of rib
451,,,,,,,,,C0018563,Hand
451,,,,,,,,,C0448161,Structure of shaft of rib
452,C0262655,Recurrent urinary tract infection,,,,,,,,
454,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
458,C0020538,Hypertensive disease,,,,,,,,
458,,,C0026821,Muscle Cramp,,,,,,
458,,,C0085593,Chills,,,,,,
458,,,,,,,,,C1281590,Entire head
459,C0948873,flu symptoms,,,,,,,,
459,,,C1260880,Rhinorrhea,,,,,,
459,,,C0009806,Constipation,,,,,,
459,,,C0027497,Nausea,,,,,,
459,,,C0012833,Dizziness,,,,,,
459,,,C1291077,Abdominal bloating,,,,,,
459,,,C0042571,Vertigo,,,,,,
459,,,C3714552,Weakness,,,,,,
459,,,C0018681,Headache,,,,,,
459,,,C0747927,pregnancy signs,,,,,,
459,,,C0850149,Dry cough,,,,,,
460,C0702166,Acne,,,,,,,,
460,,,C1579931,Depressed - symptom,,,,,,
460,,,,,,,,,C1281591,Entire face
461,C0001144,Acne Vulgaris,,,,,,,,
462,C0011630,Dermatomycoses,,,,,,,,
464,C0702166,Acne,,,,,,,,
465,C0001144,Acne Vulgaris,,,,,,,,
467,C0702166,Acne,,,,,,,,
467,,,,,C0332293,Treated with,,,,
467,,,,,C0279025,Hormone Therapy,,,,
467,,,,,,,C0306692,Leuprolide Injectable Solution [Lupron],,
469,C0702166,Acne,,,,,,,,
470,C0021400,Influenza,,,,,,,,
470,,,C0221423,Illness (finding),,,,,,
470,,,C0015672,Fatigue,,,,,,
470,,,C0231218,Malaise,,,,,,
470,,,,,,,,,C0006104,Brain
473,C0001144,Acne Vulgaris,,,,,,,,
473,,,,,C0087111,Therapeutic procedure,,,,
475,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
475,,,,,C0021485,Injection of therapeutic agent,,,,
476,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
476,,,,,C0557033,Reminding,,,,
478,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
478,,,C0557875,Tired,,,,,,
478,,,,,C3687832,DRUGS,,,,
478,,,,,C0152277,Incision and drainage,,,,
483,C0262655,Recurrent urinary tract infection,,,,,,,,
484,C0262655,Recurrent urinary tract infection,,,,,,,,
485,C0262655,Recurrent urinary tract infection,,,,,,,,
485,,,,,,,,,C0018494,Hair
486,C0042029,Urinary tract infection,,,,,,,,
486,,,C0085624,Burning sensation,,,,,,
