PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
54,,,C0221423,Illness (finding),,,,,,
54,,,C0877113,Painful scar,,,,,,
54,,,C1442877,Sore skin,,,,,,
54,,,C0030193,Pain,,,,,,
54,,,C0455270,Sharp pain,,,,,,
54,,,C0234233,Sore to touch,,,,,,
54,,,,,,,,,C1550261,Glans
54,,,,,,,,,C0227952,Foreskin of penis
54,,,,,,,,,C1280739,Entire penis
55,C3280240,MICROCEPHALY| EPILEPSY| AND DIABETES SYNDROME,,,,,,,,
56,C0036916,Sexually Transmitted Diseases,,,,,,,,
56,,,C0011991,Diarrhea,,,,,,
56,,,C0000737,Abdominal Pain,,,,,,
56,,,C0085624,Burning sensation,,,,,,
56,,,,,C0087111,Therapeutic procedure,,,,
57,C0036916,Sexually Transmitted Diseases,,,,,,,,
57,,,C0085624,Burning sensation,,,,,,
57,,,C0033774,Pruritus,,,,,,
57,,,C0030193,Pain,,,,,,
57,,,,,C0087111,Therapeutic procedure,,,,
57,,,,,,,,,C0042232,Vagina
58,C0019112,Hemorrhoids,,,,,,,,
58,,,,,C0152277,Incision and drainage,,,,
69,C0023890,Liver Cirrhosis,,,,,,,,
69,,,C0679309,physical symptom,,,,,,
69,,,C0557875,Tired,,,,,,
69,,,C0000737,Abdominal Pain,,,,,,
69,,,C0027497,Nausea,,,,,,
69,,,C0015672,Fatigue,,,,,,
69,,,C0497406,Overweight,,,,,,
69,,,C1291077,Abdominal bloating,,,,,,
69,,,C0033774,Pruritus,,,,,,
69,,,C0231528,Myalgia,,,,,,
69,,,,,C0311164,Vegetarian diet,,,,
69,,,,,C0013806,Electroconvulsive Therapy,,,,
69,,,,,,,,,C0023884,Liver
70,C0009443,Common Cold,,,,,,,,
70,,,C0027497,Nausea,,,,,,
70,,,C0015672,Fatigue,,,,,,
70,,,C0010200,Coughing,,,,,,
70,,,C0234233,Sore to touch,,,,,,
70,,,,,C0204558,Group reassurance,,,,
70,,,,,C1293134,Enlargement procedure,,,,
70,,,,,,,,,C1278932,Entire spleen
70,,,,,,,,,C0024204,lymph nodes
70,,,,,,,,,C0229867,Right faucial tonsil structure
72,C0022104,Irritable Bowel Syndrome,,,,,,,,
72,,,C0011991,Diarrhea,,,,,,
72,,,C0849850,blotch,,,,,,
72,,,C0009806,Constipation,,,,,,
72,,,C0596601,gastrointestinal gas,,,,,,
72,,,C1443924,Severe diarrhea,,,,,,
72,,,C0235309,Upset stomach,,,,,,
72,,,C1291077,Abdominal bloating,,,,,,
72,,,C0344375,Stomach cramps (finding),,,,,,
72,,,,,C3687832,DRUGS,,,,
72,,,,,C0152277,Incision and drainage,,,,
72,,,,,,,,,C1278920,Entire stomach
72,,,,,,,,,C1563093,Distal intermedial ridge of tibia
72,,,,,,,,,C2986716,Quarter of the Udder
73,C0036916,Sexually Transmitted Diseases,,,,,,,,
73,,,C0007939,Syphilitic chancre,,,,,,
73,,,C0392171,Influenza-like symptoms,,,,,,
73,,,,,C0021485,Injection of therapeutic agent,,,,
73,,,,,C0152054,Therapeutic tactile stimulation,,,,
73,,,,,,,,,C0030851,penis
74,C0036916,Sexually Transmitted Diseases,,,,,,,,
74,,,C0033774,Pruritus,,,,,,
74,,,,,,,,,C1281590,Entire head
74,,,,,,,,,C0227936,Body of penis
75,C0036916,Sexually Transmitted Diseases,,,,,,,,
75,,,,,,,,,C0227936,Body of penis
76,C0036916,Sexually Transmitted Diseases,,,,,,,,
76,,,C1260880,Rhinorrhea,,,,,,
76,,,C0033774,Pruritus,,,,,,
76,,,,,C0557033,Reminding,,,,
76,,,,,C0021107,Implantation procedure,,,,
77,C0036916,Sexually Transmitted Diseases,,,,,,,,
77,,,C0231218,Malaise,,,,,,
77,,,,,,,,,C1281584,Entire finger
77,,,,,,,,,C0227997,Structure of right testis
77,,,,,,,,,C1281583,Entire hand
80,C0730321,Punctate inner choroidopathy,,,,,,,,
80,,,C0015230,Exanthema,,,,,,
80,,,C0033774,Pruritus,,,,,,
80,,,C0030193,Pain,,,,,,
80,,,,,C0038280,Sterilization for infection control,,,,
80,,,,,,,,,C0030851,penis
81,C0019340,herpes,,,,,,,,
83,C0004238,Atrial Fibrillation,,,,,,,,
83,,,,,C0184661,Interventional procedure,,,,
83,,,,,C0162563,Cardiac ablation,,,,
83,,,,,C0547070,Ablation,,,,
84,C1395831,pressure area,,,,,,,,
84,,,C0030193,Pain,,,,,,
84,,,C1321898,Blood in stool,,,,,,
84,,,,,C0152060,Transection (procedure),,,,
86,C0004135,Ataxia Telangiectasia,,,,,,,,
86,,,C0011991,Diarrhea,,,,,,
86,,,C0009806,Constipation,,,,,,
86,,,C0596601,gastrointestinal gas,,,,,,
86,,,C0027497,Nausea,,,,,,
86,,,C1291077,Abdominal bloating,,,,,,
86,,,C0030193,Pain,,,,,,
89,C0036916,Sexually Transmitted Diseases,,,,,,,,
89,,,C0033774,Pruritus,,,,,,
89,,,C0011124,Decreased Libido,,,,,,
89,,,C0858708,itch burning,,,,,,
89,,,,,C0700589,Contraceptive methods,,,,
89,,,,,C1318469,Lubrication procedure,,,,
89,,,,,C0087111,Therapeutic procedure,,,,
89,,,,,,,,,C1278985,Entire vagina
90,C0036916,Sexually Transmitted Diseases,,,,,,,,
90,,,C0863105,sore back,,,,,,
90,,,C0030193,Pain,,,,,,
90,,,C0234233,Sore to touch,,,,,,
90,,,,,C0074125,bleomycin/doxorubicin/lomustine/streptozocin protocol,,,,
90,,,,,,,,,C1281590,Entire head
90,,,,,,,,,C0030851,penis
90,,,,,,,,,C0227936,Body of penis
90,,,,,,,,,C1281583,Entire hand
90,,,,,,,,,C1280739,Entire penis
91,C0036916,Sexually Transmitted Diseases,,,,,,,,
92,C0036916,Sexually Transmitted Diseases,,,,,,,,
92,,,C0015230,Exanthema,,,,,,
92,,,C0231218,Malaise,,,,,,
92,,,C0234233,Sore to touch,,,,,,
92,,,,,C0008819,Male Circumcision,,,,
92,,,,,C0152054,Therapeutic tactile stimulation,,,,
93,C0036916,Sexually Transmitted Diseases,,,,,,,,
93,,,C0392171,Influenza-like symptoms,,,,,,
93,,,C0030193,Pain,,,,,,
93,,,,,C0152054,Therapeutic tactile stimulation,,,,
93,,,,,C0522772,Shaving - surgical procedure,,,,
94,C0036916,Sexually Transmitted Diseases,,,,,,,,
94,,,,,C0886384,5 minutes Office visit,,,,
94,,,,,,,,,C0017420,Genitalia
95,C0036916,Sexually Transmitted Diseases,,,,,,,,
96,C0036916,Sexually Transmitted Diseases,,,,,,,,
96,,,C0039591,Pain in testicle,,,,,,
96,,,,,,,,,C0206248,Pelvic Diaphragm
97,C0020538,Hypertensive disease,,,,,,,,
97,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
100,C0020538,Hypertensive disease,,,,,,,,
100,,,,,C3687832,DRUGS,,,,
104,C0036916,Sexually Transmitted Diseases,,,,,,,,
104,,,C0497481,Pain in penis,,,,,,
104,,,C0455270,Sharp pain,,,,,,
104,,,,,,,,,C0042027,Urinary tract
104,,,,,,,,,C0030851,penis
105,C0036916,Sexually Transmitted Diseases,,,,,,,,
105,,,,,C0522772,Shaving - surgical procedure,,,,
106,C0036916,Sexually Transmitted Diseases,,,,,,,,
106,,,C0015230,Exanthema,,,,,,
106,,,,,C0152054,Therapeutic tactile stimulation,,,,
106,,,,,,,,,C0018563,Hand
106,,,,,,,,,C1281591,Entire face
106,,,,,,,,,C0458582,Upper lip structure
107,C0036916,Sexually Transmitted Diseases,,,,,,,,
107,,,,,,,,,C0042232,Vagina
107,,,,,,,,,C0227759,Labium
108,C0036916,Sexually Transmitted Diseases,,,,,,,,
108,,,,,,,,,C1278985,Entire vagina
108,,,,,,,,,C0042232,Vagina
109,C0036916,Sexually Transmitted Diseases,,,,,,,,
110,C0036916,Sexually Transmitted Diseases,,,,,,,,
110,,,C0221423,Illness (finding),,,,,,
110,,,C0033774,Pruritus,,,,,,
110,,,C0030193,Pain,,,,,,
110,,,,,C0152054,Therapeutic tactile stimulation,,,,
110,,,,,C0184958,Toilet procedure,,,,
110,,,,,,,,,C0017420,Genitalia
111,C0036916,Sexually Transmitted Diseases,,,,,,,,
112,C0036916,Sexually Transmitted Diseases,,,,,,,,
112,,,C0863105,sore back,,,,,,
112,,,C0026821,Muscle Cramp,,,,,,
112,,,C0234233,Sore to touch,,,,,,
112,,,,,,,,,C0042232,Vagina
113,C0019340,herpes,,,,,,,,
117,C0340293,Anterior myocardial infarction,,,,,,,,
117,,,C0033774,Pruritus,,,,,,
117,,,,,C0010055,Coronary Artery Bypass Surgery,,,,
117,,,,,C3275067,Cardiac Lead Procedure,,,,
117,,,,,,,,,C1409894,Sphincter
118,C0020443,Hypercholesterolemia,,,,,,,,
123,C0032064,Plague,,,,,,,,
127,C0856619,sexual problem,,,,,,,,
127,,,,,,,,,C0006141,Breast
127,,,,,,,,,C0229962,Body part
128,C0036916,Sexually Transmitted Diseases,,,,,,,,
128,,,C0085624,Burning sensation,,,,,,
128,,,,,C0392535,Induced abortion (procedure),,,,
128,,,,,C0021485,Injection of therapeutic agent,,,,
129,C0004135,Ataxia Telangiectasia,,,,,,,,
130,C0036916,Sexually Transmitted Diseases,,,,,,,,
130,,,,,,,,,C0030851,penis
131,C0036916,Sexually Transmitted Diseases,,,,,,,,
131,,,C0015672,Fatigue,,,,,,
131,,,C0683369,Clouded consciousness,,,,,,
131,,,,,,,,,C0039597,Testis
132,C0036916,Sexually Transmitted Diseases,,,,,,,,
132,,,C0033774,Pruritus,,,,,,
132,,,C0234233,Sore to touch,,,,,,
132,,,,,,,,,C0042232,Vagina
133,C0036916,Sexually Transmitted Diseases,,,,,,,,
134,C0004135,Ataxia Telangiectasia,,,,,,,,
134,,,C0018834,Heartburn,,,,,,
134,,,C0030193,Pain,,,,,,
134,,,,,,,,,C1278920,Entire stomach
135,C1836672,Total Hypotrichosis| Mari type,,,,,,,,
135,,,,,C1522449,Therapeutic radiology procedure,,,,
135,,,,,C0087111,Therapeutic procedure,,,,
135,,,,,,,,,C0178784,Organ
135,,,,,,,,,C1268998,Entire small intestine
135,,,,,,,,,C0024204,lymph nodes
135,,,,,,,,,C0014876,Esophagus
135,,,,,,,,,C0021853,Intestines
140,C0018213,Graves Disease,,,,,,,,
140,,,C0557875,Tired,,,,,,
140,,,C0278139,Moderate pain,,,,,,
140,,,C0030193,Pain,,,,,,
140,,,C0455270,Sharp pain,,,,,,
140,,,C1321587,Breathing abnormally deep,,,,,,
140,,,,,C0184661,Interventional procedure,,,,
140,,,,,C0001701,Exercise| Aerobic,,,,
140,,,,,C1522704,Exercise Pain Management,,,,
141,C0018790,Cardiac Arrest,,,,,,,,
143,C0027051,Myocardial Infarction,,,,,,,,
144,C0027051,Myocardial Infarction,,,,,,,,
144,,,C0030193,Pain,,,,,,
144,,,C0024902,Mastodynia,,,,,,
144,,,C0438716,Chest pressure,,,,,,
144,,,,,,,,,C0018787,Heart
146,C0027051,Myocardial Infarction,,,,,,,,
148,C0036916,Sexually Transmitted Diseases,,,,,,,,
148,,,,,C0087111,Therapeutic procedure,,,,
149,C0036916,Sexually Transmitted Diseases,,,,,,,,
149,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
150,C0036916,Sexually Transmitted Diseases,,,,,,,,
150,,,C0033774,Pruritus,,,,,,
150,,,C0030193,Pain,,,,,,
150,,,,,,,,,C0227936,Body of penis
150,,,,,,,,,C0042232,Vagina
152,C0036916,Sexually Transmitted Diseases,,,,,,,,
152,,,C0030193,Pain,,,,,,
153,C0036916,Sexually Transmitted Diseases,,,,,,,,
153,,,C0033774,Pruritus,,,,,,
153,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
153,,,C0268988,Pruritus of penis,,,,,,
153,,,,,,,,,C1281590,Entire head
153,,,,,,,,,C0227936,Body of penis
158,C0041912,Upper Respiratory Infections,,,,,,,,
158,,,C0008031,Chest Pain,,,,,,
158,,,C0600142,Hot flushes,,,,,,
158,,,,,C3687832,DRUGS,,,,
158,,,,,,,,,C0018787,Heart
160,C0011849,Diabetes Mellitus,,,,,,,,
160,,,C0037763,Spasm,,,,,,
160,,,C0795691,HEART PROBLEM,,,,,,
160,,,C0030193,Pain,,,,,,
160,,,,,,,,,C0018787,Heart
160,,,,,,,,,C1268110,Heart part
161,C0027051,Myocardial Infarction,,,,,,,,
164,C0027051,Myocardial Infarction,,,,,,,,
164,,,C0037011,Shoulder Pain,,,,,,
164,,,C0541828,Left sided chest pain,,,,,,
164,,,C3714552,Weakness,,,,,,
164,,,,,,,,,C1278920,Entire stomach
166,C0027051,Myocardial Infarction,,,,,,,,
166,,,C3714552,Weakness,,,,,,
166,,,,,,,,,C0004895,Beak
167,C0040921,Trichomonas Infections,,,,,,,,
167,,,,,,,C0978620,Metronidazole 500 MG Oral Tablet,,
168,C0036916,Sexually Transmitted Diseases,,,,,,,,
169,C0036916,Sexually Transmitted Diseases,,,,,,,,
169,,,C0033774,Pruritus,,,,,,
169,,,C0234233,Sore to touch,,,,,,
170,C3542022,SHORT STATURE| ONYCHODYSPLASIA| FACIAL DYSMORPHISM| AND HYPOTRICHOSIS SYNDROME,,,,,,,,
171,C0036916,Sexually Transmitted Diseases,,,,,,,,
171,,,C0234233,Sore to touch,,,,,,
171,,,,,C0021485,Injection of therapeutic agent,,,,
171,,,,,,,,,C0030851,penis
172,C0036916,Sexually Transmitted Diseases,,,,,,,,
172,,,C0033774,Pruritus,,,,,,
172,,,,,C0522772,Shaving - surgical procedure,,,,
172,,,,,,,,,C0042232,Vagina
172,,,,,,,,,C1512329,Hair Part
172,,,,,,,,,C1281584,Entire finger
172,,,,,,,,,C0018494,Hair
172,,,,,,,,,C0023759,Lip structure
173,C0036916,Sexually Transmitted Diseases,,,,,,,,
173,,,C0236082,Vaginal pain,,,,,,
173,,,C0030193,Pain,,,,,,
173,,,,,,,,,C1281574,Entire urethra
174,C0037856,Spermatic Cord Torsion,,,,,,,,
174,,,C0030193,Pain,,,,,,
174,,,,,C0042387,Vasectomy,,,,
174,,,,,C0280090,aminoglutethimide/danazol/hydrocortisone/tamoxifen,,,,
174,,,,,,,,,C0227997,Structure of right testis
176,C0036916,Sexually Transmitted Diseases,,,,,,,,
176,,,,,,,,,C0545924,penis and vagina
181,C0027051,Myocardial Infarction,,,,,,,,
181,,,C0027497,Nausea,,,,,,
181,,,C0015672,Fatigue,,,,,,
181,,,C0013404,Dyspnea,,,,,,
181,,,,,,,,,C0018787,Heart
181,,,,,,,,,C0230426,Structure of left thigh
181,,,,,,,,,C0018792,Heart Atrium
181,,,,,,,,,C0003842,Arteries
184,C0012634,Disease,,,,,,,,
185,C0036916,Sexually Transmitted Diseases,,,,,,,,
185,,,C0085624,Burning sensation,,,,,,
185,,,C0497481,Pain in penis,,,,,,
185,,,C0030193,Pain,,,,,,
185,,,C0234233,Sore to touch,,,,,,
185,,,,,,,,,C0030797,Pelvis
185,,,,,,,,,C0030851,penis
185,,,,,,,,,C1281573,Entire bladder
185,,,,,,,,,C1281583,Entire hand
186,C0036916,Sexually Transmitted Diseases,,,,,,,,
186,,,C0683369,Clouded consciousness,,,,,,
187,C0036916,Sexually Transmitted Diseases,,,,,,,,
188,C0036916,Sexually Transmitted Diseases,,,,,,,,
189,C0036916,Sexually Transmitted Diseases,,,,,,,,
189,,,C0015230,Exanthema,,,,,,
189,,,C0231218,Malaise,,,,,,
189,,,C0085624,Burning sensation,,,,,,
189,,,,,,,,,C0017420,Genitalia
190,C0036916,Sexually Transmitted Diseases,,,,,,,,
190,,,C0015230,Exanthema,,,,,,
190,,,C0033774,Pruritus,,,,,,
190,,,C0030193,Pain,,,,,,
190,,,,,,,,,C0227936,Body of penis
191,C0039082,Syndrome,,,,,,,,
191,,,,,C1522704,Exercise Pain Management,,,,
192,C0036916,Sexually Transmitted Diseases,,,,,,,,
192,,,C0030193,Pain,,,,,,
192,,,,,,,,,C0007874,Cervix Uteri
193,C0038454,Cerebrovascular accident,,,,,,,,
193,,,,,C0848753,pacemaker implant,,,,
196,C1273976,First myocardial infarction,,,,,,,,
197,C0242350,Erectile dysfunction,,,,,,,,
198,C0036916,Sexually Transmitted Diseases,,,,,,,,
198,,,,,,,,,C0030851,penis
198,,,,,,,,,C0016504,Foot
200,C0036916,Sexually Transmitted Diseases,,,,,,,,
200,,,C0085624,Burning sensation,,,,,,
201,C0018799,Heart Diseases,,,,,,,,
201,,,,,,,,,C0018787,Heart
202,C0036916,Sexually Transmitted Diseases,,,,,,,,
202,,,C0234238,Ache,,,,,,
202,,,C0563277,Right sided abdominal pain,,,,,,
202,,,C0030193,Pain,,,,,,
202,,,C0683369,Clouded consciousness,,,,,,
202,,,C0232495,Lower abdominal pain,,,,,,
202,,,C0027769,Nervousness,,,,,,
202,,,C0039591,Pain in testicle,,,,,,
202,,,,,C0087111,Therapeutic procedure,,,,
202,,,,,,,,,C0039597,Testis
202,,,,,,,,,C1280698,Entire throat (surface region of neck)
202,,,,,,,,,C0227997,Structure of right testis
203,C0036916,Sexually Transmitted Diseases,,,,,,,,
203,,,C0015230,Exanthema,,,,,,
203,,,C0033774,Pruritus,,,,,,
203,,,,,,,,,C0039597,Testis
203,,,,,,,,,C1280739,Entire penis
204,C0020538,Hypertensive disease,,,,,,,,
205,C0036916,Sexually Transmitted Diseases,,,,,,,,
205,,,,,C0152054,Therapeutic tactile stimulation,,,,
205,,,,,C0002903,Anesthesia procedures,,,,
205,,,,,,,,,C0008984,Clitoris
206,C0036916,Sexually Transmitted Diseases,,,,,,,,
206,,,C0221423,Illness (finding),,,,,,
206,,,,,,,,,C0030851,penis
206,,,,,,,,,C0042232,Vagina
206,,,,,,,,,C0017420,Genitalia
206,,,,,,,,,C1184743,bony process
207,C0036916,Sexually Transmitted Diseases,,,,,,,,
208,C0036916,Sexually Transmitted Diseases,,,,,,,,
208,,,C0042963,Vomiting,,,,,,
208,,,C0741426,back symptoms,,,,,,
208,,,C0030193,Pain,,,,,,
208,,,,,C0392535,Induced abortion (procedure),,,,
208,,,,,C0152054,Therapeutic tactile stimulation,,,,
208,,,,,C3275067,Cardiac Lead Procedure,,,,
208,,,,,,,,,C1278920,Entire stomach
208,,,,,,,,,C0019552,Hip structure
208,,,,,,,,,C1281591,Entire face
209,C0036916,Sexually Transmitted Diseases,,,,,,,,
209,,,C0030193,Pain,,,,,,
209,,,,,C0021485,Injection of therapeutic agent,,,,
209,,,,,,,,,C1278985,Entire vagina
209,,,,,,,,,C0448421,Skeletal muscle structure of pelvis
209,,,,,,,,,C0042232,Vagina
209,,,,,,,,,C0020412,Structure of hymen
210,C0036916,Sexually Transmitted Diseases,,,,,,,,
210,,,C0033774,Pruritus,,,,,,
210,,,C0030193,Pain,,,,,,
210,,,C0683369,Clouded consciousness,,,,,,
210,,,,,C0872145,Directly Observed Therapy,,,,
210,,,,,,,,,C0042232,Vagina
210,,,,,,,,,C0227759,Labium
211,C0036916,Sexually Transmitted Diseases,,,,,,,,
211,,,C0030193,Pain,,,,,,
211,,,,,C1318469,Lubrication procedure,,,,
211,,,,,,,,,C1280739,Entire penis
212,C0036916,Sexually Transmitted Diseases,,,,,,,,
214,C0149745,Oral Ulcer,,,,,,,,
214,,,C1579838,Sore mouth,,,,,,
214,,,C0027497,Nausea,,,,,,
214,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
214,,,C3714552,Weakness,,,,,,
214,,,C0030193,Pain,,,,,,
214,,,,,,,,,C1281590,Entire head
214,,,,,,,,,C1995013,Set of muscles
215,C0036916,Sexually Transmitted Diseases,,,,,,,,
215,,,C0234233,Sore to touch,,,,,,
224,C0265514,Dermatofibrosis lenticularis disseminata,,,,,,,,
224,,,C0557875,Tired,,,,,,
224,,,C0392674,Exhaustion,,,,,,
224,,,,,,,,,C0423866,Lanugo
226,C0018799,Heart Diseases,,,,,,,,
226,,,,,C0339897,Transjugular intrahepatic portosystemic shunt procedure,,,,
226,,,,,,,,,C0018787,Heart
227,C0020538,Hypertensive disease,,,,,,,,
227,,,,,C0087111,Therapeutic procedure,,,,
227,,,,,,,,,C0006104,Brain
230,C0036916,Sexually Transmitted Diseases,,,,,,,,
230,,,,,,,,,C0015392,Eye
231,C0036916,Sexually Transmitted Diseases,,,,,,,,
231,,,C0497481,Pain in penis,,,,,,
231,,,C0030193,Pain,,,,,,
231,,,C0455270,Sharp pain,,,,,,
231,,,,,,,,,C0030851,penis
231,,,,,,,,,C0017420,Genitalia
233,C0152020,Gastroparesis,,,,,,,,
233,,,,,C0040732,Transplantation,,,,
233,,,,,C0020883,Creation of ileostomy,,,,
233,,,,,,,,,C0038351,Stomach
234,C0162429,Malnutrition,,,,,,,,
234,,,C0221423,Illness (finding),,,,,,
234,,,C0020175,Hunger,,,,,,
235,C0036916,Sexually Transmitted Diseases,,,,,,,,
235,,,C0231218,Malaise,,,,,,
235,,,C0085624,Burning sensation,,,,,,
235,,,C0030193,Pain,,,,,,
235,,,C0683369,Clouded consciousness,,,,,,
235,,,,,C0008819,Male Circumcision,,,,
235,,,,,C0152277,Incision and drainage,,,,
235,,,,,C1963578,Release (procedure),,,,
235,,,,,,,,,C1281590,Entire head
235,,,,,,,,,C0030851,penis
235,,,,,,,,,C0003461,Anus
235,,,,,,,,,C0018067,Gonadal structure
235,,,,,,,,,C0699819,Gut
239,C0277525,Infectious gastroenteritis,,,,,,,,
239,,,C0221512,Stomach ache,,,,,,
239,,,C0011991,Diarrhea,,,,,,
239,,,C0557875,Tired,,,,,,
239,,,C0027497,Nausea,,,,,,
239,,,C1579931,Depressed - symptom,,,,,,
239,,,,,C3275067,Cardiac Lead Procedure,,,,
239,,,,,,,,,C2937240,Upper abdomen structure
246,C0036916,Sexually Transmitted Diseases,,,,,,,,
