PostNumber,DiseaseId,DiseaseName,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName
14,C0036916,Sexually Transmitted Diseases,,,,,,,,
14,,,C0015230,Exanthema,,,,,,
14,,,C0033774,Pruritus,,,,,,
14,,,,,,,,,C0042993,Vulva
14,,,,,,,,,C0019552,Hip structure
14,,,,,,,,,C0018494,Hair
15,C0036916,Sexually Transmitted Diseases,,,,,,,,
15,,,,,,,,,C1280739,Entire penis
16,C0036916,Sexually Transmitted Diseases,,,,,,,,
16,,,C0557875,Tired,,,,,,
16,,,,,C0021485,Injection of therapeutic agent,,,,
17,C0036916,Sexually Transmitted Diseases,,,,,,,,
17,,,,,,,,,C0221982,Structure of beard
18,C0036916,Sexually Transmitted Diseases,,,,,,,,
20,C0036916,Sexually Transmitted Diseases,,,,,,,,
21,C0018799,Heart Diseases,,,,,,,,
21,,,C0027497,Nausea,,,,,,
21,,,C0015672,Fatigue,,,,,,
21,,,C0012833,Dizziness,,,,,,
21,,,C0030193,Pain,,,,,,
21,,,C0239377,Arm Pain,,,,,,
21,,,,,,,,,C1269078,Entire upper limb
22,C0036916,Sexually Transmitted Diseases,,,,,,,,
28,C0036916,Sexually Transmitted Diseases,,,,,,,,
28,,,,,C0029151,Oral contraception,,,,
28,,,,,,,,,C1184743,bony process
30,C0699744,Infection of ear,,,,,,,,
30,,,,,C0040461,Toothbrushing,,,,
30,,,,,,,,,C0018787,Heart
30,,,,,,,,,C0001428,Adenoidal structure
30,,,,,,,,,C0521421,Entire ear
33,C0036916,Sexually Transmitted Diseases,,,,,,,,
33,,,C0015230,Exanthema,,,,,,
33,,,C0268988,Pruritus of penis,,,,,,
33,,,,,,,,,C0039597,Testis
33,,,,,,,,,C0030851,penis
34,C0036916,Sexually Transmitted Diseases,,,,,,,,
34,,,C0085594,Fever with chills,,,,,,
34,,,C0233973,Painful penile erection,,,,,,
34,,,C0024031,Low Back Pain,,,,,,
34,,,C0085624,Burning sensation,,,,,,
34,,,C0013428,Dysuria,,,,,,
34,,,C0497481,Pain in penis,,,,,,
34,,,,,,,,,C0005682,Urinary Bladder
34,,,,,,,,,C0022646,Kidney
35,C1969653,MUNGAN SYNDROME,,,,,,,,
35,,,C0030193,Pain,,,,,,
35,,,,,C1293134,Enlargement procedure,,,,
35,,,,,,,,,C0039597,Testis
35,,,,,,,,,C0003461,Anus
35,,,,,,,,,C0227997,Structure of right testis
35,,,,,,,,,C1278980,Entire prostate
36,C0036916,Sexually Transmitted Diseases,,,,,,,,
36,,,C0036572,Seizures,,,,,,
36,,,,,,,,,C0042232,Vagina
36,,,,,,,,,C0016504,Foot
37,C1969653,MUNGAN SYNDROME,,,,,,,,
37,,,C0030193,Pain,,,,,,
37,,,,,C1293134,Enlargement procedure,,,,
37,,,,,,,,,C0039597,Testis
37,,,,,,,,,C0003461,Anus
37,,,,,,,,,C0227997,Structure of right testis
37,,,,,,,,,C1278980,Entire prostate
38,C0036916,Sexually Transmitted Diseases,,,,,,,,
39,C0036916,Sexually Transmitted Diseases,,,,,,,,
39,,,C0015230,Exanthema,,,,,,
39,,,,,,,,,C0030851,penis
39,,,,,,,,,C0018494,Hair
39,,,,,,,,,C1305636,Entire hair of pubis
40,C0036916,Sexually Transmitted Diseases,,,,,,,,
40,,,,,,,,,C0034014,Bone structure of pubis
40,,,,,,,,,C1305636,Entire hair of pubis
40,,,,,,,,,C1280739,Entire penis
41,C0036916,Sexually Transmitted Diseases,,,,,,,,
41,,,C0028643,Numbness,,,,,,
41,,,C0015230,Exanthema,,,,,,
41,,,C0085624,Burning sensation,,,,,,
41,,,C0033774,Pruritus,,,,,,
41,,,C2242996,Has tingling sensation,,,,,,
41,,,C0497481,Pain in penis,,,,,,
41,,,C0030193,Pain,,,,,,
41,,,,,C0556844,Body massage,,,,
41,,,,,C0152054,Therapeutic tactile stimulation,,,,
41,,,,,C0024875,Massage,,,,
41,,,,,,,,,C0030851,penis
43,C0036916,Sexually Transmitted Diseases,,,,,,,,
43,,,C0015230,Exanthema,,,,,,
43,,,C1517205,Flare,,,,,,
43,,,C0242429,Sore Throat,,,,,,
43,,,C0018681,Headache,,,,,,
43,,,C0030193,Pain,,,,,,
43,,,,,C0184933,Scraping,,,,
43,,,,,,,,,C0040408,Tongue
43,,,,,,,,,C0226952,Dorsum of tongue
46,C0027051,Myocardial Infarction,,,,,,,,
46,,,C0235108,Feeling tense,,,,,,
46,,,C0239377,Arm Pain,,,,,,
46,,,,,,,,,C0018787,Heart
46,,,,,,,,,C1305417,Entire elbow region
46,,,,,,,,,C1281592,Entire neck
53,C0036916,Sexually Transmitted Diseases,,,,,,,,
53,,,C0557875,Tired,,,,,,
53,,,C0018681,Headache,,,,,,
53,,,C0312414,Menstrual spotting,,,,,,
53,,,C0026821,Muscle Cramp,,,,,,
53,,,C0683369,Clouded consciousness,,,,,,
53,,,,,,,,,C0006141,Breast
54,C0270724,Infantile Neuroaxonal Dystrophy,,,,,,,,
54,,,,,C0152054,Therapeutic tactile stimulation,,,,
54,,,,,C1959633,Spatial guidance for medical procedure,,,,
54,,,,,,,,,C0030851,penis
54,,,,,,,,,C0018563,Hand
55,C0036916,Sexually Transmitted Diseases,,,,,,,,
55,,,C0037088,Signs and Symptoms,,,,,,
55,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
55,,,,,C1318469,Lubrication procedure,,,,
55,,,,,,,,,C0042232,Vagina
56,C0036916,Sexually Transmitted Diseases,,,,,,,,
56,,,C0221423,Illness (finding),,,,,,
56,,,C0577573,Mass of body region,,,,,,
57,C0036916,Sexually Transmitted Diseases,,,,,,,,
58,C0036916,Sexually Transmitted Diseases,,,,,,,,
58,,,C0151830,Pain in urethra,,,,,,
58,,,C0030193,Pain,,,,,,
59,C0036916,Sexually Transmitted Diseases,,,,,,,,
59,,,,,,,,,C0018494,Hair
59,,,,,,,,,C1280739,Entire penis
68,C0020538,Hypertensive disease,,,,,,,,
68,,,,,C0452415,Diet good,,,,
68,,,,,C0004933,Behavior Therapy,,,,
68,,,,,C0058928,ECHO protocol,,,,
68,,,,,C0087111,Therapeutic procedure,,,,
68,,,,,C0849164,blood medications,,,,
68,,,,,,,,,C0018787,Heart
68,,,,,,,,,C1269891,Entire right ventricle
68,,,,,,,,,C0016504,Foot
69,C0041582,Ulcer,,,,,,,,
69,,,C0042963,Vomiting,,,,,,
69,,,,,,,,,C0040426,Tooth structure
70,C0036916,Sexually Transmitted Diseases,,,,,,,,
70,,,C0085624,Burning sensation,,,,,,
70,,,C0234233,Sore to touch,,,,,,
71,C0036916,Sexually Transmitted Diseases,,,,,,,,
71,,,C0497406,Overweight,,,,,,
71,,,,,C3687832,DRUGS,,,,
71,,,,,C1519433,Special Diet Therapy,,,,
71,,,,,C1522704,Exercise Pain Management,,,,
71,,,,,,,,,C1281590,Entire head
71,,,,,,,,,C0227952,Foreskin of penis
71,,,,,,,,,C1280739,Entire penis
72,C0036916,Sexually Transmitted Diseases,,,,,,,,
72,,,,,C0008819,Male Circumcision,,,,
72,,,,,C1318456,Cosmetic surgery,,,,
72,,,,,C0150468,Application of bandage (procedure),,,,
72,,,,,,,,,C0030851,penis
72,,,,,,,,,C0227952,Foreskin of penis
73,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
75,C0020538,Hypertensive disease,,,,,,,,
77,C0036916,Sexually Transmitted Diseases,,,,,,,,
78,C0036916,Sexually Transmitted Diseases,,,,,,,,
78,,,C0240805,Prodrome,,,,,,
78,,,C0392171,Influenza-like symptoms,,,,,,
78,,,C0030193,Pain,,,,,,
78,,,C0234233,Sore to touch,,,,,,
79,C0036916,Sexually Transmitted Diseases,,,,,,,,
79,,,C0233973,Painful penile erection,,,,,,
79,,,C0030193,Pain,,,,,,
79,,,,,C0442965,Cosmetic procedure,,,,
79,,,,,,,,,C1281590,Entire head
79,,,,,,,,,C0222193,Skin of penis
79,,,,,,,,,C1280739,Entire penis
80,C0042029,Urinary tract infection,,,,,,,,
80,,,C1446787,Cramping sensation quality,,,,,,
80,,,C0234233,Sore to touch,,,,,,
82,C0036916,Sexually Transmitted Diseases,,,,,,,,
82,,,,,,,,,C0227936,Body of penis
92,C0036916,Sexually Transmitted Diseases,,,,,,,,
92,,,,,C0152060,Transection (procedure),,,,
92,,,,,C0152054,Therapeutic tactile stimulation,,,,
92,,,,,,,,,C1281590,Entire head
92,,,,,,,,,C1280739,Entire penis
93,C0036916,Sexually Transmitted Diseases,,,,,,,,
93,,,C0015230,Exanthema,,,,,,
93,,,C0033774,Pruritus,,,,,,
93,,,C0234233,Sore to touch,,,,,,
93,,,,,C0152277,Incision and drainage,,,,
93,,,,,,,,,C1285092,Gland
93,,,,,,,,,C0227952,Foreskin of penis
94,C0009663,Condylomata Acuminata,,,,,,,,
94,,,C1442877,Sore skin,,,,,,
94,,,C0234233,Sore to touch,,,,,,
94,,,,,,,,,C0003461,Anus
95,C0272285,Heparin-induced thrombocytopenia,,,,,,,,
95,,,,,C0204774,Soaking Procedure,,,,
95,,,,,,,,,C1281590,Entire head
95,,,,,,,,,C0033572,Prostate
95,,,,,,,,,C1550227,Body Parts - Canal
95,,,,,,,,,C1281573,Entire bladder
96,C0036916,Sexually Transmitted Diseases,,,,,,,,
96,,,,,,,,,C0036471,Scrotum
96,,,,,,,,,C0227997,Structure of right testis
97,C0036916,Sexually Transmitted Diseases,,,,,,,,
97,,,,,,,,,C1280739,Entire penis
98,C0036916,Sexually Transmitted Diseases,,,,,,,,
98,,,C2242996,Has tingling sensation,,,,,,
98,,,C0030193,Pain,,,,,,
98,,,,,C0021485,Injection of therapeutic agent,,,,
99,C0036916,Sexually Transmitted Diseases,,,,,,,,
99,,,C0849852,skin bump,,,,,,
99,,,C0033774,Pruritus,,,,,,
100,C0036916,Sexually Transmitted Diseases,,,,,,,,
100,,,C0312414,Menstrual spotting,,,,,,
100,,,C0030193,Pain,,,,,,
101,C0019345,Herpes Labialis,,,,,,,,
102,C0036916,Sexually Transmitted Diseases,,,,,,,,
102,,,C0013428,Dysuria,,,,,,
102,,,,,,,,,C1281590,Entire head
102,,,,,,,,,C0545924,penis and vagina
103,C0036916,Sexually Transmitted Diseases,,,,,,,,
103,,,C0000737,Abdominal Pain,,,,,,
103,,,C0015230,Exanthema,,,,,,
103,,,C0030193,Pain,,,,,,
103,,,C0423736,Scalding pain on urination,,,,,,
103,,,C0232861,Discharge from penis,,,,,,
103,,,C0234233,Sore to touch,,,,,,
103,,,,,C1519433,Special Diet Therapy,,,,
103,,,,,C1522704,Exercise Pain Management,,,,
103,,,,,,,,,C0030851,penis
103,,,,,,,,,C0042232,Vagina
103,,,,,,,,,C0227952,Foreskin of penis
104,C0034341,Pyruvate Carboxylase Deficiency Disease,,,,,,,,
107,C0004096,Asthma,,,,,,,,
107,,,C0795691,HEART PROBLEM,,,,,,
109,C1135196,"Heart Failure, Diastolic",,,,,,,,
112,C0036916,Sexually Transmitted Diseases,,,,,,,,
113,C0878544,Cardiomyopathies,,,,,,,,
115,C0036916,Sexually Transmitted Diseases,,,,,,,,
115,,,C0242429,Sore Throat,,,,,,
116,C0269017,Pearly penile papules,,,,,,,,
116,,,C0030193,Pain,,,,,,
116,,,,,,,,,C1285092,Gland
117,C0038454,Cerebrovascular accident,,,,,,,,
117,,,C0235108,Feeling tense,,,,,,
117,,,,,C1963578,Release (procedure),,,,
117,,,,,,,,,C0030851,penis
118,C0036916,Sexually Transmitted Diseases,,,,,,,,
118,,,C0085624,Burning sensation,,,,,,
118,,,C2032151,Pain in bilateral legs,,,,,,
118,,,,,,,,,C0014533,Epididymis
118,,,,,,,,,C1281586,Entire thigh
118,,,,,,,,,C0227952,Foreskin of penis
118,,,,,,,,,C1281594,Entire abdomen
118,,,,,,,,,C1278981,Entire testis
118,,,,,,,,,C1280739,Entire penis
119,C0036916,Sexually Transmitted Diseases,,,,,,,,
119,,,C0278144,Dull pain,,,,,,
119,,,C2242996,Has tingling sensation,,,,,,
119,,,,,,,,,C1281590,Entire head
119,,,,,,,,,C0030851,penis
119,,,,,,,,,C0423866,Lanugo
120,C0036916,Sexually Transmitted Diseases,,,,,,,,
120,,,,,C0700589,Contraceptive methods,,,,
120,,,,,,,,,C0030851,penis
120,,,,,,,,,C0042232,Vagina
120,,,,,,,,,C0227759,Labium
120,,,,,,,,,C0007874,Cervix Uteri
121,C0014534,Epididymitis,,,,,,,,
121,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
121,,,C0085624,Burning sensation,,,,,,
121,,,C0234233,Sore to touch,,,,,,
121,,,,,C0021485,Injection of therapeutic agent,,,,
121,,,,,,,,,C0039597,Testis
122,C0036916,Sexually Transmitted Diseases,,,,,,,,
122,,,C0030193,Pain,,,,,,
122,,,,,,,,,C0030851,penis
122,,,,,,,,,C0041967,Urethra
123,C0027051,Myocardial Infarction,,,,,,,,
123,,,,,C1706711,Additional Surgical Procedure,,,,
123,,,,,C0741847,Bypass,,,,
123,,,,,C1536078,Bypass Surgery,,,,
123,,,,,,,,,C0042449,Veins
127,C0027051,Myocardial Infarction,,,,,,,,
127,,,,,,,,,C0018787,Heart
131,C0036916,Sexually Transmitted Diseases,,,,,,,,
131,,,,,C0152054,Therapeutic tactile stimulation,,,,
131,,,,,C0184933,Scraping,,,,
131,,,,,,,,,C0018563,Hand
131,,,,,,,,,C0041638,Umbilicus (Anatomy)
132,C0019340,herpes,,,,,,,,
132,,,C0033774,Pruritus,,,,,,
132,,,C0030193,Pain,,,,,,
132,,,,,,,,,C1281590,Entire head
132,,,,,,,,,C0030851,penis
132,,,,,,,,,C1280739,Entire penis
133,C0036916,Sexually Transmitted Diseases,,,,,,,,
133,,,C0242429,Sore Throat,,,,,,
133,,,C0018681,Headache,,,,,,
133,,,C0234233,Sore to touch,,,,,,
133,,,,,,,,,C1280698,Entire throat (surface region of neck)
134,C0036916,Sexually Transmitted Diseases,,,,,,,,
134,,,,,,,,,C1269612,Entire upper arm
135,C0019345,Herpes Labialis,,,,,,,,
135,,,C0848290,sick to stomach,,,,,,
136,C0036916,Sexually Transmitted Diseases,,,,,,,,
136,,,,,,,,,C0039597,Testis
136,,,,,,,,,C1280740,Entire scrotum
137,C0036916,Sexually Transmitted Diseases,,,,,,,,
137,,,C0033774,Pruritus,,,,,,
137,,,C0234233,Sore to touch,,,,,,
137,,,,,,,,,C0030851,penis
142,C0012634,Disease,,,,,,,,
144,C0581360,Bleeding diverticulosis,,,,,,,,
144,,,C0011991,Diarrhea,,,,,,
144,,,C0008031,Chest Pain,,,,,,
144,,,C0009806,Constipation,,,,,,
144,,,C0030193,Pain,,,,,,
144,,,,,C0184661,Interventional procedure,,,,
146,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
148,C0404521,Infective vaginitis,,,,,,,,
148,,,C0683369,Clouded consciousness,,,,,,
148,,,,,C0021485,Injection of therapeutic agent,,,,
148,,,,,C0087111,Therapeutic procedure,,,,
149,C0036916,Sexually Transmitted Diseases,,,,,,,,
149,,,C0026821,Muscle Cramp,,,,,,
149,,,,,,,,,C0006141,Breast
150,C0019340,herpes,,,,,,,,
150,,,,,C0184958,Toilet procedure,,,,
151,C0036916,Sexually Transmitted Diseases,,,,,,,,
151,,,C0033774,Pruritus,,,,,,
151,,,C0085624,Burning sensation,,,,,,
151,,,,,,,,,C0227766,labium minus
152,C0036916,Sexually Transmitted Diseases,,,,,,,,
152,,,C0010200,Coughing,,,,,,
152,,,C0030193,Pain,,,,,,
152,,,,,,,,,C0030797,Pelvis
152,,,,,,,,,C0262201,Area X
152,,,,,,,,,C0021853,Intestines
153,C0036916,Sexually Transmitted Diseases,,,,,,,,
154,C0036916,Sexually Transmitted Diseases,,,,,,,,
155,C0036916,Sexually Transmitted Diseases,,,,,,,,
155,,,C0278148,Throbbing pain,,,,,,
156,C0036916,Sexually Transmitted Diseases,,,,,,,,
156,,,C0232861,Discharge from penis,,,,,,
157,C0036916,Sexually Transmitted Diseases,,,,,,,,
157,,,C0016204,Flatulence,,,,,,
157,,,C0278145,Stabbing pain,,,,,,
157,,,C0015230,Exanthema,,,,,,
157,,,C0455270,Sharp pain,,,,,,
157,,,C0234233,Sore to touch,,,,,,
157,,,,,C0152277,Incision and drainage,,,,
157,,,,,C0184933,Scraping,,,,
157,,,,,,,,,C0039597,Testis
157,,,,,,,,,C1281590,Entire head
157,,,,,,,,,C0030851,penis
157,,,,,,,,,C1281584,Entire finger
157,,,,,,,,,C1995013,Set of muscles
157,,,,,,,,,C0037949,Vertebral column
157,,,,,,,,,C0934502,anatomical layer
159,C0041912,Upper Respiratory Infections,,,,,,,,
159,,,C0040822,Tremor,,,,,,
159,,,C0024902,Mastodynia,,,,,,
159,,,C0085593,Chills,,,,,,
159,,,,,,,,,C0229967,Structure of left half of body
165,C0020538,Hypertensive disease,,,,,,,,
165,,,C0008031,Chest Pain,,,,,,
165,,,,,,,,,C0015392,Eye
168,C0018081,Gonorrhea,,,,,,,,
168,,,,,,,,,C0030851,penis
169,C0036916,Sexually Transmitted Diseases,,,,,,,,
170,C0036916,Sexually Transmitted Diseases,,,,,,,,
170,,,C0557875,Tired,,,,,,
170,,,,,C3687832,DRUGS,,,,
170,,,,,,,,,C0030851,penis
171,C0026848,Myopathy,,,,,,,,
171,,,,,C0189745,Open heart surgery,,,,
171,,,,,,,,,C0018787,Heart
171,,,,,,,,,C0022646,Kidney
171,,,,,,,,,C0040746,Structure of transplanted liver
172,C0036916,Sexually Transmitted Diseases,,,,,,,,
172,,,C0849850,blotch,,,,,,
172,,,,,,,,,C0227936,Body of penis
172,,,,,,,,,C0227952,Foreskin of penis
174,C0263492,Pili incarnati (disorder),,,,,,,,
174,,,,,,,,,C0018494,Hair
175,C0036916,Sexually Transmitted Diseases,,,,,,,,
175,,,C0497481,Pain in penis,,,,,,
175,,,C0030193,Pain,,,,,,
176,C0036916,Sexually Transmitted Diseases,,,,,,,,
176,,,C0948396,Frequent headache,,,,,,
176,,,C0030193,Pain,,,,,,
176,,,,,C0700589,Contraceptive methods,,,,
176,,,,,,,,,C0042232,Vagina
176,,,,,,,,,C0041967,Urethra
177,C0004623,Bacterial Infections,,,,,,,,
177,,,,,,,,,C1281583,Entire hand
179,C0036916,Sexually Transmitted Diseases,,,,,,,,
179,,,,,,,,,C0030851,penis
183,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
183,,,C0018834,Heartburn,,,,,,
183,,,C0008031,Chest Pain,,,,,,
183,,,C0030193,Pain,,,,,,
183,,,,,,,,,C1269612,Entire upper arm
187,C0023211,Left Bundle-Branch Block,,,,,,,,
189,C0025322,Premature Menopause,,,,,,,,
189,,,C0231218,Malaise,,,,,,
189,,,,,,,,,C1278985,Entire vagina
190,C0019340,herpes,,,,,,,,
190,,,C0033774,Pruritus,,,,,,
190,,,,,C0150141,Bathing,,,,
190,,,,,,,,,C1305636,Entire hair of pubis
191,C0036916,Sexually Transmitted Diseases,,,,,,,,
191,,,,,C0886384,5 minutes Office visit,,,,
192,C0036916,Sexually Transmitted Diseases,,,,,,,,
192,,,,,,,,,C0030851,penis
193,C0036916,Sexually Transmitted Diseases,,,,,,,,
193,,,C0234233,Sore to touch,,,,,,
193,,,,,,,,,C1280739,Entire penis
194,C0041834,Erythema,,,,,,,,
194,,,C0234233,Sore to touch,,,,,,
194,,,,,,,,,C1281590,Entire head
194,,,,,,,,,C0030851,penis
195,C0036916,Sexually Transmitted Diseases,,,,,,,,
196,C0036916,Sexually Transmitted Diseases,,,,,,,,
197,C0036916,Sexually Transmitted Diseases,,,,,,,,
197,,,C0518179,Change in voice (finding),,,,,,
197,,,C0497406,Overweight,,,,,,
197,,,,,C0522772,Shaving - surgical procedure,,,,
197,,,,,C0185051,Removal by grinding,,,,
197,,,,,,,,,C0030851,penis
197,,,,,,,,,C0034014,Bone structure of pubis
197,,,,,,,,,C0221980,Structure of hair of face
198,C0036916,Sexually Transmitted Diseases,,,,,,,,
199,C0036916,Sexually Transmitted Diseases,,,,,,,,
199,,,,,C0152054,Therapeutic tactile stimulation,,,,
199,,,,,,,,,C1280739,Entire penis
202,C0039240,Supraventricular tachycardia,,,,,,,,
204,C0684275,"Hemophilia, NOS",,,,,,,,
204,,,C0039070,Syncope,,,,,,
204,,,,,C3687832,DRUGS,,,,
204,,,,,,,,,C0033572,Prostate
205,C3280240,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME",,,,,,,,
210,C0036916,Sexually Transmitted Diseases,,,,,,,,
210,,,C0231617,Catch - Finding of sensory dimension of pain,,,,,,
210,,,,,C0024875,Massage,,,,
210,,,,,,,,,C0030851,penis
211,C0036916,Sexually Transmitted Diseases,,,,,,,,
211,,,C0015230,Exanthema,,,,,,
211,,,C0033774,Pruritus,,,,,,
211,,,C0030193,Pain,,,,,,
211,,,C0683369,Clouded consciousness,,,,,,
211,,,,,C0152054,Therapeutic tactile stimulation,,,,
211,,,,,C0010412,Cold Therapy,,,,
211,,,,,C0087111,Therapeutic procedure,,,,
211,,,,,,,,,C0039597,Testis
211,,,,,,,,,C0227998,Structure of left testis
211,,,,,,,,,C0018494,Hair
211,,,,,,,,,C0227997,Structure of right testis
211,,,,,,,,,C1305636,Entire hair of pubis
212,C0036916,Sexually Transmitted Diseases,,,,,,,,
212,,,C0231218,Malaise,,,,,,
212,,,C0497481,Pain in penis,,,,,,
212,,,,,,,,,C0030851,penis
213,C0036916,Sexually Transmitted Diseases,,,,,,,,
213,,,C0312414,Menstrual spotting,,,,,,
214,C0036916,Sexually Transmitted Diseases,,,,,,,,
214,,,C1579838,Sore mouth,,,,,,
215,C0036916,Sexually Transmitted Diseases,,,,,,,,
215,,,,,,,,,C0684110,sex organs
216,C0036916,Sexually Transmitted Diseases,,,,,,,,
216,,,C0009806,Constipation,,,,,,
216,,,,,,,,,C0042232,Vagina
216,,,,,,,,,C0003461,Anus
217,C0036916,Sexually Transmitted Diseases,,,,,,,,
217,,,C0234238,Ache,,,,,,
217,,,,,C0152054,Therapeutic tactile stimulation,,,,
217,,,,,,,,,C1269612,Entire upper arm
218,C0018081,Gonorrhea,,,,,,,,
218,,,C0037088,Signs and Symptoms,,,,,,
223,C0021400,Influenza,,,,,,,,
223,,,C0036572,Seizures,,,,,,
223,,,C0028643,Numbness,,,,,,
223,,,C0497406,Overweight,,,,,,
223,,,C0012833,Dizziness,,,,,,
223,,,C0039070,Syncope,,,,,,
223,,,C0683369,Clouded consciousness,,,,,,
223,,,C0013404,Dyspnea,,,,,,
223,,,,,C1522704,Exercise Pain Management,,,,
227,C0036916,Sexually Transmitted Diseases,,,,,,,,
227,,,C0033774,Pruritus,,,,,,
227,,,C0030193,Pain,,,,,,
227,,,,,C0522772,Shaving - surgical procedure,,,,
227,,,,,,,,,C0017420,Genitalia
228,C1868649,PANIC DISORDER 1,,,,,,,,
228,,,C1321587,Breathing abnormally deep,,,,,,
228,,,C0302539,spells (neurological symptom),,,,,,
228,,,,,,,,,C1281590,Entire head
228,,,,,,,,,C0018787,Heart
229,C0036916,Sexually Transmitted Diseases,,,,,,,,
229,,,C1579931,Depressed - symptom,,,,,,
229,,,,,,,,,C0005682,Urinary Bladder
230,C0036916,Sexually Transmitted Diseases,,,,,,,,
230,,,C0557875,Tired,,,,,,
230,,,,,,,,,C0030851,penis
230,,,,,,,,,C0042232,Vagina
230,,,,,,,,,C0227997,Structure of right testis
231,C0018802,Congestive heart failure,,,,,,,,
231,,,C0015672,Fatigue,,,,,,
231,,,,,,,,,C0018787,Heart
231,,,,,,,,,C0947619,Finger.right
232,C0036916,Sexually Transmitted Diseases,,,,,,,,
232,,,C0030193,Pain,,,,,,
232,,,,,,,,,C0036471,Scrotum
232,,,,,,,,,C0227936,Body of penis
233,C0036916,Sexually Transmitted Diseases,,,,,,,,
233,,,C0239783,Inguinal pain,,,,,,
234,C0036916,Sexually Transmitted Diseases,,,,,,,,
234,,,C0030193,Pain,,,,,,
234,,,C0026821,Muscle Cramp,,,,,,
234,,,,,,,,,C0030851,penis
235,C0036916,Sexually Transmitted Diseases,,,,,,,,
236,C0036916,Sexually Transmitted Diseases,,,,,,,,
237,C0019340,herpes,,,,,,,,
237,,,,,C1456587,Bariatric Surgery,,,,
237,,,,,C0087111,Therapeutic procedure,,,,
238,C0242350,Erectile dysfunction,,,,,,,,
239,C0036916,Sexually Transmitted Diseases,,,,,,,,
239,,,,,,,,,C0030851,penis
239,,,,,,,,,C0458708,Frenulum of penis
242,C0042029,Urinary tract infection,,,,,,,,
242,,,C0231218,Malaise,,,,,,
242,,,C0278139,Moderate pain,,,,,,
242,,,C0030193,Pain,,,,,,
242,,,C0235710,Chest discomfort,,,,,,
242,,,C0232495,Lower abdominal pain,,,,,,
242,,,,,C0152277,Incision and drainage,,,,
242,,,,,,,,,C0008913,Bone structure of clavicle
242,,,,,,,,,C4019107,Collar Bone
242,,,,,,,,,C1268990,Entire breast
243,C0034735,Raynaud Phenomenon,,,,,,,,
243,,,C0563278,Upper chest pain,,,,,,
243,,,C0042571,Vertigo,,,,,,
243,,,C0040822,Tremor,,,,,,
243,,,C0220870,Lightheadedness,,,,,,
243,,,C0238995,sharp chest pain,,,,,,
243,,,,,,,,,C0041951,Ureter
243,,,,,,,,,C0040357,Toes
243,,,,,,,,,C0015385,Limb structure
243,,,,,,,,,C0022646,Kidney
